lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4M-P_x,G4M-Q_x,G4M-R_x,G4M-S_x,G4M-P_y,G4M-Q_y,G4M-R_y,G4M-S_y,Blank1
"[TG(49:8),TG(48:1)]_FA18:2",0,3.5014398030284,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.68299634929276e-06,1.894405761167386e-05,1.2232957722300282e-05,1.3998155339420005e-05,5.68299634929276e-06,1.894405761167386e-05,1.2232957722300282e-05,1.3998155339420005e-05,8.861992623424347e-06
"[TG(49:8),TG(48:1)]_FA18:3",0,3.6612577469246577,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.073561934024582e-06,2.0062979709148276e-05,1.4490252662764583e-05,1.5183148338257519e-05,6.073561934024582e-06,2.0062979709148276e-05,1.4490252662764583e-05,1.5183148338257519e-05,1.1225850593304021e-05
"[TG(49:8),TG(48:1)]_FA20:4",0,3.693599755830831,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.391511937457435e-06,2.1424369356423424e-05,1.4091398729864182e-05,1.628074121386715e-05,6.391511937457435e-06,2.1424369356423424e-05,1.4091398729864182e-05,1.628074121386715e-05,1.0148345544950224e-05
"[TG(49:8),TG(48:1)]_FA22:5",0,3.884057323304199,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.050591326235129e-06,2.6523741621509687e-05,1.5603909197744066e-05,1.8295907768447976e-05,7.050591326235129e-06,2.6523741621509687e-05,1.5603909197744066e-05,1.8295907768447976e-05,1.1437943759255401e-05
"[TG(49:8),TG(48:1)]_FA22:6",0,3.9619748695049535,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.648234684468867e-06,2.5591306201835117e-05,1.6981272350833677e-05,1.9533602122137466e-05,7.648234684468867e-06,2.5591306201835117e-05,1.6981272350833677e-05,1.9533602122137466e-05,1.2697521305283236e-05
[TG(50:3)]_FA14:0,0,3.416318969380716,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.355405375948028e-06,1.6380977439292806e-05,1.1591520727411511e-05,1.289769283242739e-05,5.355405375948028e-06,1.6380977439292806e-05,1.1591520727411511e-05,1.289769283242739e-05,1.0046436771397299e-05
[TG(50:3)]_FA16:0,0,3.587253329019513,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.027616941063789e-06,1.7172259370731043e-05,1.3168765284444791e-05,1.3037272405536558e-05,7.027616941063789e-06,1.7172259370731043e-05,1.3168765284444791e-05,1.3037272405536558e-05,1.1044102714667182e-05
[TG(50:3)]_FA16:1,0,4.219912773250541,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,9.276035903584094e-06,3.497713287178661e-05,2.20069222600035e-05,2.1096112752656152e-05,9.276035903584094e-06,3.497713287178661e-05,2.20069222600035e-05,2.1096112752656152e-05,1.1023818358048344e-05
[TG(50:3)]_FA18:0,0,3.4465108503345823,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.05807081819092e-06,1.7500929875237914e-05,1.0899204842303796e-05,1.6673390855161392e-05,5.05807081819092e-06,1.7500929875237914e-05,1.0899204842303796e-05,1.6673390855161392e-05,7.790329479681246e-06
[TG(50:3)]_FA18:1,0,3.6087255745973024,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.733765702404495e-06,2.026629537964745e-05,1.3209422786076725e-05,1.574616367590617e-05,5.733765702404495e-06,2.026629537964745e-05,1.3209422786076725e-05,1.574616367590617e-05,1.0043515880994893e-05
[TG(50:3)]_FA18:2,0,3.766654505055049,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.678179680843953e-06,2.2649757273321374e-05,1.7806236675225386e-05,1.5192801788779434e-05,6.678179680843953e-06,2.2649757273321374e-05,1.7806236675225386e-05,1.5192801788779434e-05,8.857935844954995e-06
[TG(50:3)]_FA18:3,0,3.708774322766914,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.396537516967144e-06,2.1602613784997306e-05,1.4618358200098783e-05,1.6092373627706154e-05,6.396537516967144e-06,2.1602613784997306e-05,1.4618358200098783e-05,1.6092373627706154e-05,1.0411068447689398e-05
[TG(50:4)]_FA14:0,0,3.3250819685595645,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.898275340446293e-06,1.649190812426168e-05,1.0811529663670196e-05,1.2413207373275474e-05,4.898275340446293e-06,1.649190812426168e-05,1.0811529663670196e-05,1.2413207373275474e-05,8.488435811649078e-06
[TG(50:4)]_FA16:0,0,3.331253331494872,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.275097359936365e-06,1.6324997091337164e-05,1.0758152287852731e-05,1.2350853115284752e-05,5.275097359936365e-06,1.6324997091337164e-05,1.0758152287852731e-05,1.2350853115284752e-05,7.906842767149138e-06
[TG(50:4)]_FA16:1,0,3.6029724901401248,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.982894901973979e-06,2.2780950757501996e-05,1.2990689082032313e-05,1.4408545967797586e-05,5.982894901973979e-06,2.2780950757501996e-05,1.2990689082032313e-05,1.4408545967797586e-05,8.50482566836569e-06
[TG(50:4)]_FA18:0,0,3.318927802557292,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.8700701247104826e-06,1.6324310199023367e-05,1.1038894539166851e-05,1.2365985224422034e-05,4.8700701247104826e-06,1.6324310199023367e-05,1.1038894539166851e-05,1.2365985224422034e-05,8.167943008022926e-06
[TG(50:4)]_FA18:1,0,3.475536988779462,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.594483142621353e-06,1.8753792895136824e-05,1.1745292896109603e-05,1.3568980162828234e-05,5.594483142621353e-06,1.8753792895136824e-05,1.1745292896109603e-05,1.3568980162828234e-05,9.135425725885092e-06
[TG(50:4)]_FA18:2,0,3.712536108209236,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.799817279851613e-06,2.2111589526030757e-05,1.7859386908111513e-05,1.4665529377782806e-05,5.799817279851613e-06,2.2111589526030757e-05,1.7859386908111513e-05,1.4665529377782806e-05,9.200173419449716e-06
[TG(50:4)]_FA18:3,0,3.71936068835285,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.936022990950473e-06,2.0524217351452048e-05,1.7321297434241478e-05,1.624030213772105e-05,5.936022990950473e-06,2.0524217351452048e-05,1.7321297434241478e-05,1.624030213772105e-05,9.516609382703571e-06
[TG(50:4)]_FA20:4,0,3.7274236430612215,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.389665773471518e-06,2.1436046394746656e-05,1.5604817596177072e-05,1.6274218894596727e-05,6.389665773471518e-06,2.1436046394746656e-05,1.5604817596177072e-05,1.6274218894596727e-05,1.0151590992486884e-05
[TG(50:5)]_FA14:0,0,3.337956050679782,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.899403575680895e-06,1.6389220212564023e-05,1.1491352904169885e-05,1.2754460272858146e-05,4.899403575680895e-06,1.6389220212564023e-05,1.1491352904169885e-05,1.2754460272858146e-05,7.814670614769437e-06
[TG(50:5)]_FA16:0,0,3.30895158375398,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.8640187985551845e-06,1.631915850666989e-05,1.0754291117958533e-05,1.2350592212561515e-05,4.8640187985551845e-06,1.631915850666989e-05,1.0754291117958533e-05,1.2350592212561515e-05,8.133053889877349e-06
[TG(50:5)]_FA16:1,0,3.4838120431840216,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.683201502534402e-06,1.9114059594504807e-05,1.1754151383785517e-05,1.3920408069568764e-05,5.683201502534402e-06,1.9114059594504807e-05,1.1754151383785517e-05,1.3920408069568764e-05,8.510505294409258e-06
[TG(50:5)]_FA18:0,0,3.3042890371167712,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.872531650608207e-06,1.6320188910646244e-05,1.0803125505180038e-05,1.2359201703855735e-05,4.872531650608207e-06,1.6320188910646244e-05,1.0803125505180038e-05,1.2359201703855735e-05,7.797469458071604e-06
[TG(50:5)]_FA18:1,0,3.50724925638675,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.641355171020605e-06,1.9521034054131776e-05,1.1915191866347836e-05,1.3502712314226833e-05,5.641355171020605e-06,1.9521034054131776e-05,1.1915191866347836e-05,1.3502712314226833e-05,9.846838652745588e-06
[TG(50:5)]_FA18:2,0,3.585952855090912,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.535820076750285e-06,1.8805652282243627e-05,1.3794302447432417e-05,1.40065040275152e-05,6.535820076750285e-06,1.8805652282243627e-05,1.3794302447432417e-05,1.40065040275152e-05,8.865887216180988e-06
[TG(50:5)]_FA18:3,0,3.604773729370544,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.0480233974281375e-06,1.9883361561452462e-05,1.3462227150005932e-05,1.519306259197846e-05,6.0480233974281375e-06,1.9883361561452462e-05,1.3462227150005932e-05,1.519306259197846e-05,9.500868795012829e-06
[TG(50:5)]_FA20:4,0,3.69301674545717,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.388229857281013e-06,2.142368272613225e-05,1.40818589866866e-05,1.6274218894596727e-05,6.388229857281013e-06,2.142368272613225e-05,1.40818589866866e-05,1.6274218894596727e-05,1.0144288642674986e-05
[TG(50:5)]_FA22:5,0,3.859203592430868,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.051822128309238e-06,2.3640233455870352e-05,1.5606407640019504e-05,1.9216351725709535e-05,7.051822128309238e-06,2.3640233455870352e-05,1.5606407640019504e-05,1.9216351725709535e-05,1.1233315221683046e-05
[TG(50:6)]_FA14:0,0,3.3343191991465004,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.0505836345329905e-06,1.6384411966367447e-05,1.0811302477415775e-05,1.2410337493081963e-05,5.0505836345329905e-06,1.6384411966367447e-05,1.0811302477415775e-05,1.2410337493081963e-05,8.5658410477408e-06
[TG(50:6)]_FA16:0,0,3.434976843368376,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.173866158605179e-06,1.6320532422308796e-05,1.1500665677708468e-05,1.6070197543138298e-05,5.173866158605179e-06,1.6320532422308796e-05,1.1500665677708468e-05,1.6070197543138298e-05,7.821323943167242e-06
[TG(50:6)]_FA16:1,0,3.4287832347912497,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.310994932134373e-06,1.773549822893565e-05,1.1754378440070683e-05,1.354628197424126e-05,5.310994932134373e-06,1.773549822893565e-05,1.1754378440070683e-05,1.354628197424126e-05,8.508882477786513e-06
[TG(50:6)]_FA18:0,0,3.37201105608477,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.07212218176432e-06,1.6320875999477014e-05,1.1303282932655659e-05,1.3967108462737837e-05,5.07212218176432e-06,1.6320875999477014e-05,1.1303282932655659e-05,1.3967108462737837e-05,7.79162761536385e-06
[TG(50:6)]_FA18:1,0,3.438278545433284,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.287610162229253e-06,1.8422718529554287e-05,1.1745065796501352e-05,1.3499581581072188e-05,5.287610162229253e-06,1.8422718529554287e-05,1.1745065796501352e-05,1.3499581581072188e-05,8.505312473115598e-06
[TG(50:6)]_FA18:2,0,3.5300020984900238,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.896638224459648e-06,1.991667505260372e-05,1.2234774909074049e-05,1.3997111678764945e-05,5.896638224459648e-06,1.991667505260372e-05,1.2234774909074049e-05,1.3997111678764945e-05,8.85972078538751e-06
[TG(50:6)]_FA18:3,0,3.592433649514727,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.931304975020921e-06,1.987134107697233e-05,1.3234180889038361e-05,1.5178191335802316e-05,5.931304975020921e-06,1.987134107697233e-05,1.3234180889038361e-05,1.5178191335802316e-05,9.49600049990195e-06
[TG(50:6)]_FA20:4,0,3.710234440377868,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.725359331511235e-06,2.1431238017538766e-05,1.4092307301589523e-05,1.6273957892349274e-05,6.725359331511235e-06,2.1431238017538766e-05,1.4092307301589523e-05,1.6273957892349274e-05,1.0149319123498572e-05
[TG(50:6)]_FA22:5,0,3.8660369948573288,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.4257723154183e-06,2.3608636998986614e-05,1.5600956339636707e-05,1.8452967873776207e-05,7.4257723154183e-06,2.3608636998986614e-05,1.5600956339636707e-05,1.8452967873776207e-05,1.1525572359367313e-05
[TG(50:6)]_FA22:6,0,3.961636833665607,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.65254243304038e-06,2.5588558894602557e-05,1.6981272350833677e-05,1.9536993658491135e-05,7.65254243304038e-06,2.5588558894602557e-05,1.6981272350833677e-05,1.9536993658491135e-05,1.2656303415874108e-05
"[TG(50:7),TG(49:0)]_FA14:0",0,3.3231252783813194,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.9020702352576375e-06,1.650255475860856e-05,1.0794040047865125e-05,1.27659397936322e-05,4.9020702352576375e-06,1.650255475860856e-05,1.0794040047865125e-05,1.27659397936322e-05,7.953091044527437e-06
"[TG(50:7),TG(49:0)]_FA16:0",0,4.376293406432571,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,1.0418296757345386e-05,5.2975360467149924e-05,2.0972991117676298e-05,1.834965248538237e-05,1.0418296757345386e-05,5.2975360467149924e-05,2.0972991117676298e-05,1.834965248538237e-05,1.0308835333662518e-05
"[TG(50:7),TG(49:0)]_FA16:1",0,3.468534384624813,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.309661524095505e-06,1.9522751284916264e-05,1.1966070886536033e-05,1.354419495150378e-05,5.309661524095505e-06,1.9522751284916264e-05,1.1966070886536033e-05,1.354419495150378e-05,8.64292160289238e-06
"[TG(50:7),TG(49:0)]_FA18:0",0,3.476555702318294,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.1241262121451714e-06,1.6683203244775067e-05,1.2811477598194003e-05,1.3543151290848722e-05,6.1241262121451714e-06,1.6683203244775067e-05,1.2811477598194003e-05,1.3543151290848722e-05,7.975322774903274e-06
"[TG(50:7),TG(49:0)]_FA18:1",0,3.4489580382693124,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.28443064889234e-06,1.771557881037514e-05,1.17373430668052e-05,1.435610561519306e-05,5.28443064889234e-06,1.771557881037514e-05,1.17373430668052e-05,1.435610561519306e-05,8.696472137228162e-06
"[TG(50:7),TG(49:0)]_FA18:2",0,3.494164791221301,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.5353034651708545e-06,1.8531245091424877e-05,1.2231822094289774e-05,1.4002851538676183e-05,5.5353034651708545e-06,1.8531245091424877e-05,1.2231822094289774e-05,1.4002851538676183e-05,9.317011511663636e-06
"[TG(50:7),TG(49:0)]_FA18:3",0,3.613907172772463,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.930587046269605e-06,2.0390620006195764e-05,1.3765456074968335e-05,1.5194106302395625e-05,5.930587046269605e-06,2.0390620006195764e-05,1.3765456074968335e-05,1.5194106302395625e-05,9.502653797348284e-06
"[TG(50:7),TG(49:0)]_FA20:4",0,3.6988339682515834,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.504332898213799e-06,2.1425742944534048e-05,1.4080496042452418e-05,1.627082705967042e-05,6.504332898213799e-06,2.1425742944534048e-05,1.4080496042452418e-05,1.627082705967042e-05,1.0149156937785862e-05
"[TG(50:7),TG(49:0)]_FA22:5",0,3.835655875993007,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.050283723529721e-06,2.3630617028982855e-05,1.5605271752070486e-05,1.790325822667795e-05,7.050283723529721e-06,2.3630617028982855e-05,1.5605271752070486e-05,1.790325822667795e-05,1.1229907402724845e-05
"[TG(50:7),TG(49:0)]_FA22:6",0,3.994965841451721,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.830902137046316e-06,2.6371598314792203e-05,1.6962192907801598e-05,2.003948085816331e-05,7.830902137046316e-06,2.6371598314792203e-05,1.6962192907801598e-05,2.003948085816331e-05,1.3321143601076465e-05
"[TG(50:8),TG(49:1)]_FA14:0",0,3.427449882355285,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.320430866180354e-06,1.8038067480574807e-05,1.1768915284414561e-05,1.3231118749837128e-05,5.320430866180354e-06,1.8038067480574807e-05,1.1768915284414561e-05,1.3231118749837128e-05,8.494602273394028e-06
"[TG(50:8),TG(49:1)]_FA16:0",0,3.8197364956897215,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.111514639957282e-06,2.0760846447596826e-05,1.7275188545580576e-05,1.687610759347942e-05,7.111514639957282e-06,2.0760846447596826e-05,1.7275188545580576e-05,1.687610759347942e-05,1.154293573272933e-05
"[TG(50:8),TG(49:1)]_FA16:1",0,3.743686881026129,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.1360274885960085e-06,2.2151428166634802e-05,1.5492157214973584e-05,1.4331059600669585e-05,7.1360274885960085e-06,2.2151428166634802e-05,1.5492157214973584e-05,1.4331059600669585e-05,1.0755902541161097e-05
"[TG(50:8),TG(49:1)]_FA18:0",0,3.445301109554629,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.052228559597519e-06,1.75751126729922e-05,1.1606284584717471e-05,1.2719500253424256e-05,6.052228559597519e-06,1.75751126729922e-05,1.1606284584717471e-05,1.2719500253424256e-05,8.429205558415311e-06
"[TG(50:8),TG(49:1)]_FA18:1",0,3.5459730840697428,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.8887406951931845e-06,1.9358931201898177e-05,1.174075021077523e-05,1.5330033287141565e-05,5.8887406951931845e-06,1.9358931201898177e-05,1.174075021077523e-05,1.5330033287141565e-05,9.365856091358613e-06
"[TG(50:8),TG(49:1)]_FA18:2",0,3.4911965373405467,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.535200937456596e-06,1.8568336293785048e-05,1.2410352409272584e-05,1.4000242461681696e-05,5.535200937456596e-06,1.8568336293785048e-05,1.2410352409272584e-05,1.4000242461681696e-05,8.864751328114041e-06
"[TG(50:8),TG(49:1)]_FA18:3",0,3.592783871336578,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.932228037451256e-06,1.9874088515216203e-05,1.3231682360116755e-05,1.5191758028600163e-05,5.932228037451256e-06,1.9874088515216203e-05,1.3231682360116755e-05,1.5191758028600163e-05,9.497785502237408e-06
"[TG(50:8),TG(49:1)]_FA20:4",0,3.7245494580423455,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.6868976274507455e-06,2.1428147133137998e-05,1.482959644734763e-05,1.626769627675367e-05,6.6868976274507455e-06,2.1428147133137998e-05,1.482959644734763e-05,1.626769627675367e-05,1.014802098781597e-05
"[TG(50:8),TG(49:1)]_FA22:5",0,3.861075916810625,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.0552067361999215e-06,2.4497455411791658e-05,1.5602773353118138e-05,1.8359827492540234e-05,7.0552067361999215e-06,2.4497455411791658e-05,1.5602773353118138e-05,1.8359827492540234e-05,1.1619204895045275e-05
"[TG(50:8),TG(49:1)]_FA22:6",0,3.9940298095033326,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.872748390309616e-06,2.5600235605397505e-05,1.8504004034008233e-05,1.953125414691464e-05,7.872748390309616e-06,2.5600235605397505e-05,1.8504004034008233e-05,1.953125414691464e-05,1.2270251525847697e-05
"[TG(50:9),TG(49:2)]_FA14:0",0,3.365228608121744,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.294379495386366e-06,1.637788681691466e-05,1.1383916897033282e-05,1.2564788521415704e-05,5.294379495386366e-06,1.637788681691466e-05,1.1383916897033282e-05,1.2564788521415704e-05,8.327296877716799e-06
"[TG(50:9),TG(49:2)]_FA16:0",0,3.57939735008766,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.501358401180157e-06,2.075329102517901e-05,1.2773318495514421e-05,1.313980488671225e-05,6.501358401180157e-06,2.075329102517901e-05,1.2773318495514421e-05,1.313980488671225e-05,9.29007373379258e-06
"[TG(50:9),TG(49:2)]_FA16:1",0,3.946033734068669,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.8041288840555086e-06,2.508988653827605e-05,2.0200041441483298e-05,2.0629629382359243e-05,6.8041288840555086e-06,2.508988653827605e-05,2.0200041441483298e-05,2.0629629382359243e-05,8.650548355081174e-06
"[TG(50:9),TG(49:2)]_FA18:0",0,3.3498589898296807,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.040122071217166e-06,1.7090177769907692e-05,1.0813346763797796e-05,1.3134065275611542e-05,5.040122071217166e-06,1.7090177769907692e-05,1.0813346763797796e-05,1.3134065275611542e-05,7.791789862979505e-06
"[TG(50:9),TG(49:2)]_FA18:1",0,3.5185003088564586,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.6102781033411605e-06,1.81723518491562e-05,1.2743109005523818e-05,1.34982771172181e-05,5.6102781033411605e-06,1.81723518491562e-05,1.2743109005523818e-05,1.34982771172181e-05,1.0675576352764028e-05
"[TG(50:9),TG(49:2)]_FA18:2",0,3.654348197833364,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.176639318904309e-06,2.5526740092990953e-05,1.3029756973052659e-05,1.3994241848333539e-05,6.176639318904309e-06,2.5526740092990953e-05,1.3029756973052659e-05,1.3994241848333539e-05,8.860045249667348e-06
