lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4M-P,G4M-Q,G4M-R,G4M-S,G4F-J,G4F-L,G4F-M,G4F-N,Blank1
"[TG(56:8),TG(55:1)]_FA18:1",-0.0039843332331792,3.5724323477532285,0.0002130482690112512,0.9883543523565576,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.286174324289246e-06,1.7720730568234272e-05,1.1735753022962763e-05,1.3506364852827953e-05,1.2776053239589774e-05,1.4004372142173924e-05,1.2318056362479394e-05,1.6847609398537962e-05,8.506286020712478e-06
"[TG(56:8),TG(55:1)]_FA18:2",0.0153673741949156,3.69068370351728,0.003172620983201,0.9550820875606002,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.750688917921528e-06,1.996372612800829e-05,1.2697000203509085e-05,1.4548647445877444e-05,1.3814885688900442e-05,1.5098797938146845e-05,1.3247002828054946e-05,1.8199613927062036e-05,9.202445226535082e-06
"[TG(56:8),TG(55:1)]_FA18:3",-0.0144150757308477,3.7471368616319145,0.0027928645157402,0.9578533676387028,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.9328434776135596e-06,1.9874775604046974e-05,1.3234862404478536e-05,1.5193062392930036e-05,1.4893269756504311e-05,1.5748237420911265e-05,1.3782427334763917e-05,1.887014642574043e-05,9.65502990531599e-06
"[TG(56:8),TG(55:1)]_FA20:4",-0.05861035136113,3.864665248653965,0.046211754444716,0.8297913365516776,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,6.3868965079300175e-06,2.143845025582232e-05,1.4090035958922335e-05,1.626613086041424e-05,1.6509014410476997e-05,1.6750458385520636e-05,1.5869150354337792e-05,2.076494757912097e-05,1.0145424468838991e-05
"[TG(56:8),TG(55:1)]_FA22:5",-0.0656182032492181,4.023929298048613,0.0579880635647285,0.8097046198419543,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.049770869769551e-06,2.362100073310667e-05,1.6281915294793068e-05,1.7901171004892044e-05,1.6925523960376295e-05,1.8506884614621906e-05,2.0316064859070944e-05,2.2212834115465005e-05,1.1229582876542061e-05
"[TG(56:8),TG(55:1)]_FA22:6",-0.1289396476606272,4.186864580583707,0.224075344856285,0.635952101373311,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.6519270124407e-06,2.6050826744365716e-05,1.7772620301203257e-05,1.953960278524773e-05,1.841284880278725e-05,2.081012276758282e-05,2.428558440236228e-05,2.546897046745947e-05,1.2743120561247439e-05
"[TG(56:9),TG(55:2)]_FA14:0",0.0399242298418675,3.473562329928592,0.0213698992922486,0.8837757649377231,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,4.903095923215354e-06,1.6679425337049185e-05,1.165375650425872e-05,1.2417120715075622e-05,1.1742103548020739e-05,1.2829501536459895e-05,1.1265297168710461e-05,1.5466003691819735e-05,8.114554628448383e-06
"[TG(56:9),TG(55:2)]_FA16:0",-0.0218274745942571,3.467211038504168,0.006387694109839,0.9362984562821258,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,4.892018919737225e-06,1.632224952208198e-05,1.075542665932287e-05,1.2658711312248748e-05,1.1685950599972731e-05,1.3919650988738623e-05,1.1316748781059107e-05,1.5483378544557927e-05,7.818240743246238e-06
"[TG(56:9),TG(55:2)]_FA16:1",0.0077597595427975,3.587579234584713,0.0008082212026168101,0.9773198102684354,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.311610313608804e-06,1.7734467890464952e-05,1.2201839790553589e-05,1.3758912966280232e-05,1.2899590200276346e-05,1.407359237807139e-05,1.2318996003166401e-05,1.7124638632683094e-05,8.507097444499584e-06
"[TG(56:9),TG(55:2)]_FA18:0",-0.0312349947930818,3.4864227926900875,0.0130816516246916,0.90894049292028,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,4.871813682731642e-06,1.6994702030987932e-05,1.080698693501274e-05,1.2362071633811355e-05,1.1771400886105502e-05,1.3399297902858799e-05,1.1312519837830767e-05,1.6696385969520617e-05,8.280886321771376e-06
"[TG(56:9),TG(55:2)]_FA18:1",-0.0225180953022108,3.678994066494544,0.0068105903757262,0.9342282043990888,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.2860716987618635e-06,2.096450523672462e-05,1.2411488080606175e-05,1.350532139122132e-05,1.3384948473719806e-05,1.5467882387734474e-05,1.3133057514565179e-05,1.8140089872101564e-05,9.826716729451238e-06
"[TG(56:9),TG(55:2)]_FA18:2",0.0156966472398029,3.6903351775178814,0.0033100230391991,0.9541207790024814,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.7533555774982705e-06,1.9239758136692026e-05,1.3164222555787333e-05,1.4544473151591952e-05,1.380707322994706e-05,1.5094788961512803e-05,1.3239014873969132e-05,1.8196074690443287e-05,9.203905702687756e-06
"[TG(56:9),TG(55:2)]_FA18:3",-0.0186306391098055,3.754329427220556,0.0046656165805746,0.9455425902053796,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.93140758098568e-06,2.038615527166174e-05,1.3229183917841316e-05,1.5190975370192555e-05,1.437275488225288e-05,1.5935585878373305e-05,1.4638777785525723e-05,1.8857598156234565e-05,9.499570597427282e-06
"[TG(56:9),TG(55:2)]_FA20:4",-0.0546597478041852,3.8628516049732937,0.0401916981195986,0.8411062363025112,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,6.3909990836972644e-06,2.1427803686981095e-05,1.4087537516646899e-05,1.626378283542931e-05,1.6213111654384915e-05,1.771365991861551e-05,1.4759301255988716e-05,2.1280073462694027e-05,1.0147696368778772e-05
"[TG(56:9),TG(55:2)]_FA22:5",0.0053502200744621,3.994550172814301,0.0003854560468177226,0.9843361111235228,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.049668302930042e-06,2.3618940121670938e-05,1.5604590453245733e-05,1.8817179466572235e-05,1.797656360672501e-05,1.8432586800435116e-05,1.61766848166095e-05,2.2212190534212367e-05,1.1233315221683046e-05
"[TG(56:9),TG(55:2)]_FA22:6",-0.0547608706150541,4.127924936811941,0.0404134390645665,0.8406743808299642,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.649055160497066e-06,2.5719065420963726e-05,1.6979228064451657e-05,1.9548212226779848e-05,1.8409675184880532e-05,2.0119258518299082e-05,1.9111770422481254e-05,2.6464472958715235e-05,1.2271549909142077e-05
"[TG(57:10),TG(56:3)]_FA14:0",0.0317225852985976,3.466607708046733,0.0134917129827778,0.907530624726128,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,4.901249759229436e-06,1.6382694604571645e-05,1.1087502043395523e-05,1.3115019725149905e-05,1.1850259367795233e-05,1.2831372443198056e-05,1.1266237078263132e-05,1.5452811963800104e-05,7.818565207526077e-06
"[TG(57:10),TG(56:3)]_FA16:0",-0.0018005943908914,3.4526533812713587,4.345922017812143e-05,0.994740095241762,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,4.864326538198961e-06,1.631125950708386e-05,1.0759287959186323e-05,1.2345635210106309e-05,1.1683997496876075e-05,1.2863176226527354e-05,1.1261773056821998e-05,1.5476943529834194e-05,8.02968482588058e-06
"[TG(57:10),TG(56:3)]_FA16:1",-0.0082243418903245,3.6145947634962656,0.0009081424817836136,0.975959066459424,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.784124983784436e-06,1.773103375642425e-05,1.1745065839824434e-05,1.3943888717514919e-05,1.3671085062393954e-05,1.4311720033792336e-05,1.2932655040975335e-05,1.6814790620927795e-05,8.505799277865512e-06
"[TG(57:10),TG(56:3)]_FA18:0",-0.0050045237795341,3.452015568672905,0.00033573440720235936,0.9853811339582422,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,4.87263423701034e-06,1.633804784878233e-05,1.08065325625039e-05,1.235737548431728e-05,1.1767006287721125e-05,1.293453437939388e-05,1.1307820962231561e-05,1.54904571405343e-05,7.795359898601891e-06
"[TG(57:10),TG(56:3)]_FA18:1",-0.1603262367612576,3.774637778060142,0.3453071852177398,0.5567817163313807,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.595303677337427e-06,1.848728470390411e-05,1.3802479592960491e-05,1.3505321291697108e-05,1.4335156599890144e-05,1.9656900074960943e-05,1.3168063465615103e-05,1.975335745900172e-05,1.1143577247810256e-05
"[TG(57:10),TG(56:3)]_FA18:2",-0.0113251679817043,3.7097032521116455,0.0017234026499046,0.9668862237472968,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,6.0889466273863505e-06,1.925693011700866e-05,1.2709719904402279e-05,1.4543429689985319e-05,1.3803410940448716e-05,1.5086771059220325e-05,1.3912818264741465e-05,1.9092799150296383e-05,9.201958452736641e-06
"[TG(57:10),TG(56:3)]_FA18:3",0.0051113599455235,3.7415276952807672,0.00035113858866020475,0.9850495616849456,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.93725373433671e-06,1.9868593835245426e-05,1.323031950252874e-05,1.5457090027156365e-05,1.4370069237436386e-05,1.5749306226468975e-05,1.3784776638130689e-05,1.8860172113028513e-05,9.503789685415233e-06
"[TG(57:10),TG(56:3)]_FA20:4",0.0207067920807339,3.85000592212296,0.0057677083097598,0.9394625134335548,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,6.392024673841859e-06,2.281151674490373e-05,1.4090263058530587e-05,1.627134881535479e-05,1.5355434290382025e-05,1.713290598860386e-05,1.4758596693514496e-05,2.0133990571348653e-05,1.0149806021102898e-05
"[TG(57:10),TG(56:3)]_FA22:5",-0.004181538427977,3.982393176667268,0.00023543078897843292,0.9877579358840152,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.0491555274203675e-06,2.360726334537033e-05,1.5612994525089722e-05,1.7899866640562173e-05,1.6914781613944124e-05,1.87027855555699e-05,1.6570911472383133e-05,2.2194172407068705e-05,1.1230394269377699e-05
"[TG(57:10),TG(56:3)]_FA22:6",-0.0049403938880281,4.103772584652528,0.0003288977441080476,0.985530727261877,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.646285973206064e-06,2.5591993290665884e-05,1.69765024359218e-05,1.9543516226572088e-05,1.8413825540602615e-05,2.073929904298295e-05,1.7658206460776406e-05,2.41314450135686e-05,1.2273821623373027e-05
"[TG(57:11),TG(56:4)]_FA14:0",0.0325772602990189,3.4645637739097737,0.0142281774229638,0.9050520037077924,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.2849435613403835e-06,1.637445248635699e-05,1.0801762864207445e-05,1.2413468275998715e-05,1.175431074505878e-05,1.2837252020716615e-05,1.126811644925904e-05,1.5455064406130183e-05,7.815806564739328e-06
"[TG(57:11),TG(56:4)]_FA16:0",-0.0388982705270258,3.472497123997908,0.0202868007791766,0.8867389924459783,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,4.863506042608135e-06,1.6689728459733512e-05,1.0763830774489946e-05,1.2352157579138838e-05,1.2095379906671162e-05,1.2873866525031156e-05,1.1898221282799529e-05,1.6040332361367136e-05,7.817104762324875e-06
"[TG(57:11),TG(56:4)]_FA16:1",0.0129112691972106,3.583972487594163,0.0022374550254067,0.9622727377926872,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.3120205614042165e-06,1.7722790983153034e-05,1.1749608568481892e-05,1.422461372793164e-05,1.2899834303238357e-05,1.4079472006565555e-05,1.230959847602271e-05,1.681414722378346e-05,8.510829851543514e-06
"[TG(57:11),TG(56:4)]_FA18:0",-0.047375118810413,3.470966174896118,0.0300913607274964,0.8622830947083995,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,4.871711155017382e-06,1.6331865883463817e-05,1.080812260634633e-05,1.2363115294466415e-05,1.2564868647011473e-05,1.2934267114284943e-05,1.1891643036204417e-05,1.5490135503331563e-05,7.793574896266434e-06
"[TG(57:11),TG(56:4)]_FA18:1",0.0513238094418847,3.602983559279979,0.0353583621756861,0.8508467111712171,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.959612796721489e-06,1.771317481828816e-05,1.1838873660988668e-05,1.3799091089940989e-05,1.2783133482790641e-05,1.4000095951406552e-05,1.2315471801656054e-05,1.6858549113813552e-05,8.806981458178533e-06
"[TG(57:11),TG(56:4)]_FA18:2",-0.0057321928822814,3.7422437823532326,0.0004416416789791988,0.983233472659292,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.752227381388918e-06,1.991907917570201e-05,1.3264844534922378e-05,1.5895918455221626e-05,1.4774615693259657e-05,1.5084900254433378e-05,1.3379977870746395e-05,2.031063272890536e-05,9.199686645651275e-06
"[TG(57:11),TG(56:4)]_FA18:3",-0.0245446242114783,3.7490478451260074,0.0080973557811416,0.9282988894239412,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.93561274315506e-06,1.9884391703406186e-05,1.3228275346115975e-05,1.5187583784076778e-05,1.437031338696516e-05,1.574342639407238e-05,1.4684356072241029e-05,1.8870789822884765e-05,9.497785564140351e-06
"[TG(57:11),TG(56:4)]_FA20:4",-0.0198849711809718,3.8473872583987534,0.0053188553484053,0.9418614366116806,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,6.392742700406297e-06,2.142196516781948e-05,1.408912725722774e-05,1.6275523209164493e-05,1.6116919254653774e-05,1.6754199995094534e-05,1.5085630727736863e-05,2.012755549525548e-05,1.0142828104619366e-05
"[TG(57:11),TG(56:4)]_FA22:5",0.0065658189710293,3.9779801657525473,0.000580435118112621,0.9807790481764602,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.0510016522810375e-06,2.3623404921710617e-05,1.560799746724651e-05,1.7906128206395676e-05,1.6914537464415354e-05,1.8440604549800773e-05,1.6322816576545894e-05,2.2205433820916465e-05,1.1233315252634518e-05
"[TG(57:11),TG(56:4)]_FA22:6",-0.0015930663705086,4.113805664852814,3.4198012259567534e-05,0.995334072160264,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.646285953643439e-06,2.55964580251999e-05,1.6977410964324058e-05,1.953490658599155e-05,1.8418708391477777e-05,2.0116051235040633e-05,1.7856494485157553e-05,2.4372116110745943e-05,1.3160004698095661e-05
"[TG(57:12),TG(56:5)]_FA14:0",0.0057274439656618,3.4520835903145044,0.0004397339914776199,0.9832697183457488,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,4.904121513359948e-06,1.6385785619983727e-05,1.0803579834365792e-05,1.2412685468304789e-05,1.1750892884489775e-05,1.2824156285256778e-05,1.1265532202112307e-05,1.5451525046772564e-05,7.81921438369753e-06
"[TG(57:12),TG(56:5)]_FA16:0",-0.1495092051935007,3.5255741715304487,0.2997414116303112,0.5840445778629332,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,4.864839313708634e-06,1.6309542341805023e-05,1.0755653802254206e-05,1.2728892502650297e-05,1.1688147759464637e-05,1.2868788589912583e-05,1.644498460865766e-05,1.5559312295170655e-05,7.821972933629863e-06
"[TG(57:12),TG(56:5)]_FA16:1",-0.0217432625787206,3.583593106877566,0.0063454353229071,0.9365090728985414,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.3114051603671614e-06,1.7737902155516967e-05,1.1746882939952033e-05,1.3552282736875738e-05,1.2907402705796488e-05,1.4087489755931215e-05,1.2876504821893144e-05,1.6817365007307774e-05,8.507746589719567e-06
"[TG(57:12),TG(56:5)]_FA18:0",0.019447711926354,3.462761823948166,0.0050705740985028,0.943232243368977,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,4.871506040900988e-06,1.6325340537494064e-05,1.154541166545827e-05,1.2369637663498943e-05,1.1773109793106626e-05,1.293239625852239e-05,1.1307351074671638e-05,1.548627419992404e-05,7.788544384491374e-06
"[TG(57:12),TG(56:5)]_FA18:1",-0.0181662107651651,3.5785187989566154,0.0044291435962917,0.9469385095979336,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.285353789573171e-06,1.771077062968422e-05,1.1739160123609712e-05,1.3504538583527394e-05,1.3270688869159244e-05,1.4007846588590094e-05,1.231382728481822e-05,1.6853401138856228e-05,8.503851935059982e-06
"[TG(57:12),TG(56:5)]_FA18:2",0.025492216208769,3.754026348740976,0.0087343452938473,0.9255399377538038,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.753765844856308e-06,2.210472060289279e-05,1.3477672436105899e-05,1.4551778129269982e-05,1.3803410987015477e-05,1.510387566936299e-05,1.4516844921248634e-05,1.9065128531751836e-05,1.0027775231401206e-05
"[TG(57:12),TG(56:5)]_FA18:3",-0.0080986101859314,3.7566507505730713,0.0008816294464040197,0.976312496343246,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.937253656086213e-06,2.080824090365264e-05,1.3232818031450346e-05,1.518393109618934e-05,1.4363477432993344e-05,1.6806315824751762e-05,1.3773734594149162e-05,1.8862424248511423e-05,9.50281604496394e-06
"[TG(57:12),TG(56:5)]_FA20:4",-0.02117399866993,3.848182088909394,0.0060308196681355,0.9380998241303234,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,6.3916144456090714e-06,2.143123808304442e-05,1.4093897345431953e-05,1.627526240596547e-05,1.5354457552566652e-05,1.7348316925674947e-05,1.4761650783410207e-05,2.094641601306284e-05,1.0144937633137607e-05
"[TG(57:12),TG(56:5)]_FA22:5",-0.2653443509374664,4.121694155832613,0.9475698909288256,0.3303386329617205,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.048437481293306e-06,2.36161926179214e-05,1.5601637681784542e-05,1.86311601542067e-05,1.837500660372954e-05,1.9342336382230503e-05,2.784725081950795e-05,2.2955761066767936e-05,1.1563869141713733e-05
"[TG(57:12),TG(56:5)]_FA22:6",-0.0564323125073376,4.1301982643929325,0.0429186530927498,0.8358785201241038,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.647311641601156e-06,2.5853349789545122e-05,1.6976048366674552e-05,1.9547168715411102e-05,1.841260493265904e-05,2.124628948512325e-05,1.8465924938225695e-05,2.6226054365237405e-05,1.227090070201915e-05
"[TG(57:8),TG(56:1)]_FA14:0",-0.0084642553059487,3.519241408359643,0.0009610187816964932,0.9752692980875852,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.112840336731389e-06,1.7092238250332117e-05,1.1267849458505932e-05,1.2958481524792365e-05,1.2259932963722719e-05,1.3393952345802042e-05,1.218837030865267e-05,1.6135892916092662e-05,8.158368789222717e-06
"[TG(57:8),TG(56:1)]_FA16:0",0.0016843126428549,3.5440342653465025,3.8064039319607446e-05,0.9950773977826992,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.076429871647961e-06,1.8221120155345265e-05,1.1714402193940416e-05,1.2887257121594714e-05,1.2189619622406494e-05,1.3465845130837655e-05,1.1759842622790882e-05,1.7773291823549172e-05,8.15252685366055e-06
"[TG(57:8),TG(56:1)]_FA16:1",-0.1109495882849297,3.696503824033527,0.16536108151967,0.6842679054290716,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.708842586407731e-06,1.7737902155516967e-05,1.322259685947876e-05,1.3968673978601479e-05,1.4941122039674913e-05,1.609861377165383e-05,1.381531883660514e-05,1.8998525942184427e-05,8.507908868286693e-06
"[TG(57:8),TG(56:1)]_FA18:0",0.0045934313667538,3.5267078030329,0.0002830520111345436,0.9865769039950444,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.213353413685014e-06,1.703041944872051e-05,1.163149693021869e-05,1.2893518438617687e-05,1.2279464460356879e-05,1.3492838499035352e-05,1.1804245832118834e-05,1.6626887233631625e-05,8.133378508914546e-06
"[TG(57:8),TG(56:1)]_FA18:1",-0.0141776337860233,3.615553873461133,0.0026982379385737,0.9585728636407392,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.284430668454964e-06,1.883518799668032e-05,1.1736207308825436e-05,1.350375587535768e-05,1.2787283885079486e-05,1.4005975681851933e-05,1.3144804479508474e-05,1.723467795519466e-05,9.521639832575688e-06
"[TG(57:8),TG(56:1)]_FA18:2",0.0987849330183816,3.865350981031481,0.1312637862800638,0.7171252840484145,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,6.6888463974014215e-06,2.287333561202099e-05,1.5176208459148738e-05,1.6997946428315777e-05,1.5268762977204826e-05,1.738947468196337e-05,1.4791253072331987e-05,1.885084138156923e-05,9.924892910251404e-06
"[TG(57:8),TG(56:1)]_FA18:3",-0.0393380808657032,3.832591399024688,0.020810919598329,0.8852952398616085,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,5.93540751166292e-06,2.0412943416843246e-05,1.5246848697747696e-05,1.5194106202871413e-05,1.6474834221517073e-05,1.656498088577237e-05,1.4549501344877065e-05,1.9576071597453505e-05,1.0776511423962717e-05
"[TG(57:8),TG(56:1)]_FA20:4",-0.0047541933785206,3.8405542292663446,0.00030401848637073847,0.986088689231038,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,6.389152939273971e-06,2.1429177406103033e-05,1.4090262971884418e-05,1.6271609867364347e-05,1.5356655038025886e-05,1.7229921031196583e-05,1.4771048355364842e-05,2.012272928023976e-05,1.0145262221223334e-05
"[TG(57:8),TG(56:1)]_FA22:5",-0.0113489967877287,3.98552592499737,0.0017342657933668,0.9667820845968635,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.048129761212155e-06,2.361241471019552e-05,1.5605499024971076e-05,1.790691076527907e-05,1.6907213118252473e-05,1.8437129899482175e-05,1.625632905520017e-05,2.340010142016333e-05,1.1226661924236714e-05
"[TG(57:8),TG(56:1)]_FA22:6",0.0145742620906878,4.105713072094545,0.0028622365965316,0.95733363045596,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.830696885991552e-06,2.5586498217661166e-05,1.696673563645905e-05,1.9542733319353947e-05,1.841113989578612e-05,2.0123267138103874e-05,1.765045345047055e-05,2.4134340975781884e-05,1.2516422540914906e-05
"[TG(57:9),TG(56:2)]_FA14:0",0.0055131198545266,3.459942649861759,0.00040744088156102753,0.9838956621801922,0.9999472065904288,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,4.9015574597479646e-06,1.6389220147058367e-05,1.0802671305963535e-05,1.2424947647486446e-05,1.1744789239403993e-05,1.2834312206469532e-05,1.1272815190425413e-05,1.5455707803274518e-05,8.187902838458979e-06
