lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N2M-P_x,N2M-Q_x,N2M-R_x,N2M-S_x,N2M-P_y,N2M-Q_y,N2M-R_y,N2M-S_y,Blank1
[TG(45:5)]_FA18:3,0,3.9181829119715257,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1906981638665583e-05,1.2481624213427147e-05,1.604069015355739e-05,1.4905889869644023e-05,2.1906981638665583e-05,1.2481624213427147e-05,1.604069015355739e-05,1.4905889869644023e-05,9.502004621176832e-06
[TG(45:5)]_FA20:4,0,4.025091205664571,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.363516723210175e-05,1.3332668279500025e-05,1.7229287597580544e-05,1.6053823833244337e-05,2.363516723210175e-05,1.3332668279500025e-05,1.7229287597580544e-05,1.6053823833244337e-05,1.042421282591788e-05
[TG(45:5)]_FA22:5,0,4.192796729943144,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.5832442298417007e-05,1.5413332156933556e-05,1.888389878219142e-05,1.844803418552018e-05,2.5832442298417007e-05,1.5413332156933556e-05,1.888389878219142e-05,1.844803418552018e-05,1.1713324266424617e-05
[TG(46:0)]_FA14:0,0,5.131113253824688,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,3.541343950953875e-05,3.2927907412815194e-05,3.4640736767003174e-05,4.1856717509875963e-05,3.541343950953875e-05,3.2927907412815194e-05,3.4640736767003174e-05,4.1856717509875963e-05,2.3200112760132355e-05
[TG(46:0)]_FA16:0,0,5.045857205111861,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,3.6721674370784166e-05,3.185327651943395e-05,3.984350234745246e-05,3.4241583992920855e-05,3.6721674370784166e-05,3.185327651943395e-05,3.984350234745246e-05,3.4241583992920855e-05,1.5813685534298276e-05
[TG(46:0)]_FA18:0,0,3.856902254343682,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.800268858396198e-05,1.3534389438623554e-05,1.5006971392151204e-05,1.549723431088881e-05,1.800268858396198e-05,1.3534389438623554e-05,1.5006971392151204e-05,1.549723431088881e-05,8.20185848571721e-06
[TG(46:1)]_FA14:0,0,4.552461874303714,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.335242811100372e-05,1.5556959227640374e-05,1.7424125940019438e-05,1.6882272043419965e-05,2.335242811100372e-05,1.5556959227640374e-05,1.7424125940019438e-05,1.6882272043419965e-05,4.66350373760992e-05
[TG(46:1)]_FA16:0,0,4.551446126428512,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,3.092476890773334e-05,2.386718065358658e-05,2.0103637285866386e-05,1.6318731772981734e-05,3.092476890773334e-05,2.386718065358658e-05,2.0103637285866386e-05,1.6318731772981734e-05,2.491503359677638e-05
[TG(46:1)]_FA16:1,0,4.266443636417028,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.039500840760574e-05,2.4068901649159693e-05,1.950424033855589e-05,1.3910104439613368e-05,2.039500840760574e-05,2.4068901649159693e-05,1.950424033855589e-05,1.3910104439613368e-05,1.371255052906072e-05
[TG(46:1)]_FA18:0,0,3.7519977785363783,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.0415041934679023e-05,1.1437433691120206e-05,1.4188208756341253e-05,1.291921032221791e-05,2.0415041934679023e-05,1.1437433691120206e-05,1.4188208756341253e-05,1.291921032221791e-05,7.794873155754926e-06
[TG(46:1)]_FA18:1,0,4.0348766535854805,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1237555525220162e-05,1.1641084090929318e-05,1.4486116124311354e-05,1.7187855662338218e-05,2.1237555525220162e-05,1.1641084090929318e-05,1.4486116124311354e-05,1.7187855662338218e-05,1.7508321952420516e-05
[TG(46:2)]_FA14:0,0,3.96115245055866,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1212230042812554e-05,1.2210447609265557e-05,1.3963056232710801e-05,1.7281049719758858e-05,2.1212230042812554e-05,1.2210447609265557e-05,1.3963056232710801e-05,1.7281049719758858e-05,1.2551473875724667e-05
[TG(46:2)]_FA16:0,0,3.836397059322644,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8148593879637138e-05,1.1824155064785862e-05,1.8018562562713772e-05,1.3652404990422236e-05,1.8148593879637138e-05,1.1824155064785862e-05,1.8018562562713772e-05,1.3652404990422236e-05,8.281373126521284e-06
[TG(46:2)]_FA16:1,0,4.290506576097364,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.2818323382564786e-05,1.7039748292798538e-05,2.7436122350740792e-05,1.6332891109817008e-05,2.2818323382564786e-05,1.7039748292798538e-05,2.7436122350740792e-05,1.6332891109817008e-05,1.1629915063815377e-05
[TG(46:2)]_FA18:0,0,3.645994239219672,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.799853049031268e-05,1.068414166321831e-05,1.3119215436563707e-05,1.2215878818339253e-05,1.799853049031268e-05,1.068414166321831e-05,1.3119215436563707e-05,1.2215878818339253e-05,7.791789832028033e-06
[TG(46:2)]_FA18:1,0,4.008204016473594,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.0730288431219223e-05,1.77831793755787e-05,1.4282734562558823e-05,1.4076411917193059e-05,2.0730288431219223e-05,1.77831793755787e-05,1.4282734562558823e-05,1.4076411917193059e-05,1.1114529941420957e-05
[TG(46:2)]_FA18:2,0,3.8522772144092743,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.0382156701470517e-05,1.2330922851330487e-05,1.4815164499369643e-05,1.4504280512530066e-05,2.0382156701470517e-05,1.2330922851330487e-05,1.4815164499369643e-05,1.4504280512530066e-05,9.195954269558819e-06
[TG(46:3)]_FA14:0,0,3.689986884007984,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8007602465240465e-05,1.0771389880477059e-05,1.369766787994749e-05,1.2989749558549678e-05,1.8007602465240465e-05,1.0771389880477059e-05,1.369766787994749e-05,1.2989749558549678e-05,8.175083079267695e-06
[TG(46:3)]_FA16:0,0,3.7953027781184527,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.066262745032997e-05,1.0909014610096126e-05,1.3096342005114536e-05,1.5714772731072552e-05,2.066262745032997e-05,1.0909014610096126e-05,1.3096342005114536e-05,1.5714772731072552e-05,8.454033622059298e-06
[TG(46:3)]_FA16:1,0,3.849608127875208,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.120580386531068e-05,1.2433819981093334e-05,1.4584224457280998e-05,1.4014111011889199e-05,2.120580386531068e-05,1.2433819981093334e-05,1.4584224457280998e-05,1.4014111011889199e-05,9.072463065607398e-06
[TG(46:3)]_FA18:0,0,3.661788748694804,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.7991348525181626e-05,1.099819198626525e-05,1.3121695756562678e-05,1.2216908560614582e-05,1.7991348525181626e-05,1.099819198626525e-05,1.3121695756562678e-05,1.2216908560614582e-05,8.09621752178066e-06
[TG(46:3)]_FA18:1,0,3.905289300072149,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.178564589357586e-05,1.2675627878269494e-05,1.5858804330517198e-05,1.4113226124220367e-05,2.178564589357586e-05,1.2675627878269494e-05,1.5858804330517198e-05,1.4113226124220367e-05,9.773165978455153e-06
[TG(46:3)]_FA18:2,0,3.889729447711157,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.039160646206814e-05,1.234828679436521e-05,1.4806621122365116e-05,1.584040443126508e-05,2.039160646206814e-05,1.234828679436521e-05,1.4806621122365116e-05,1.584040443126508e-05,9.624522277531378e-06
[TG(46:3)]_FA18:3,0,3.919327823649787,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1907737858873785e-05,1.2483767868705712e-05,1.60450997164606e-05,1.4902800642818026e-05,2.1907737858873785e-05,1.2483767868705712e-05,1.60450997164606e-05,1.4902800642818026e-05,9.564642755271743e-06
[TG(46:4)]_FA14:0,0,3.638238369337662,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8015918219960054e-05,1.01919508797633e-05,1.3111223452035692e-05,1.2297230716835677e-05,1.8015918219960054e-05,1.01919508797633e-05,1.3111223452035692e-05,1.2297230716835677e-05,8.050618234864982e-06
[TG(46:4)]_FA16:0,0,3.692058713137984,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.9033476351540192e-05,1.0661847288510329e-05,1.385116876470036e-05,1.2638598554990127e-05,1.9033476351540192e-05,1.0661847288510329e-05,1.385116876470036e-05,1.2638598554990127e-05,7.822459924088603e-06
[TG(46:4)]_FA16:1,0,3.822906482401036,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.0526172131541947e-05,1.2140349043111363e-05,1.4205019603857534e-05,1.3554062368934398e-05,2.0526172131541947e-05,1.2140349043111363e-05,1.4205019603857534e-05,1.3554062368934398e-05,9.644319798448832e-06
[TG(46:4)]_FA18:0,0,3.738592261462746,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8000042498150063e-05,1.2454185074228129e-05,1.3114254901693025e-05,1.2203264414087485e-05,1.8000042498150063e-05,1.2454185074228129e-05,1.3114254901693025e-05,1.2203264414087485e-05,9.817629191595051e-06
[TG(46:4)]_FA18:1,0,3.833406896101116,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.9582322507525077e-05,1.2400807207329717e-05,1.4276947254355155e-05,1.4096749904092958e-05,1.9582322507525077e-05,1.2400807207329717e-05,1.4276947254355155e-05,1.4096749904092958e-05,9.875885928183414e-06
[TG(46:4)]_FA18:2,0,3.83430088635716,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1119999727627382e-05,1.1781924344353837e-05,1.4999530642408808e-05,1.3955929173892978e-05,2.1119999727627382e-05,1.1781924344353837e-05,1.4999530642408808e-05,1.3955929173892978e-05,8.856799802130689e-06
[TG(46:4)]_FA18:3,0,3.9607532256893823,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.2930965659361592e-05,1.2931369984519964e-05,1.6881499657738036e-05,1.490434537898891e-05,2.2930965659361592e-05,1.2931369984519964e-05,1.6881499657738036e-05,1.490434537898891e-05,9.49794784270748e-06
[TG(46:4)]_FA20:4,0,4.0216598462773865,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.362609518507747e-05,1.3321735547626618e-05,1.7228460824247554e-05,1.6118184321305178e-05,2.362609518507747e-05,1.3321735547626618e-05,1.7228460824247554e-05,1.6118184321305178e-05,1.014931906159563e-05
[TG(46:5)]_FA14:0,0,3.6334482799003993,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8021210319487384e-05,1.0189807101821925e-05,1.3110948018615583e-05,1.229465633659577e-05,1.8021210319487384e-05,1.0189807101821925e-05,1.3110948018615583e-05,1.229465633659577e-05,7.819538847977368e-06
[TG(46:5)]_FA16:0,0,3.925230229888444,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.9603112254806547e-05,1.230734235705305e-05,1.4218798896589221e-05,2.0045976473444507e-05,1.9603112254806547e-05,1.230734235705305e-05,1.4218798896589221e-05,2.0045976473444507e-05,7.819701126544496e-06
[TG(46:5)]_FA16:1,0,3.7853355095779153,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.0243811012403257e-05,1.1539687577104111e-05,1.4201712720780092e-05,1.329610537369233e-05,2.0243811012403257e-05,1.1539687577104111e-05,1.4201712720780092e-05,1.329610537369233e-05,9.074410377461454e-06
[TG(46:5)]_FA18:0,0,3.691054391371501,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8001554433890945e-05,1.2161571590180067e-05,1.3123349198101398e-05,1.2211759849237921e-05,1.8001554433890945e-05,1.2161571590180067e-05,1.3123349198101398e-05,1.2211759849237921e-05,7.792601162960728e-06
[TG(46:5)]_FA18:1,0,4.025792016793663,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.8309810832597394e-05,1.1921478641759318e-05,1.601809226065559e-05,1.5988176007754077e-05,2.8309810832597394e-05,1.1921478641759318e-05,1.601809226065559e-05,1.5988176007754077e-05,1.008960194170901e-05
[TG(46:5)]_FA18:2,0,3.817335445375624,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.0403702236381178e-05,1.1531970369036155e-05,1.4808274721594726e-05,1.3954899382514488e-05,2.0403702236381178e-05,1.1531970369036155e-05,1.4808274721594726e-05,1.3954899382514488e-05,9.140943135264477e-06
[TG(46:5)]_FA18:3,0,3.924016812214548,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1909627508187996e-05,1.2483338998632146e-05,1.604509950620608e-05,1.4904345428092068e-05,2.1909627508187996e-05,1.2483338998632146e-05,1.604509950620608e-05,1.4904345428092068e-05,9.840185510056615e-06
[TG(46:5)]_FA20:4,0,4.054966360257207,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.362874134298589e-05,1.3953051676638337e-05,1.763301942911916e-05,1.60605173789982e-05,2.362874134298589e-05,1.3953051676638337e-05,1.763301942911916e-05,1.60605173789982e-05,1.0926615693893582e-05
[TG(46:5)]_FA22:5,0,4.1668273822089965,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.6606194933939652e-05,1.4664541895069377e-05,1.889051275860082e-05,1.7737751786249352e-05,2.6606194933939652e-05,1.4664541895069377e-05,1.889051275860082e-05,1.7737751786249352e-05,1.1229258288456336e-05
[TG(46:6)]_FA14:0,0,3.687958959201684,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.801440642841218e-05,1.0845990171781362e-05,1.3104885066737285e-05,1.2484390880591889e-05,1.801440642841218e-05,1.0845990171781362e-05,1.3104885066737285e-05,1.2484390880591889e-05,9.297862888354388e-06
[TG(46:6)]_FA16:0,0,3.968466450254484,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.3066665262616932e-05,1.5212039786108384e-05,1.505354544889157e-05,1.4154931742089179e-05,2.3066665262616932e-05,1.5212039786108384e-05,1.505354544889157e-05,1.4154931742089179e-05,9.510767447141404e-06
[TG(46:6)]_FA16:1,0,3.859634975524386,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.9544901106611418e-05,1.2321490694507116e-05,1.4884336238757298e-05,1.5378296107346993e-05,1.9544901106611418e-05,1.2321490694507116e-05,1.4884336238757298e-05,1.5378296107346993e-05,9.161065182364715e-06
[TG(46:6)]_FA18:0,0,3.808319154464289,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8447586508214996e-05,1.3963770116581576e-05,1.51552359932315e-05,1.2216651260079429e-05,1.8447586508214996e-05,1.3963770116581576e-05,1.51552359932315e-05,1.2216651260079429e-05,8.437643858197102e-06
[TG(46:6)]_FA18:1,0,3.849414790854579,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.0622560251990406e-05,1.1138817947759597e-05,1.4835006638852367e-05,1.6166840834566162e-05,2.0622560251990406e-05,1.1138817947759597e-05,1.4835006638852367e-05,1.6166840834566162e-05,8.503365161261543e-06
[TG(46:6)]_FA18:2,0,3.812505185393245,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.0395008479702245e-05,1.1532398993784098e-05,1.4815991220139003e-05,1.3958246057185109e-05,2.0395008479702245e-05,1.1532398993784098e-05,1.4815991220139003e-05,1.3958246057185109e-05,8.867996775650699e-06
[TG(46:6)]_FA18:3,0,3.918019904251,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1916809545415565e-05,1.2485697150278896e-05,1.603132021347439e-05,1.4896364741321408e-05,2.1916809545415565e-05,1.2485697150278896e-05,1.603132021347439e-05,1.4896364741321408e-05,9.50086867120694e-06
[TG(46:6)]_FA20:4,0,4.047723527424582,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.3604171792400468e-05,1.3334383310030646e-05,1.835587825059292e-05,1.6059745133670643e-05,2.3604171792400468e-05,1.3334383310030646e-05,1.835587825059292e-05,1.6059745133670643e-05,1.0559387715284806e-05
[TG(46:6)]_FA22:5,0,4.166461586640702,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.582715041517918e-05,1.4662398117128e-05,1.9047045093011027e-05,1.7730285896961624e-05,2.582715041517918e-05,1.4662398117128e-05,1.9047045093011027e-05,1.7730285896961624e-05,1.1704074480952776e-05
[TG(46:6)]_FA22:6,0,4.309420968697906,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.834874402505892e-05,1.6097382868177143e-05,2.0569926722692365e-05,1.921675591973501e-05,2.834874402505892e-05,1.6097382868177143e-05,2.0569926722692365e-05,1.921675591973501e-05,1.4229233725234796e-05
[TG(47:2)]_FA14:0,0,3.754179819690157,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8222302603489903e-05,1.0197953139075843e-05,1.5290823876278622e-05,1.309530071968693e-05,1.8222302603489903e-05,1.0197953139075843e-05,1.5290823876278622e-05,1.309530071968693e-05,1.0155485554292052e-05
[TG(47:2)]_FA16:0,0,3.764237220554751,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8423772889451762e-05,1.4131621088895186e-05,1.3093034806655316e-05,1.25701190487248e-05,1.8423772889451762e-05,1.4131621088895186e-05,1.3093034806655316e-05,1.25701190487248e-05,7.818727455141732e-06
[TG(47:2)]_FA16:1,0,4.132932606848645,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1487786982490025e-05,1.9056315577177192e-05,1.6116751565592705e-05,1.748880546556906e-05,2.1487786982490025e-05,1.9056315577177192e-05,1.6116751565592705e-05,1.748880546556906e-05,1.02384080450058e-05
[TG(47:2)]_FA18:0,0,3.689401665937018,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.9907774984871088e-05,1.0184233589920137e-05,1.3119766829040219e-05,1.2784825739030324e-05,1.9907774984871088e-05,1.0184233589920137e-05,1.3119766829040219e-05,1.2784825739030324e-05,8.339467522639576e-06
[TG(47:2)]_FA18:1,0,3.834321889201149,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.959101655259001e-05,1.1158754252596034e-05,1.619832469472069e-05,1.4225985726800725e-05,1.959101655259001e-05,1.1158754252596034e-05,1.619832469472069e-05,1.4225985726800725e-05,9.360663177210538e-06
[TG(47:2)]_FA18:2,0,3.8292361032231104,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.0387448584708346e-05,1.1538830000507396e-05,1.4810479450482702e-05,1.4668271155920784e-05,2.0387448584708346e-05,1.1538830000507396e-05,1.4810479450482702e-05,1.4668271155920784e-05,8.897368608222777e-06
[TG(47:3)]_FA14:0,0,3.6764628950956113,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.879534066858337e-05,1.074009189191844e-05,1.3592118902362717e-05,1.2289507428806483e-05,1.879534066858337e-05,1.074009189191844e-05,1.3592118902362717e-05,1.2289507428806483e-05,7.874063239424745e-06
[TG(47:3)]_FA16:0,0,3.778324016407221,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.919298928517276e-05,1.0698718870745944e-05,1.3105160710411913e-05,1.6737847190704748e-05,1.919298928517276e-05,1.0698718870745944e-05,1.3105160710411913e-05,1.6737847190704748e-05,7.81742931945913e-06
[TG(47:3)]_FA16:1,0,3.890575425205736,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.0829700567342446e-05,1.2513565200439086e-05,1.4205570786079528e-05,1.6670912322403995e-05,2.0829700567342446e-05,1.2513565200439086e-05,1.4205570786079528e-05,1.6670912322403995e-05,8.703936889413075e-06
[TG(47:3)]_FA18:0,0,3.8514693545586622,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.90251603805311e-05,1.5207966603931011e-05,1.5257753573722569e-05,1.224728676793896e-05,1.90251603805311e-05,1.5207966603931011e-05,1.5257753573722569e-05,1.224728676793896e-05,8.294192854761097e-06
[TG(47:3)]_FA18:1,0,3.8665090865667526,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1198622044372628e-05,1.4014361247972896e-05,1.4278600906148396e-05,1.3293531042555576e-05,2.1198622044372628e-05,1.4014361247972896e-05,1.4278600906148396e-05,1.3293531042555576e-05,8.916841541054507e-06
[TG(47:3)]_FA18:2,0,4.013675359254403,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1556959971216656e-05,1.2972743046580066e-05,1.963900118545187e-05,1.6163494061689232e-05,2.1556959971216656e-05,1.2972743046580066e-05,1.963900118545187e-05,1.6163494061689232e-05,9.043091325889735e-06
