lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4F-J,N4F-L,N4F-M,N4F-N,N4M-P,N4M-Q,N4M-R,N4M-S,N2F-J,N2F-L,N2F-M,N2F-N,N2M-P,N2M-Q,N2M-R,N2M-S,Blank1
"PG(32:3),PG(P-33:2)",-0.0512029562779201,4.155717165925066,0.0592512319921523,0.8076833365484098,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2674078213824136e-05,1.4228884603215567e-05,2.0267341378764142e-05,1.2777637166452192e-05,2.5743107730255168e-05,1.5537810052550632e-05,2.8810536339912916e-05,2.1179427902037688e-05,2.156350227392257e-05,2.363575292390274e-05,1.6085564740320293e-05,1.7480019342891196e-05,2.4505307915976357e-05,1.3336312632491437e-05,1.71763752081054e-05,1.8278637432011336e-05,1.0398248688498113e-05
PG(32:4),0.0035265566182827,4.118387848958276,0.00028101199493502094,0.9866253584768916,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2332589695856614e-05,1.4771458577389683e-05,1.7255790506858303e-05,1.3362369291334934e-05,2.5745173973982154e-05,1.7169176447255005e-05,2.8780795194872686e-05,2.0023843032573855e-05,1.917476880539092e-05,2.0350191344289273e-05,1.6085821147179078e-05,1.5957908515127312e-05,2.4495480081322886e-05,1.4496905541786763e-05,1.7977500433320597e-05,1.6065666188581177e-05,1.0484254502938753e-05
PG(32:5),-0.0186081598764502,4.103301077855067,0.0078233312972633,0.9295193426286066,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2353706828325493e-05,1.4229565959104938e-05,1.727260086866473e-05,1.278007880869678e-05,2.6164278758400713e-05,1.5531567118062785e-05,2.8532653951344492e-05,2.0842128796475158e-05,1.8699833300878107e-05,2.1680960629167398e-05,1.6436131857576012e-05,1.5957654430995716e-05,2.4258856189913933e-05,1.3501376542197126e-05,1.8120804394402957e-05,1.6071587341698012e-05,1.0137473004758582e-05
"PG(33:0),PG(O-34:0)",-0.0073173194053723,4.101889990516425,0.0012097268571702,0.9722542692894426,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1907774031273265e-05,1.4501193689114354e-05,1.725689269899723e-05,1.277784078216219e-05,2.9064118678298273e-05,1.5535312878755493e-05,2.7729192519607076e-05,2.002544315882294e-05,1.8702824146148175e-05,1.9575079628032326e-05,1.6664885026312627e-05,1.6471204869448455e-05,2.474079765731426e-05,1.3335026308483968e-05,1.8121631325426834e-05,1.6271619750375863e-05,1.0133091700106448e-05
"PG(33:1),PG(O-34:1),PG(P-34:0)",0.0192589561084592,4.082930817992014,0.0083789779975183,0.927066100456246,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1904920337263573e-05,1.478781085882389e-05,1.7254963691924574e-05,1.2777026979026233e-05,2.6979342061616035e-05,1.5894647948107238e-05,2.771188005235041e-05,2.0029603426031986e-05,1.870312317363064e-05,1.9559783494371815e-05,1.6092745355214748e-05,1.5950288946209456e-05,2.3564860381690084e-05,1.3326237272776728e-05,1.7173894888106427e-05,1.6065666041271705e-05,1.0136174869075979e-05
"PG(33:2),PG(O-34:2),PG(P-34:1)",-0.0068090320567342,4.0912432857758905,0.0010474269878688,0.9741817898581808,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1905491119608982e-05,1.4904319943525566e-05,1.725964852100361e-05,1.2778451163618746e-05,2.5739801188452772e-05,1.616109020031482e-05,2.771365603737152e-05,2.001456254448346e-05,1.869893616138617e-05,2.092770065150787e-05,1.6442799560925023e-05,1.6431837766835938e-05,2.356032443027445e-05,1.3336312591603834e-05,1.7181611386650708e-05,1.6064893795944152e-05,1.0135363476240343e-05
"PG(33:3),PG(O-34:3),PG(P-34:2)",0.0027490933335292,4.101175943561708,0.00017074696789742827,0.9895743245159364,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2089267141464088e-05,1.4838457186987447e-05,1.7255514814275503e-05,1.2776416519957435e-05,2.574972081385996e-05,1.5814240952310047e-05,2.9342330314646052e-05,2.0459067423037427e-05,1.9534260192438985e-05,1.9622216727009683e-05,1.7135727210709305e-05,1.627462329518812e-05,2.355805656271138e-05,1.3412842205368926e-05,1.7174170636908315e-05,1.6065151292891927e-05,1.046754012003936e-05
"PG(33:4),PG(O-34:4),PG(P-34:3)",-0.0290911325518543,4.0928892596021065,0.0191187829881611,0.890026491040972,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1913671559120373e-05,1.4233199553952438e-05,1.725165674756726e-05,1.277539921752984e-05,2.5753027119159832e-05,1.568913516475325e-05,2.7720758538108812e-05,2.0022242906324763e-05,1.8695048176624165e-05,2.0153838050035135e-05,1.6085308284547568e-05,1.694462624355258e-05,2.390921230813485e-05,1.3335240845739758e-05,1.8269069205737777e-05,1.6068240667027393e-05,1.0612938404377947e-05
"PG(33:5),PG(P-34:4)",0.0033113174235056,4.080886186326476,0.000247699124317588,0.9874430441194404,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1903398420344867e-05,1.4231837058765942e-05,1.7260199748480408e-05,1.2770516359907983e-05,2.5746000944477996e-05,1.6375592523558984e-05,2.7711880221685368e-05,2.0026403234572392e-05,1.869803885076061e-05,1.9977775383718836e-05,1.6246102385500153e-05,1.5963242053507534e-05,2.357128627080595e-05,1.3331596574523554e-05,1.7174446228019313e-05,1.6070042801939748e-05,1.0136661673825888e-05
"PG(34:0),PG(O-35:0)",-0.00892402238927,4.116912061475546,0.0017994212070577,0.9661642156826912,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1911959357229049e-05,1.4440781259869812e-05,1.927442242606386e-05,1.3284852709045914e-05,2.5743520979000565e-05,1.553506316137598e-05,2.860412236230039e-05,2.0021282891613892e-05,1.86929544138015e-05,1.9846040900842452e-05,1.6090180846401446e-05,1.6565178067179862e-05,2.4235420789399555e-05,1.4784373893355363e-05,1.717472187169394e-05,1.7054243471787656e-05,1.0776836012048444e-05
"PG(34:3),PG(P-35:2)",0.0404278239198749,4.159241574153406,0.0369395558566817,0.8475881625932984,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2677122156520226e-05,1.4235243881531247e-05,1.7251105572653397e-05,1.399125137142232e-05,2.7610065679056308e-05,1.9114430491328894e-05,3.061677152693778e-05,2.1513526449909174e-05,1.869654365630374e-05,2.0462259190978547e-05,1.7484499088642024e-05,1.595486061973981e-05,2.5762135736391353e-05,1.425917037702434e-05,1.7719828684228826e-05,1.7222610335711704e-05,1.0129683912099717e-05
PG(34:4),0.0784923047308635,4.605828672331721,0.1395659195870386,0.7087129287946136,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.699528814177339e-05,2.1939613243685526e-05,2.5785303245806068e-05,1.9469706754064326e-05,3.7466050148780334e-05,2.564464055747099e-05,4.715742757919738e-05,2.565551889265536e-05,2.8249683422580084e-05,2.34088069455392e-05,2.7884569214177064e-05,2.2331826901710397e-05,4.1712320471738695e-05,1.986963101595658e-05,1.727117650030671e-05,2.1305125156144824e-05,1.102998472693888e-05
PG(34:5),-0.0192064861444423,4.114606852626202,0.0083351365512753,0.9272566263082612,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2576482923735872e-05,1.423092858424678e-05,1.725220792248112e-05,1.278638592852339e-05,2.6617275379499866e-05,1.553506316137598e-05,3.002105555357386e-05,2.0379062819663245e-05,1.8699235302957716e-05,1.9562592767156442e-05,1.609274550195656e-05,1.59634960407529e-05,2.4153396022441193e-05,1.4667114338646297e-05,1.971781856116078e-05,1.6456977926529184e-05,1.0126438402660114e-05
PG(34:6),0.0037711181395069,4.094209137218727,0.0003212936133609179,0.985698952393456,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2428853426571247e-05,1.4752154056997347e-05,1.7256617269229097e-05,1.278455478415372e-05,2.5742694245007245e-05,1.5540057413708814e-05,2.7729636092524958e-05,2.1078621901579693e-05,1.9074577713580798e-05,1.956758761868095e-05,1.6681554406969994e-05,1.5955622581475904e-05,2.356183651020833e-05,1.3336312714266644e-05,1.807037243005404e-05,1.6074161820144235e-05,1.0130657490648063e-05
"PG(35:2),PG(O-36:2),PG(P-36:1)",-0.0115110130347271,4.088599155888784,0.0029934463397498,0.9563675931126512,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1903969166404051e-05,1.423002010972762e-05,1.726185332578493e-05,1.277295780812197e-05,2.5737734392886565e-05,1.5816238405573836e-05,2.7729636600529827e-05,2.0816207483702872e-05,1.9573439295719654e-05,2.068608336481132e-05,1.6332269617491828e-05,1.5948257242018984e-05,2.3566372317430966e-05,1.333416905898808e-05,1.7179682354000986e-05,1.6068755464510325e-05,1.013649939525876e-05
"PG(35:3),PG(O-36:3),PG(P-36:2)",-0.0403303039229885,4.106282520060468,0.0367489645823519,0.8479770536017965,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2266765138099298e-05,1.4233653877848918e-05,1.7261302098308134e-05,1.278231679642525e-05,2.5745587380395897e-05,1.5543054022262978e-05,2.8911745980576527e-05,2.0157290448780272e-05,1.868936568470012e-05,2.1732156234795993e-05,1.609787437284135e-05,1.6331261239826822e-05,2.5359194948178127e-05,1.4617809285936826e-05,1.718381616810231e-05,1.6069527660734725e-05,1.0134389928643468e-05
"PG(35:4),PG(O-36:4),PG(P-36:3)",0.0365383383501265,4.094998287712559,0.030161276031738,0.8621247995927058,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.190891537824673e-05,1.4237287602651764e-05,1.725165669500433e-05,1.3939980493255106e-05,2.5725334959670296e-05,1.6077436783326513e-05,3.0641186156261826e-05,2.0024483022034913e-05,1.8692655386319034e-05,1.9575391802531284e-05,1.6092232345841427e-05,1.595206695381324e-05,2.3569018331146382e-05,1.3578120693218013e-05,1.7183540524427685e-05,1.611329291046367e-05,1.0134876733393375e-05
"PG(35:5),PG(O-36:5),PG(P-36:4)",-0.0315695254269652,4.098401264353268,0.0225163687692508,0.8807215756544645,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2151286906924641e-05,1.4499149664764693e-05,1.7248074058064218e-05,1.292717736359465e-05,2.581998500453777e-05,1.5541305857720223e-05,2.7721646276616933e-05,2.0015842584444152e-05,1.966376076927218e-05,1.956415381827482e-05,1.6094540545623814e-05,1.6999994300407567e-05,2.487422939300654e-05,1.4058949956501259e-05,1.7181886977761706e-05,1.607931058062405e-05,1.0259665980172985e-05
"PG(35:6),PG(P-36:5)",0.0293659373437825,4.097768027727237,0.01948230311773,0.888992617113106,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1909296020764425e-05,1.4232064134077283e-05,1.7259097346089748e-05,1.3159930803783944e-05,2.5742694166173072e-05,1.625797854315992e-05,2.9517671327787474e-05,2.124663143438061e-05,1.8885261543370725e-05,1.95738308704953e-05,1.6088385704906317e-05,1.596324210195065e-05,2.4014294617841253e-05,1.3402767009204634e-05,1.7174446228019313e-05,1.6062319513910555e-05,1.0624297532659197e-05
"PG(36:1),PG(O-37:1),PG(P-37:0)",0.0041422671387955,4.089905301079237,0.0003876372529209582,0.9842918602031584,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2312614019219879e-05,1.4230701422298542e-05,1.725854627630175e-05,1.2775195795850442e-05,2.5748894079866642e-05,1.603024138931641e-05,2.7746504563526345e-05,2.087925093195247e-05,1.9015061204730923e-05,1.95782013730219e-05,1.6083513143052438e-05,1.638993084021288e-05,2.4454656662775127e-05,1.334081439852915e-05,1.7177477625113015e-05,1.607107254421508e-05,1.0128223404995572e-05
"PG(36:3),PG(P-37:2)",0.0184445005273631,4.091853814893395,0.0076857437081116,0.9301402571183888,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2529682799183318e-05,1.490182181187167e-05,1.758070060208119e-05,1.2927787706245085e-05,2.6129560187726823e-05,1.564069132673174e-05,2.7999972407438196e-05,2.0022882773708678e-05,1.8700132442449654e-05,1.9571333474503643e-05,1.6089668130511746e-05,1.5963495992309787e-05,2.3785986553248393e-05,1.3519383729010791e-05,1.7296254608080226e-05,1.6437669829214087e-05,1.0131306635868047e-05
PG(36:4),-0.0002154437903087276,4.086637438377164,1.0485987544939237e-06,0.9991829574876072,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1905110803667327e-05,1.4228657441267327e-05,1.7251105520090466e-05,1.2777026823801753e-05,2.6407723420878546e-05,1.5526073621485803e-05,2.7977777082050715e-05,2.0895891939750088e-05,1.9316232706259843e-05,2.0402011001209786e-05,1.6094284040937155e-05,1.5953590731956093e-05,2.3565616457705282e-05,1.3330095958585913e-05,1.718023343109572e-05,1.6066438483011885e-05,1.0131144295397977e-05
PG(36:5),-0.0537011799228739,4.129633636663723,0.0651613029034799,0.7985167927899071,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2039803680446914e-05,1.4317231714236882e-05,1.7253861447222714e-05,1.3303773990913513e-05,2.5733601274759202e-05,1.5960322142429038e-05,2.9532320240849868e-05,2.0021923003152103e-05,1.8922048141568964e-05,2.1852028324876797e-05,1.6763105532880512e-05,1.6309418772713398e-05,2.5674441372621823e-05,1.4435167182153847e-05,1.8742799549997036e-05,1.606489384504731e-05,1.080409825419934e-05
PG(36:6),-0.0177347630021007,4.1195939277098175,0.0071069439354366,0.9328157718483868,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1905681295722922e-05,1.5165727508468215e-05,1.7255239331944437e-05,1.2778858084589785e-05,2.712524346500356e-05,1.592461331921809e-05,2.9367188855557893e-05,2.0455547084250867e-05,1.9540839823854966e-05,2.1362550023339763e-05,1.7275236020579118e-05,1.7585675469478286e-05,2.3562970516086366e-05,1.3332453946682251e-05,1.738058370088181e-05,1.6070042703733436e-05,1.013536344528887e-05
"PG(36:7),PG(35:0),PG(O-36:0)",-0.0820348614469887,4.129473202215266,0.1520544835200928,0.69657970116758,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1907393570186705e-05,1.4670847190315037e-05,1.7664752989305595e-05,1.2784147940794921e-05,2.6866919640334564e-05,1.5543303644385054e-05,2.7743841348001984e-05,2.0024163118862246e-05,1.8700730782637292e-05,2.0473497294317405e-05,1.6091976036810516e-05,1.5959432196383938e-05,2.6027108981689667e-05,1.7941383326712318e-05,1.755695796452022e-05,1.689926320833978e-05,1.0134714392923305e-05
"PG(36:8),PG(35:1),PG(O-36:1),PG(P-36:0)",0.0105885767464673,4.093927796231336,0.0025329994642842,0.9598602838711898,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1908534953446394e-05,1.5113037155954993e-05,1.7251932387587122e-05,1.2782723678590168e-05,2.6621408655295582e-05,1.639057547107237e-05,2.7722534015125048e-05,2.0031523333376595e-05,1.8701029867164297e-05,1.9636264400839157e-05,1.608479551974393e-05,1.59520668084839e-05,2.4511733660899217e-05,1.3856371261668617e-05,1.72788928411601e-05,1.606643853211504e-05,1.013438986674052e-05
"PG(37:3),PG(O-38:3),PG(P-38:2)",-0.0271976182775243,4.093794986524043,0.0167115136398194,0.8971416193821721,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1900735011307792e-05,1.4234335407012085e-05,1.800509566673905e-05,1.278252017929853e-05,2.5737734392886565e-05,1.553980760107186e-05,2.7732299646719226e-05,2.003376351012531e-05,1.9680808245044312e-05,1.9581011003053707e-05,1.6495628227257715e-05,1.594266966795028e-05,2.3578090306074163e-05,1.4037941742250332e-05,1.718409160152242e-05,1.7074581311378085e-05,1.0135363476240343e-05
"PG(37:4),PG(O-38:4),PG(P-38:3)",-0.0169178988164222,4.101062750802561,0.0064665380044637,0.9359073664866828,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.190625204178211e-05,1.498539934503049e-05,1.725551476171257e-05,1.2779061506269183e-05,2.5737321380643693e-05,1.5534563678988232e-05,2.773318738522735e-05,2.1292394190564412e-05,1.8865821505471623e-05,2.041980447132075e-05,1.6083000378248802e-05,1.5950288800880113e-05,2.595151053642618e-05,1.4070311476673024e-05,1.7179131014088107e-05,1.6074161721937924e-05,1.013292926678196e-05
"PG(37:5),PG(O-38:5),PG(P-38:4)",-0.0075760921769618,4.096765352580892,0.001296758406541,0.9712739611732863,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1908725347277694e-05,1.5080105950959731e-05,1.7265160270142242e-05,1.2774585375587763e-05,2.5727814688645202e-05,1.5539308309198993e-05,2.773407537773789e-05,2.116598714673825e-05,1.8691160248906702e-05,1.958850283378149e-05,1.6085051779860906e-05,1.5948510938605668e-05,2.3563726303715556e-05,1.4286395265180788e-05,1.8073403932275003e-05,1.6597283859246232e-05,1.0133578412001942e-05
"PG(37:6),PG(O-38:6),PG(P-38:5)",-0.0451756918776941,4.107193214407341,0.0461095141823886,0.8299768487839083,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1903017995544532e-05,1.4230247098402062e-05,1.72560660417523e-05,1.2776823440928473e-05,2.5744760882905103e-05,1.553306551759731e-05,2.8537536978810275e-05,2.089781221332614e-05,2.0264607893338654e-05,2.0225012049561405e-05,1.6793366580352872e-05,1.595003524962277e-05,2.580825111027344e-05,1.3740612200234382e-05,1.7174170636908315e-05,1.6710558357515833e-05,1.0135525878613358e-05
"PG(37:7),PG(P-38:6),PG(36:0),PG(O-37:0)",-0.0550689653236535,4.12642309876101,0.0685237120490764,0.7934985054635814,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.3209996680084872e-05,1.4230020196364518e-05,1.7255239279381506e-05,1.329075279148313e-05,2.575013398377118e-05,1.569562781662061e-05,2.7731855989133862e-05,2.0025122950457397e-05,2.1716330987505958e-05,1.9584756799335203e-05,1.6086847068097846e-05,1.609302658085945e-05,2.7178476923017927e-05,1.3336955794495173e-05,1.950864953351369e-05,1.6276253713372744e-05,1.0136337085740162e-05
"PG(38:2),PG(P-39:1)",0.0062600694946971,4.101908250746933,0.0008853724096811177,0.9762622816838846,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1900354477648777e-05,1.4238423325756065e-05,1.9385757445895158e-05,1.2780485690861698e-05,2.651518575353681e-05,1.5534563774245672e-05,2.772919235027211e-05,2.0028323080878418e-05,1.9140075741837186e-05,1.9583508101339376e-05,1.6253795960853995e-05,1.5952828770219996e-05,2.4137142442864866e-05,1.3336312714266644e-05,1.7178580042120635e-05,1.6966198273053147e-05,1.0811562820675421e-05
PG(38:3),-0.0016288878428284,4.083621943534357,5.993952530747304e-05,0.9938227899045604,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.190092525999419e-05,1.4235016676264555e-05,1.7263231052817853e-05,1.2776823402122355e-05,2.7172361863064602e-05,1.5532565892323404e-05,2.772564139623964e-05,2.002640311249524e-05,1.8697739880322683e-05,1.9572894466080825e-05,1.6279697455845798e-05,1.603588080705936e-05,2.4631935616400417e-05,1.3326451646482104e-05,1.7173068325027957e-05,1.606386405366882e-05,1.0130819831118137e-05
PG(38:4),0.0184874896904187,4.08541577687316,0.0077212722121473,0.9299793889140506,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1904730161149631e-05,1.4235470870205689e-05,1.726295557048679e-05,1.277784066574383e-05,2.6589169655928238e-05,1.553306546996859e-05,2.773629493567689e-05,2.1790661968239013e-05,1.8703721513818276e-05,1.9582883752341462e-05,1.6093001810987473e-05,1.5947495231839774e-05,2.3906566510708937e-05,1.333116794977561e-05,1.718298928964206e-05,1.6072617034870194e-05,1.013374072152054e-05
PG(38:5),0.0048792174987325,4.089456583976379,0.0005378211678732647,0.9814979402208768,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2192189322198954e-05,1.4230701465616991e-05,1.7267364864671827e-05,1.2783130483142846e-05,2.572616153599527e-05,1.553181693069974e-05,2.7720314372518583e-05,2.1294314219986164e-05,1.8697440567617514e-05,2.012886444736576e-05,1.6083769647739097e-05,1.595359078039921e-05,2.3559190568589415e-05,1.37183178255264e-05,1.7180233483659356e-05,1.6070300298887526e-05,1.0558900848631954e-05
PG(38:6),-0.003859362798659,4.089898964770359,0.0003364962262883964,0.9853645592899312,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1911388720028542e-05,1.4234789644271665e-05,1.7254963744487505e-05,1.2781299338773175e-05,2.6491626948677162e-05,1.641904234739126e-05,2.7726085138492483e-05,2.0026403234572392e-05,1.869445012165923e-05,1.9569460606133494e-05,1.6082487466703355e-05,1.5956638578900483e-05,2.4840966085742183e-05,1.3340385692006e-05,1.802710572946378e-05,1.6084459439310178e-05,1.0131955719185083e-05
"PG(38:7),PG(37:0),PG(O-38:0)",0.0008148004794662734,4.076576089657719,1.499729451648335e-05,0.9969100928020216,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1910056979223776e-05,1.4237287775925562e-05,1.725992416102348e-05,1.2999404167290775e-05,2.573938770320485e-05,1.5540057366080094e-05,2.7723421838300648e-05,2.0071845599274922e-05,1.8699833243833566e-05,1.958007436047444e-05,1.6280979636881543e-05,1.5954860716626038e-05,2.3561458508248984e-05,1.333288273498061e-05,1.7182162621436332e-05,1.6069527709837886e-05,1.0134714392923305e-05
"PG(38:8),PG(37:1),PG(O-38:1),PG(P-38:0)",-0.0036883448738956,4.084902172705687,0.0003073223916965073,0.9860133109637984,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1899022954561374e-05,1.42304743469872e-05,1.7261577685765065e-05,1.3424830379787337e-05,2.5738147720466135e-05,1.5544801948662135e-05,2.7715431429720276e-05,2.002448320515064e-05,1.9839917619605752e-05,1.958662972724655e-05,1.6082487417789418e-05,1.594089175723272e-05,2.356675060777632e-05,1.333566967492572e-05,1.7276136930050132e-05,1.608188500996712e-05,1.0285305498555553e-05
"PG(38:9),PG(37:2),PG(O-38:2),PG(P-38:1)",0.0255493448496907,4.100853958027855,0.0147479756389738,0.9033415509619545,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.191119843505592e-05,1.4581137497470327e-05,1.7259097503778548e-05,1.277763720525831e-05,2.7454244650261592e-05,1.5947337029209203e-05,3.084138537164518e-05,2.002032269378729e-05,1.930157750739198e-05,1.9587254254868055e-05,1.608915507222449e-05,1.5955876617164386e-05,2.3562592514127022e-05,1.3408126351839062e-05,1.718381601041142e-05,1.6780325004797958e-05,1.0217312233648383e-05
"PG(39:1),PG(O-40:1),PG(P-40:0)",0.0107422504759464,4.132171510900778,0.0026076672946447,0.9592734675253236,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2308238444577703e-05,1.470809390918701e-05,1.8459804720904188e-05,1.320428414186187e-05,2.6604049448792806e-05,1.7056056998657432e-05,2.8640078184902322e-05,2.0697160715429624e-05,1.9321915084094803e-05,2.023312846745189e-05,1.6630777386819094e-05,1.6471204821005346e-05,2.5166040489032353e-05,1.3784343454828841e-05,1.775427678464897e-05,1.6608096472307733e-05,1.0471921486594437e-05
"PG(39:4),PG(O-40:4),PG(P-40:3)",-0.00022815909237179112,4.128365744097261,1.1763262373065686e-06,0.9991346259492077,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2305765175368344e-05,1.4702415986760703e-05,1.8392838230380207e-05,1.3204487718765748e-05,2.6600329342908315e-05,1.6066949034416698e-05,2.899164845769816e-05,2.0695560528141966e-05,1.9322213940443647e-05,2.023250405891278e-05,1.6622570851005864e-05,1.6486697752313967e-05,2.536599869506033e-05,1.3772124358060362e-05,1.775675699952068e-05,1.6606036889550757e-05,1.0477438895973821e-05
"PG(39:5),PG(O-40:5),PG(P-40:4)",-0.0031086166720412,4.122020962573159,0.00021835755866739248,0.988210147507545,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2300628605980591e-05,1.4699236455898985e-05,1.784002272225702e-05,1.3208149774668374e-05,2.659660971002887e-05,1.605596151734681e-05,2.8631200037813832e-05,2.0688520338877436e-05,1.9327597347840686e-05,2.0466317399923788e-05,1.6626674045541577e-05,1.648365005069892e-05,2.4356378676722946e-05,1.3778769983814656e-05,1.7752072108324627e-05,1.6611958091770753e-05,1.0469487493796357e-05
"PG(39:6),PG(O-40:6),PG(P-40:5)",0.0043073584213698,4.143634280045046,0.0004192917897398729,0.9836631661488104,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2297013989797769e-05,1.4710592214114704e-05,1.870865430746489e-05,1.3204691140445145e-05,2.7860123109802227e-05,1.554105609271199e-05,2.9455969056430625e-05,2.182714399217812e-05,1.9314736998402104e-05,2.0224387641022293e-05,1.662410963455615e-05,1.648847571147464e-05,2.504432645359727e-05,1.393654531020033e-05,1.882299467100641e-05,1.693530502273006e-05,1.0476952060272439e-05
