lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDF-J,NDF-L,NDF-M,NDF-N,N4F-J,N4F-L,N4F-M,N4F-N,Blank1
"DG(44:10),DG(43:3)_C18:0",-0.0172689430320224,4.311242319208652,0.0108098614935872,0.9171927721406636,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.1189749170933745e-05,2.2099950151230033e-05,2.060200115028607e-05,2.3565001126454408e-05,1.7507425957669493e-05,2.0042988928074344e-05,2.427208715876773e-05,1.764592856203173e-05,1.3847725573185006e-05
"DG(44:10),DG(43:3)_C18:1",0.0073388342061081,4.510448439504668,0.0019575513464062,0.9647097309922056,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.6594899918269576e-05,2.4778309293856798e-05,2.3401007475201364e-05,2.6138524413966726e-05,1.8547682261401506e-05,2.2312987780644733e-05,2.864032417414303e-05,2.1034282263688072e-05,1.6293532176666834e-05
"DG(44:10),DG(43:3)_C18:2",0.0164873635649301,4.700573114559803,0.0099042385769791,0.9207253764059836,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.6906196674141416e-05,2.6545877419023482e-05,3.0550781130268856e-05,3.2444464901283794e-05,2.5176936673950317e-05,2.5310658132097214e-05,2.9426006037331817e-05,2.27652846862728e-05,1.7287790362881458e-05
"DG(44:11),DG(43:4)_C16:0",-0.0540378377954639,4.683100407860346,0.1063802732488028,0.7443033872621213,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.6368683155601606e-05,2.9585914784223366e-05,3.0112184799247606e-05,2.6681014381869675e-05,2.656857410076634e-05,2.8331039870025792e-05,3.0041378689231014e-05,2.002351370007668e-05,1.5884762061029395e-05
"DG(44:11),DG(43:4)_C16:1",0.0466096203492504,4.497264964273466,0.0789277723926233,0.778755752825065,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.822678876476546e-05,2.4038275616036103e-05,2.2226012958717175e-05,2.58544657315729e-05,1.858420906574742e-05,2.2130615549538895e-05,2.7211987026448164e-05,1.9515687931250887e-05,1.7501993150205488e-05
"DG(44:11),DG(43:4)_C18:0",0.0184915893031927,4.314123377137316,0.0123925631003576,0.9113610979106704,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.2062619801858207e-05,2.2538295065262568e-05,1.9765101412919737e-05,2.351617439444078e-05,1.6496277340093622e-05,1.9576724994134903e-05,2.4541605331531903e-05,1.7475839554362e-05,1.5028924335524241e-05
"DG(44:11),DG(43:4)_C18:1",-0.0165985379208763,4.5310591839869225,0.0100166949291073,0.9202780824126476,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.4132804462833864e-05,2.7024796017094827e-05,2.298904156122355e-05,2.7703409701009635e-05,1.9185761695934174e-05,2.266819308713142e-05,3.0081889309518887e-05,2.0976500844014845e-05,1.63115447262003e-05
"DG(44:11),DG(43:4)_C18:2",0.0317347013980392,4.603760346368349,0.0366463991113747,0.848186765580095,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.7068666187915944e-05,2.652820406368808e-05,2.5794994972578727e-05,2.930633168941116e-05,2.025797883553862e-05,2.4222784630236156e-05,2.942187212035198e-05,2.172013180508825e-05,1.7287465681941314e-05
"DG(44:12),DG(43:5)_C16:0",0.0461222460590347,4.34111766818473,0.0771349435906252,0.7812182603237523,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.1512704028913902e-05,2.4870657902444977e-05,2.1414817728275452e-05,2.3041664290069274e-05,1.6966751637111153e-05,1.9395261237548225e-05,2.398934073550791e-05,1.867114282011497e-05,1.4538854174378136e-05
"DG(44:12),DG(43:5)_C16:1",0.0834344947837381,4.755866029847359,0.2537793822934091,0.6144263810930499,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,3.349873937360194e-05,2.930339272890808e-05,2.928570549278158e-05,3.254265872353438e-05,3.264821275849985e-05,2.2716341067048838e-05,2.693778355153856e-05,2.0939878732743807e-05,1.6982064413640343e-05
"DG(44:12),DG(43:5)_C18:0",0.1942343518230727,4.455421953199324,1.3692846847799025,0.2419348227673608,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.5439505994461064e-05,2.729039139364345e-05,2.1618832347787132e-05,3.0009869040473e-05,1.9292298529138087e-05,1.9389129251136134e-05,2.3999537208599713e-05,1.8472773348243762e-05,1.504450267559933e-05
"DG(44:12),DG(43:5)_C18:1",0.0727163806379527,4.585958593500231,0.1923537702694417,0.66096477281696,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.9731678221477467e-05,2.5630107355011816e-05,2.379398443595377e-05,3.000285554884633e-05,2.1339518015631512e-05,2.2692494174060697e-05,2.735997386397803e-05,2.1242010762668674e-05,1.694896057639347e-05
"DG(44:12),DG(43:5)_C18:2",0.0060921393491298,4.6137390512345045,0.0013507338325382,0.9706824827123391,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.6362977987997602e-05,2.653965441794925e-05,2.4646399693747525e-05,3.1276128869627185e-05,2.0869994780614816e-05,2.4354283327911748e-05,2.9448327832899282e-05,2.2394384564487276e-05,1.728762808431433e-05
DG(44:3)_C16:0,-0.0031749056552842,4.290917491754265,0.000365260437046544,0.9847519277573114,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.115700727418646e-05,2.1522957506314394e-05,2.0699029622741705e-05,2.3051915300276032e-05,1.6971507709126118e-05,1.9395488572770263e-05,2.353959220300461e-05,1.7837380687844243e-05,1.3887158305501318e-05
DG(44:3)_C16:1,0.007564029881503,4.458714533419373,0.0020781468276378,0.96363967341735,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.3874589482606322e-05,2.5107379157921326e-05,2.2219760558836896e-05,2.635325454974494e-05,1.870235081481783e-05,2.186443858000755e-05,2.717505904310039e-05,1.9509177389744877e-05,1.5630639396172948e-05
DG(44:3)_C18:0,0.0385251259271029,4.332200141068119,0.0538043618362635,0.8165708896508801,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.2978402552843533e-05,2.3133956333581933e-05,2.011338509019723e-05,2.3447655098837984e-05,1.7676933872338386e-05,1.93804989164779e-05,2.3569354912472157e-05,1.758875764023342e-05,1.507971631992769e-05
DG(44:3)_C18:1,-0.0021356401436139,4.47982650529144,0.00016571607057613846,0.9897290555558508,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.481468035700478e-05,2.5127541704190946e-05,2.2323967871316984e-05,2.659415120576187e-05,1.829294503982888e-05,2.1884651704874388e-05,2.7087975298975607e-05,2.1598261962333545e-05,1.560775870628596e-05
DG(44:3)_C18:2,0.0332483367109204,4.604344463986905,0.0402258271924158,0.841039687079452,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.666311274329191e-05,2.7512675351196828e-05,2.5819773039359174e-05,2.876869722758503e-05,2.0246754453331144e-05,2.421960514269289e-05,2.942600587964302e-05,2.1726032042749945e-05,1.728649213434444e-05
DG(44:4)_C16:0,0.0444228471153037,4.478835959558228,0.0716771553828579,0.788910315118956,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.3911052188145327e-05,2.3024929875113505e-05,2.6035366504343795e-05,2.5666711778669304e-05,2.1817221508728458e-05,1.948769639726887e-05,2.4942575935416982e-05,1.9092092746705626e-05,1.739018566262105e-05
DG(44:4)_C16:1,0.0338402200193722,4.464827347878229,0.0415924778809242,0.8383985581103092,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.491340229070995e-05,2.4700149201782535e-05,2.2223697277960144e-05,2.647140982837417e-05,1.8453701551209837e-05,2.185898790616638e-05,2.640398305231431e-05,1.9521791512979733e-05,1.6403554661915825e-05
DG(44:4)_C18:0,-0.0025609532546536,4.358794692119963,0.0002378727460694563,0.9876946155386346,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.1653097403055366e-05,2.5606709321058187e-05,1.976579618781689e-05,2.3367266239549933e-05,1.9587557741184692e-05,1.9895365154231232e-05,2.3889304748847876e-05,1.7472380803720413e-05,1.4963689806258235e-05
DG(44:4)_C18:1,-0.0803321264345921,4.523908254615849,0.2345555835420552,0.6281663141358669,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.4848166547980783e-05,2.4038026739672314e-05,2.3594369645215476e-05,2.6195444016278605e-05,2.186230928624478e-05,2.2632763317297773e-05,2.909227735373885e-05,2.0071529288087837e-05,1.6578811521673458e-05
DG(44:4)_C18:2,0.0166546319149978,4.606717173716484,0.010093844650532,0.9199726853226424,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.699921358217512e-05,2.8014494467881062e-05,2.4645010232290776e-05,2.8772473766613375e-05,2.087760465549816e-05,2.42193780240631e-05,2.942876164908647e-05,2.171504552578699e-05,1.7288763941429807e-05
DG(44:5)_C16:0,0.2237108705173699,4.795583422010699,1.8225792132354288,0.1770065724358117,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,4.071263537829003e-05,3.3878757592939144e-05,2.393246433599578e-05,3.104548296655259e-05,3.4925056385958194e-05,2.021695781319639e-05,2.354675731919603e-05,1.7630872951776754e-05,2.3258531713384903e-05
DG(44:5)_C16:1,-0.063461817498837,4.478994872221272,0.1463151104723285,0.7020819395941751,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.3867892206562456e-05,2.391779932555755e-05,2.275098588689063e-05,2.6078367498886306e-05,2.076250695798252e-05,2.2849656627125856e-05,2.7376784436036178e-05,1.9518536339242033e-05,1.5632911358015674e-05
DG(44:5)_C18:0,0.0265127466781062,4.391134890868561,0.0255087903425419,0.8731058084318944,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.2015987535357466e-05,2.703325919030737e-05,2.0790037404732854e-05,2.398933560991658e-05,2.123526409409188e-05,1.9380271797848104e-05,2.3580929270285685e-05,1.7710424216533203e-05,1.4674029249453895e-05
DG(44:5)_C18:1,-0.1753200576658647,4.610329100295943,1.1180930604593833,0.2903294381520324,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.5898141687837863e-05,2.49844137714633e-05,2.233925150565349e-05,2.975629346685224e-05,3.239575812201546e-05,2.28260370260413e-05,2.6943295195551318e-05,1.9666245197984225e-05,1.5685650623321708e-05
DG(44:5)_C18:2,-0.0046942834082255,4.604904694463452,0.0008018558238909179,0.9774092750327952,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.6375380289712942e-05,2.653293356919272e-05,2.5451574057049642e-05,2.877759929744321e-05,2.0255695815015657e-05,2.516462414534419e-05,2.9426281467099945e-05,2.182389447956027e-05,1.7664917241230586e-05
DG(44:6)_C16:0,0.1009533780122608,4.633577902930735,0.3710072028282454,0.5424557675721091,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,3.161235649760278e-05,2.519474938464108e-05,2.6940811593509093e-05,3.156045726805668e-05,1.7789558590934482e-05,2.420734108323181e-05,3.0150233369386994e-05,2.476932467741437e-05,1.5574167878580344e-05
DG(44:6)_C16:1,-0.0245328217201467,4.469458920868327,0.0218628294794686,0.8824525896493043,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.4461712208007493e-05,2.4213763030908548e-05,2.2233886529470005e-05,2.607890713676921e-05,1.9489772166123806e-05,2.2480824506080894e-05,2.6412250465770524e-05,2.0012323567403733e-05,1.5985047801299276e-05
DG(44:6)_C18:0,-0.0530139702391711,4.4075515690302165,0.1020148645953664,0.7494249857620348,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.2654207488347264e-05,2.5397617899789888e-05,1.975607009012595e-05,2.4894654823287336e-05,1.7939851497136186e-05,2.3336588313057756e-05,2.4494480927655264e-05,2.0202758468400893e-05,1.4517271589222281e-05
DG(44:6)_C18:1,0.0011039966512496,4.585332269239117,4.434455434676465e-05,0.9946867897832972,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.681119545460627e-05,2.4051468532140125e-05,2.4228644357033228e-05,3.183831134966642e-05,1.9070473677159683e-05,2.3467405611525535e-05,2.895724244336663e-05,2.4181133918308396e-05,1.651860759703693e-05
DG(44:6)_C18:2,-0.0174009026091382,4.631736595846946,0.0110211249944534,0.9163904519758674,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.832055001433872e-05,2.6545628210318113e-05,2.4872876699282603e-05,2.8776520330394718e-05,2.1566289043166368e-05,2.4718573466226945e-05,3.03401086068006e-05,2.2037319561686448e-05,1.8236124612191737e-05
"DG(44:7),DG(43:0)_C16:1",-0.0200174559569157,4.475683041928622,0.0145560173178951,0.9039695938725744,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.458127012214046e-05,2.390958483879933e-05,2.2346893278652967e-05,2.6459540316141806e-05,1.9772665431272106e-05,2.2686362187648606e-05,2.640728999667162e-05,1.9515891275318044e-05,1.642465031851588e-05
"DG(44:7),DG(43:0)_C18:1",-0.0729662317338971,5.245107902457124,0.1950275506972048,0.6587647609383325,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.5562040281224493e-05,3.252663405310158e-05,2.383219378680772e-05,9.34064786435885e-05,2.4804628376794007e-05,2.7091227686903198e-05,3.007086607405629e-05,7.34432873419999e-05,1.7884475097463934e-05
"DG(44:7),DG(43:0)_C18:2",-0.0113838303385118,4.644826462452873,0.0047182086770263,0.945237000678835,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.7092726544428757e-05,2.6541894685042315e-05,2.551433011861847e-05,3.147224535741183e-05,2.093810243146756e-05,2.4953408671305526e-05,2.9743475481469288e-05,2.4171978312878397e-05,1.7461099941736508e-05
"DG(44:8),DG(43:1)_C18:2",-0.0089491334204036,4.649103595426183,0.0029152865241393,0.9569404279178276,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.8305915303045692e-05,2.654214346645137e-05,2.5372376697440907e-05,2.911021509872074e-05,2.1292908030906673e-05,2.512351666967648e-05,2.9627180045102023e-05,2.2652773521372415e-05,1.95116051792348e-05
"DG(44:9),DG(43:2)_C16:0",-0.0433299867321869,4.521964806151346,0.0682458180593559,0.7939082000372486,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.6946132090395892e-05,2.7204763918676017e-05,1.9968189724793577e-05,2.5976397857947803e-05,1.9152088585597952e-05,2.0712519357283594e-05,3.283770090844074e-05,2.075269950996391e-05,1.6541488410729808e-05
"DG(44:9),DG(43:2)_C16:1",0.0144963326183067,4.506250584781852,0.0076361335064447,0.9303655134917304,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.5335575089304368e-05,2.6249415771035434e-05,2.222416038761028e-05,2.621459714779642e-05,1.9178342069737223e-05,2.2995690917108024e-05,2.732993577730528e-05,1.950592198317045e-05,1.7468564601067013e-05
"DG(44:9),DG(43:2)_C18:0",0.0361296987181719,4.359747318114942,0.0473500276902804,0.8277403051969964,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.348739108495856e-05,2.2997051117064293e-05,2.195275856585961e-05,2.3651054948643635e-05,1.8408613701121064e-05,1.939049191959643e-05,2.4618492497439017e-05,1.8166368570510756e-05,1.4232966070375783e-05
"DG(44:9),DG(43:2)_C18:2",-0.0446636743416795,4.698189860613822,0.0726725983105183,0.7874844989331949,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.7567733020591236e-05,2.773296787054357e-05,2.782657286621426e-05,3.023538966998222e-05,2.4813760204882274e-05,2.5320878253845535e-05,2.979418225947137e-05,2.4323145961068292e-05,1.7884961902213846e-05
"DG(dO-38:9),DG(35:2)_C16:0",0.0031699474937772,4.354820314014217,0.0003644357576426671,0.984769148822664,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.2274946715192023e-05,2.2125090699549138e-05,2.0403081266951276e-05,2.5647558750057267e-05,1.7079947174338887e-05,2.094394795618911e-05,2.447767051328591e-05,1.843432005379693e-05,1.4916467733671285e-05
"DG(dO-38:9),DG(35:2)_C16:1",0.0627210151240986,4.529384578260783,0.1430302497289873,0.7052869261550592,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.5366084623784824e-05,2.6156320343446412e-05,2.4024629825859112e-05,2.985637488972946e-05,2.0765170258160918e-05,2.235364088909752e-05,2.744209719156684e-05,1.9744982659604718e-05,1.5293756766781653e-05
"DG(dO-38:9),DG(35:2)_C18:0",0.0476758550328526,4.358427078747578,0.082446191406917,0.7740093762832702,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.143630585980958e-05,2.6559567850468244e-05,2.013677382802725e-05,2.4430665290799598e-05,1.747717725111593e-05,2.0662100191068278e-05,2.3575968906312648e-05,1.8420485012424476e-05,1.4235886991729656e-05
"DG(dO-38:9),DG(35:2)_C18:1",-0.0697659750942481,4.654008971571991,0.1772364210278958,0.6737590529714387,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.7040885117233107e-05,2.5831233165885678e-05,2.7665862112889524e-05,2.911965696082047e-05,2.4788267461485e-05,2.6932021209488388e-05,2.7030654369444234e-05,2.3507898383724726e-05,1.6339293742149633e-05
"DG(dO-38:9),DG(35:2)_C18:2",-0.1188889815211323,4.741653676185951,0.5150988071070908,0.4729399128758784,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.8684183873139376e-05,3.0074043279553363e-05,2.657770694985744e-05,2.9213533680007836e-05,2.2558413445254835e-05,2.7401918781593765e-05,3.1626521683329306e-05,2.9617677333474232e-05,1.740576406459908e-05
"DG(O-38:8),DG(36:1)_C16:0",0.0663415508473401,4.45909380613835,0.1597718567656443,0.6893666495472288,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.186914488862667e-05,2.58297398127482e-05,2.2239212489206116e-05,2.7351101490501587e-05,1.6675868108565402e-05,2.0344822612795336e-05,2.7557841295331445e-05,1.93177253415446e-05,1.8625584228321932e-05
"DG(O-38:8),DG(36:1)_C16:1",-0.091021220628213,4.529943075079044,0.3011894513034434,0.5831377007990879,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.51634319268555e-05,2.5543235023451746e-05,2.3266464382620157e-05,2.5584164985284296e-05,2.0589384535989482e-05,2.1383866432302015e-05,2.7987472363982203e-05,2.4806353593238083e-05,1.5483942852345867e-05
"DG(O-38:8),DG(36:1)_C18:0",0.1468291705006984,4.570130906850018,0.784079391702118,0.375896413246725,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.645698690984949e-05,3.6180254585978454e-05,2.334033573832401e-05,2.6381039829273696e-05,1.734704997994755e-05,2.0906701410590927e-05,3.229425484822389e-05,2.1750446718920434e-05,1.4393618199558147e-05
"DG(O-38:8),DG(36:1)_C18:1",0.061833722802871,4.745201758541124,0.1393759939340313,0.7089021483851048,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,3.186139374144337e-05,2.9389767260263196e-05,2.983730927968627e-05,3.1502728414732e-05,2.6131202240598296e-05,2.3707237296504148e-05,3.206910515220411e-05,2.3165075304461278e-05,1.6998454146551063e-05
"DG(O-38:8),DG(36:1)_C18:2",0.0129780178730078,4.617455313779029,0.0061296255311322,0.9375958406085756,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.741568144971976e-05,2.6725098264216987e-05,2.4837446227173382e-05,2.980512019886587e-05,2.057663798285971e-05,2.5081273557541365e-05,2.942931298168913e-05,2.1721963104682398e-05,1.791060126583905e-05
"DG(O-38:9),DG(36:2)_C16:0",0.0349706613048437,4.392000099961084,0.0443553724008953,0.8331938311344638,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.2802042480072167e-05,2.2158943677263516e-05,2.2552066180230953e-05,2.3968833846767498e-05,1.677384393231268e-05,2.0524015269721006e-05,2.402241054702157e-05,1.892973508226115e-05,1.793672752706858e-05
"DG(O-38:9),DG(36:2)_C16:1",-0.0197109824605615,4.43431956748521,0.0141059134061343,0.9054589094028336,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.3351462246107375e-05,2.392327550763093e-05,2.195877938883043e-05,2.5289855292683717e-05,1.8208666722353534e-05,2.1385910499970127e-05,2.6739640848105796e-05,1.9836537821363956e-05,1.593896170963368e-05
"DG(O-38:9),DG(36:2)_C18:1",-0.1760303242296592,5.042863673888308,1.1323524962518263,0.2872741029568711,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,3.206900745368053e-05,3.602144511594098e-05,2.7385660456916963e-05,4.5476635184826716e-05,2.7884304116022166e-05,3.317446139352525e-05,4.395216486010691e-05,3.706273690926917e-05,1.9315739498578486e-05
"DG(O-38:9),DG(36:2)_C18:2",-0.0368914761237608,4.710186156151782,0.0495822812941775,0.8237917358066303,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.6362233883012274e-05,2.843342370212219e-05,2.8131552544798482e-05,3.088983093316497e-05,2.3577742647487006e-05,2.5693798336952938e-05,3.06363582372578e-05,2.4525991447202558e-05,1.913853517220944e-05
"DG(O-40:9),DG(38:2)_C16:0",0.0033716281658567,4.362592993628823,0.0004123496532635329,0.9837989548514116,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.1156759270731915e-05,2.3257668586518168e-05,2.091855958600569e-05,2.5801322616836487e-05,1.748611890309026e-05,1.9712311740509824e-05,2.4943678285244704e-05,1.9325660184061483e-05,1.4724983543375941e-05
"DG(O-40:9),DG(38:2)_C16:1",-0.0436345427269401,4.5137521706726815,0.0692043949472385,0.7924987210463079,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.523189223491307e-05,2.4045245293679063e-05,2.3710850224715446e-05,2.6536152739307287e-05,1.9830499725631974e-05,2.185172028328689e-05,2.714970568038082e-05,2.2952464141889412e-05,1.613920884969949e-05
"DG(O-40:9),DG(38:2)_C18:0",0.0369555941369946,4.370443117769249,0.0495417822882089,0.8238625332589262,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.1707171192517848e-05,2.5382433925298178e-05,2.0898413057414426e-05,2.448353843223591e-05,1.6283203673685793e-05,2.088444426137442e-05,2.3569079325015226e-05,2.002269985813461e-05,1.4957361096897632e-05
