lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDF-J,NDF-L,NDF-M,NDF-N,N2F-J,N2F-L,N2F-M,N2F-N,Blank1
[TG(49:6)]_FA14:0,0.0264179359442861,3.609432116491843,0.0355552720099934,0.8504368576433535,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2672376389190232e-05,1.2033450644020448e-05,1.1268969861870637e-05,1.2967697037192598e-05,1.4411358156562445e-05,1.5007446556389276e-05,1.2323444594076446e-05,1.2220571556337942e-05,8.112282697557127e-06
[TG(49:6)]_FA16:0,0.0067292773944251,3.721872276401781,0.0023160874782846,0.9616160272178332,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1933201998295897e-05,1.2660475509210502e-05,1.3412396840985738e-05,1.4329452293371306e-05,1.5065141986929188e-05,1.5024303562544566e-05,1.548470260964458e-05,1.267976993536027e-05,8.990838896285083e-06
[TG(49:6)]_FA16:1,-0.0043653045135048,3.739876825777313,0.000975303432045993,0.9750862359255884,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3044196112492193e-05,1.3383831716969902e-05,1.2261485925566283e-05,1.4218040893238846e-05,1.6075127331591463e-05,1.6557982103860917e-05,1.352080915620549e-05,1.3445016066126076e-05,9.041793097352715e-06
[TG(49:6)]_FA18:0,-0.0964757734091626,3.679750719436931,0.4753697006807441,0.4905271718442357,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3228989627421795e-05,1.1955539238400507e-05,1.115063688793889e-05,1.3003305573889704e-05,1.6389159011425336e-05,1.6123757140568132e-05,1.3650829347054206e-05,1.3087410163094326e-05,8.37370752651664e-06
[TG(49:6)]_FA18:1,-0.017754084923658,3.783544096045465,0.0161601406397142,0.8988434104048644,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2981936647771794e-05,1.3521981267829118e-05,1.3697229990978701e-05,1.420967815254626e-05,1.7509205123199867e-05,1.7497605791807965e-05,1.345413222054327e-05,1.3692901804429318e-05,9.010960881482378e-06
[TG(49:6)]_FA18:2,0.0599618810556086,3.799722289356972,0.1844470427449041,0.6675790514398411,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.4202070543954617e-05,1.445716677424535e-05,1.2592401776322131e-05,1.5645617821587604e-05,1.6502808507638967e-05,1.6974101005755396e-05,1.3921383975207879e-05,1.3816082808731068e-05,8.863939997181346e-06
[TG(49:6)]_FA18:3,-0.0243771304454648,3.9399213333099543,0.0306157754576741,0.8611003445536933,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.5311080299338626e-05,1.5167579274606092e-05,1.3971874066136917e-05,1.6073998817378232e-05,1.892533790023241e-05,1.819717288692965e-05,1.655461158756609e-05,1.533006638374505e-05,1.0168792149184714e-05
[TG(49:6)]_FA20:4,-0.0015213589982628,4.015479782239908,0.00011954788986301423,0.9912762669846156,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.5739206079748206e-05,1.5616876457830646e-05,1.455543445066504e-05,1.8994974346245787e-05,1.965000316625258e-05,2.1188984931638707e-05,1.6150703137001914e-05,1.5983306561460285e-05,1.014558684026053e-05
[TG(49:6)]_FA22:5,-0.0122491125504,4.132988518001961,0.0077741066270178,0.9297408500693836,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.7871898066966274e-05,1.7247788527707694e-05,1.6005767640529488e-05,1.8697427906858432e-05,2.0720103131774206e-05,2.256220935296302e-05,1.7791213344868582e-05,1.8024301462943366e-05,1.1230069650340499e-05
[TG(49:6)]_FA22:6,0.0491228697691477,4.299348765839806,0.125547015708203,0.7230944776091861,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.96952774678814e-05,1.874976042173313e-05,1.9896402472937302e-05,2.1637016826455126e-05,2.282142315815286e-05,2.5337689411814283e-05,1.9326835196076545e-05,1.9550983818908258e-05,1.2567214587221297e-05
"[TG(49:7),TG(48:0)]_FA14:0",-0.0545989099668491,3.756173830936345,0.1524931694318372,0.6961640917248366,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3785106764122575e-05,1.2034446434339819e-05,1.260097007780334e-05,1.2968506391111178e-05,1.7657248370262064e-05,1.6286708656551836e-05,1.2320880036349205e-05,1.3952725040150972e-05,1.0547217132264975e-05
"[TG(49:7),TG(48:0)]_FA16:0",0.1834002819747051,5.104970752977625,1.775424366036091,0.1827121932101103,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.9253199223842893e-05,4.534666623116934e-05,2.8388828572591164e-05,4.700726154440865e-05,3.148121809238425e-05,2.3144713571247325e-05,5.2031893807269385e-05,3.6254327847207765e-05,1.8907780466261965e-05
"[TG(49:7),TG(48:0)]_FA16:1",-0.0566383415290488,3.824523099434463,0.1645638569562724,0.6849889753382088,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.4370245083400612e-05,1.368178671809543e-05,1.2258938712068567e-05,1.4224515158605717e-05,1.5833472738224206e-05,1.835481743643108e-05,1.459764248890448e-05,1.4846231726353387e-05,1.0309322076509484e-05
"[TG(49:7),TG(48:0)]_FA18:0",-0.0899398021550554,3.7775802743081632,0.414698920627135,0.5195941025840416,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2164379965515078e-05,1.2835962734173474e-05,1.2244812829773017e-05,1.6209419009463994e-05,1.6605990501763696e-05,1.7645573110465323e-05,1.4831268219494974e-05,1.452773893868879e-05,8.48502811649676e-06
"[TG(49:7),TG(48:0)]_FA18:1",0.0423898059134138,3.999305310866667,0.0927656129882024,0.7606902601764608,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.191081618713043e-05,1.5164343217193665e-05,1.289344491245822e-05,1.4990097797167922e-05,2.0793975355653145e-05,2.1119995915440352e-05,1.4130647092184723e-05,1.537273517521798e-05,9.994508806072488e-06
"[TG(49:7),TG(48:0)]_FA18:2",-0.0369916738170025,3.855560851906933,0.0703449156576583,0.790835243976115,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.4213728598752092e-05,1.425902790703328e-05,1.4172878097488064e-05,1.4624571134078912e-05,1.6910451476733358e-05,1.8815576398558442e-05,1.5580614769688268e-05,1.4775370641303553e-05,8.86312860434571e-06
"[TG(49:7),TG(48:0)]_FA18:3",0.0107884940786941,3.941609358793396,0.0059965978652929,0.9382753480608989,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.5154067618537633e-05,1.5996725503602538e-05,1.4277085409968153e-05,1.579128886952146e-05,1.7469726821303106e-05,2.002897110842982e-05,1.5985805792599685e-05,1.4876709420707449e-05,1.0279950367743292e-05
"[TG(49:7),TG(48:0)]_FA20:4",-0.1063018775970306,4.108440050909004,0.5849920919396011,0.4443622058658846,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.660587563078127e-05,1.5621107973220864e-05,1.5628537467932512e-05,1.8658582263204337e-05,2.1369999319646186e-05,2.3206522573969673e-05,1.760426114640966e-05,1.8292505890217172e-05,1.0936514593633931e-05
"[TG(49:7),TG(48:0)]_FA22:5",-0.0537952347383502,4.146271392095008,0.1499936507249444,0.6985414259708778,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.7190518132393598e-05,1.725450923403213e-05,1.6012251617319227e-05,1.9104767450164188e-05,2.1674460066437684e-05,2.1624146239804773e-05,1.8366943347870658e-05,1.9186012673305817e-05,1.1235100224018502e-05
"[TG(49:7),TG(48:0)]_FA22:6",0.0047979825744397,4.312974520399425,0.001198085628566,0.972388037339196,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.8685485889665882e-05,2.0138972854265397e-05,1.979173218331341e-05,2.0674238784512683e-05,2.3053208361440685e-05,2.6285741751691966e-05,1.958251592746554e-05,2.0146062564500625e-05,1.2906693611783682e-05
"[TG(49:8),TG(48:1)]_FA14:0",0.1393464547008593,4.238040452963849,1.0036594342121,0.3164266491276295,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.6007032993261393e-05,1.435685274517221e-05,1.3173878277846576e-05,1.6328923125536038e-05,1.9818084848446058e-05,1.9210155974519254e-05,1.4489163947083389e-05,1.771774607581095e-05,2.3395167109855968e-05
"[TG(49:8),TG(48:1)]_FA16:0",-0.0434212176050393,4.696560371454797,0.098892986070382,0.75316216001779,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.1689560250526905e-05,3.0170375001941654e-05,1.6456174526439493e-05,3.4257800848552297e-05,4.53632087866322e-05,2.733649694145501e-05,2.5458552974786037e-05,2.037007398617063e-05,1.7431078932992974e-05
"[TG(49:8),TG(48:1)]_FA16:1",0.0407463036851269,4.530867582796206,0.0868303564617676,0.7682460506155414,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.290721363905581e-05,1.9903745141835996e-05,1.7580223138724597e-05,3.46977816919925e-05,2.8152483004906407e-05,2.291495843918156e-05,1.9863328688700294e-05,3.075080422791798e-05,1.438225897842248e-05
"[TG(49:8),TG(48:1)]_FA18:0",0.0322777130889785,3.70484409348733,0.0532874667434164,0.8174384970943258,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.344280456148289e-05,1.3613831981257615e-05,1.2047513763960542e-05,1.3770236946988953e-05,1.4502576769606907e-05,1.5347708960355517e-05,1.2704529165663316e-05,1.5209678996926753e-05,8.05272791814058e-06
"[TG(49:8),TG(48:1)]_FA18:1",-0.0712149117398362,4.220427034357203,0.2632467980535011,0.6078982842397146,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.9292638680499126e-05,1.3576245478267433e-05,1.3398039558455847e-05,1.5593553828258324e-05,3.381641702782885e-05,1.811257562211302e-05,1.6893125772643164e-05,1.67234083424798e-05,1.283123578040043e-05
"[TG(49:8),TG(48:1)]_FA18:2",0.0325176169980886,3.822236820628606,0.0542930875325958,0.8157545946558366,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.430228082956298e-05,1.3510531008522675e-05,1.3627990173464031e-05,1.5862775658951346e-05,1.6264144588408153e-05,1.8391340959691084e-05,1.3907535608050475e-05,1.4409637485521897e-05,8.861992623424347e-06
"[TG(49:8),TG(48:1)]_FA18:3",0.0291677982779766,3.9361708833813593,0.0437996820209889,0.8342267476976392,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.4525521314222175e-05,1.5722915592818325e-05,1.4338220344833207e-05,1.6040548317683865e-05,1.7478998156417605e-05,1.829394454041722e-05,1.5994525191044425e-05,1.4879249196274878e-05,1.122585059330402e-05
"[TG(49:8),TG(48:1)]_FA20:4",0.0399528843233901,3.996047592720094,0.0823921161472945,0.77408148661904,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.5574752017918014e-05,1.665138039291012e-05,1.4821973422329746e-05,1.768150664727379e-05,1.8753667260759397e-05,1.964032237161961e-05,1.6169936977558652e-05,1.6060516843213124e-05,1.0148345544950223e-05
"[TG(49:8),TG(48:1)]_FA22:5",-0.0017148454510324,4.130030078615186,0.00015234075801728864,0.9901522482749596,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.7198455425710203e-05,1.7261229987833932e-05,1.601804077504303e-05,1.9331906221528803e-05,2.071920593523772e-05,2.163382347064885e-05,1.8439518668477654e-05,1.7549356068480816e-05,1.14379437592554e-05
"[TG(49:8),TG(48:1)]_FA22:6",-0.0496162350312694,4.324884291316796,0.1281621526514307,0.7203452443924283,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.1191981485889728e-05,1.873507438987847e-05,1.8495625725815185e-05,2.0310330880713715e-05,2.4225891980899396e-05,2.963779495151214e-05,1.9337093378071563e-05,1.91199775881335e-05,1.2697521305283235e-05
[TG(50:3)]_FA14:0,-0.0757995377626121,3.687315495892775,0.293170734047163,0.5881957774034271,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1961975319351147e-05,1.2451135306533149e-05,1.1349788480689485e-05,1.2970394609172464e-05,1.6442095831814692e-05,1.6024487733841725e-05,1.314100686348224e-05,1.222387319675524e-05,1.0046436771397297e-05
[TG(50:3)]_FA16:0,-0.0227201686089845,3.7810976426183696,0.026424643670122,0.8708675715322588,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2098896172020516e-05,1.2728679074934741e-05,1.2701472159732083e-05,1.529088170368248e-05,1.7146124664783184e-05,1.6412823938905796e-05,1.2543734917968919e-05,1.4165053484522183e-05,1.104410271466718e-05
[TG(50:3)]_FA16:1,0.1359798193003583,4.141392726445833,0.9579817585541548,0.3276958966120494,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.0240232462072106e-05,1.9072607332200806e-05,1.311390109502248e-05,2.209803922528598e-05,1.8257198525970218e-05,1.8273653912479384e-05,1.8362583697562226e-05,1.9979958829923692e-05,1.1023818358048344e-05
[TG(50:3)]_FA18:1,0.0116624424030628,4.073997498008614,0.007038358510222,0.93313997427108,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.925722984609955e-05,1.5358997340538986e-05,1.4910202148901047e-05,1.869796708166535e-05,2.1704368005737477e-05,1.760873735316516e-05,1.5599592252300148e-05,2.053008255973304e-05,1.0043515880994892e-05
[TG(50:3)]_FA18:2,0.0625925062951293,4.0109942935448775,0.2024395176044819,0.6527589016703772,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.4991350053997712e-05,1.6014896944007097e-05,1.5112595774215288e-05,2.1137958549511854e-05,1.9798644867591495e-05,1.8052014841056917e-05,1.8477473193475983e-05,1.5404482902685098e-05,8.857935844954995e-06
[TG(50:3)]_FA18:3,-0.2830975981598913,4.038146410867268,4.1345719616391055,0.0420156919790909,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.47291663561456e-05,1.4554493812179326e-05,1.382853109516504e-05,1.6201865571237094e-05,2.0995553763292337e-05,2.425696612510454e-05,1.5198761026438976e-05,2.0756125927809087e-05,1.0411068447689396e-05
[TG(50:4)]_FA14:0,0.0071778700752787,3.617018770023534,0.0026248449368004,0.9591396644910468,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2291875220275499e-05,1.2246773580678965e-05,1.112145885987873e-05,1.2972282981592408e-05,1.4409862676882871e-05,1.5407332860667564e-05,1.2324726677284316e-05,1.2222857344660004e-05,8.488435811649077e-06
[TG(50:4)]_FA16:0,-0.0166075069515914,3.6143638140390792,0.0140568415941055,0.90562272755553,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1928985277216783e-05,1.2003580495241968e-05,1.1688346281119925e-05,1.2913474955407696e-05,1.4585421358162434e-05,1.5025552320081592e-05,1.2292670488316823e-05,1.3179351365976579e-05,7.906842767149138e-06
[TG(50:4)]_FA16:1,0.0134398004266674,3.820203311840345,0.0092761494162783,0.9232721702697684,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.50650194281285e-05,1.383362684283151e-05,1.2949716908899749e-05,1.5267412549612085e-05,1.573836602632866e-05,1.7214782126202262e-05,1.4381968026523474e-05,1.591346181293682e-05,8.50482566836569e-06
[TG(50:4)]_FA18:0,-0.0211343391049338,3.616883573607615,0.0227616391904827,0.8800785738304236,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1899219847721658e-05,1.2350323572209798e-05,1.1146700124646866e-05,1.300465425697386e-05,1.4351542734319186e-05,1.6218968100184513e-05,1.2396276370456161e-05,1.2273399643853042e-05,8.167943008022924e-06
[TG(50:4)]_FA18:1,0.0073537556033907,3.742749742392324,0.0027678862850599,0.958042087394442,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2975983524024093e-05,1.306621220716655e-05,1.2866582697661429e-05,1.4216422185401692e-05,1.6251882236889965e-05,1.6399088737281266e-05,1.3457979008220192e-05,1.3315739367935546e-05,9.135425725885092e-06
[TG(50:4)]_FA18:2,-0.0620280681697948,3.847297986762551,0.1976780294333711,0.6566016379454075,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.354078234289188e-05,1.3502814559356239e-05,1.3258401862204093e-05,1.602759978695013e-05,1.72047438630075e-05,1.6979407734072875e-05,1.72059945761036e-05,1.426436007530447e-05,9.200173419449714e-06
[TG(50:4)]_FA18:3,0.0448337904450148,3.9318408131986793,0.1035652507083977,0.7475924303592036,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.5012681946712912e-05,1.536123770258678e-05,1.4317841841813482e-05,1.7501036107844088e-05,1.7498139109789705e-05,1.9380287265814174e-05,1.5047455642335362e-05,1.5702402965690645e-05,9.516609382703571e-06
[TG(50:4)]_FA20:4,0.0485882937132855,4.025155606191702,0.1219695721242519,0.7269080699399936,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.6384867508388903e-05,1.561264484748569e-05,1.4558676527397466e-05,2.0041109050020695e-05,1.94457332260485e-05,2.0617718578528473e-05,1.6145574070461377e-05,1.596730570410404e-05,1.0151590992486882e-05
[TG(50:5)]_FA14:0,0.00011912805345525726,3.591935037600038,7.226524387227151e-07,0.9993217266626052,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.196420753968544e-05,1.203444638686245e-05,1.1118911602212238e-05,1.2968776004241078e-05,1.441883515564853e-05,1.5003700581484185e-05,1.2322674982188588e-05,1.222869885753096e-05,7.814670614769435e-06
[TG(50:5)]_FA16:0,0.0240107443226007,3.6279866175981086,0.029393597205626,0.8638733940116712,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1936426516313447e-05,1.1997606465486273e-05,1.2402976325431265e-05,1.320319860070269e-05,1.4415246198368992e-05,1.5025552379622792e-05,1.2299851103211283e-05,1.2967784738012125e-05,8.133053889877347e-06
[TG(50:5)]_FA16:1,-0.0574655660893094,3.7609157395594166,0.1692038873818742,0.6808203093884385,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3611475249770509e-05,1.3110270682549476e-05,1.2255696856180038e-05,1.4218310557821638e-05,1.6866786048503045e-05,1.6562352368222723e-05,1.4254256084371088e-05,1.437560411506206e-05,8.510505294409258e-06
[TG(50:5)]_FA18:0,-0.0242740191885199,3.600396285418385,0.0300153223423211,0.8624554682703527,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1902444460360903e-05,1.1950312027645654e-05,1.1152721035955246e-05,1.300465425697386e-05,1.515157541867517e-05,1.5004012696441943e-05,1.2402943878149425e-05,1.2281019115884672e-05,7.797469458071603e-06
[TG(50:5)]_FA18:1,-0.0424513650681717,3.973419109354935,0.092964074874402,0.7604422347327789,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.6484829695921027e-05,1.7239076193267152e-05,1.258337063020346e-05,1.574488999345202e-05,2.1952004289644865e-05,2.166566479321288e-05,1.4506859053003777e-05,1.4286456481220147e-05,9.846838652745586e-06
[TG(50:5)]_FA18:2,-0.0145134248601063,3.8633425461095294,0.0108316523706033,0.917109651991752,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3958986423861726e-05,1.4554493669747222e-05,1.398044210260545e-05,1.567286361759212e-05,1.7475409313227153e-05,1.8044835184828094e-05,1.6603080799246102e-05,1.3805923561132011e-05,8.865887216180988e-06
[TG(50:5)]_FA18:3,0.0379298477702561,3.9344289790885902,0.0741331686651731,0.7854112932074454,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.52785863114242e-05,1.5965610830573006e-05,1.3519846186029475e-05,1.7475139200735277e-05,1.9372459228268104e-05,1.820029457237802e-05,1.5542147430972366e-05,1.4865534272570042e-05,9.500868795012827e-06
[TG(50:5)]_FA20:4,0.040497547728082,4.000299438835795,0.084665669012641,0.7710714669658404,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.55735118114019e-05,1.5619365791196965e-05,1.4937527650023095e-05,1.891485546025785e-05,1.8954348414817564e-05,1.9652809232495495e-05,1.6268157288470782e-05,1.598584643391394e-05,1.0144288642674984e-05
[TG(50:5)]_FA22:5,-0.0597704608170626,4.151714770662438,0.1851917487394728,0.6669489820651398,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.7192006389675102e-05,1.7245050128068117e-05,1.6423754377478123e-05,1.8796160235028395e-05,2.0722495750945713e-05,2.213547645856281e-05,1.9669196022088726e-05,1.8749672613492148e-05,1.1233315221683045e-05
[TG(50:6)]_FA14:0,-0.0226108265013065,3.617104793574096,0.0260443554787199,0.8717920412010135,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1967928253855465e-05,1.2030214729040126e-05,1.1125858688652116e-05,1.2952860134038917e-05,1.532683478724956e-05,1.5005573568936728e-05,1.2326778372380044e-05,1.222082544669708e-05,8.565841047740799e-06
[TG(50:6)]_FA16:0,0.0590209548250514,3.633148525237076,0.1776766908729284,0.6733775052405374,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2226887481000869e-05,1.2172844814085453e-05,1.1293516528416735e-05,1.5119043672433929e-05,1.4414648029314977e-05,1.5734484292924802e-05,1.2297030138625256e-05,1.222514303609584e-05,7.82132394316724e-06
[TG(50:6)]_FA16:1,-0.0065566923329372,3.737412871890018,0.0022009281520212,0.9625817295947604,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3038242846811953e-05,1.3105541177044838e-05,1.2258938712068567e-05,1.4819069068385061e-05,1.5740459389839545e-05,1.7333405815993228e-05,1.3526707541150266e-05,1.3448317851872717e-05,8.508882477786513e-06
[TG(50:6)]_FA18:0,-0.0042613030769758,3.599821896222433,0.0009249998137441652,0.9757370314912466,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1908397584108604e-05,1.225847262139446e-05,1.1152257837967547e-05,1.3009510174673783e-05,1.43551315204651e-05,1.5006509794727611e-05,1.2727866054013942e-05,1.2273907618343772e-05,7.791627615363848e-06
[TG(50:6)]_FA18:1,0.0131755352652111,3.741659053842209,0.0088888175000483,0.9248863193509348,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2983921053894925e-05,1.3591180623872725e-05,1.2187151504381071e-05,1.5025166798887901e-05,1.5705168442454496e-05,1.681770527333219e-05,1.3703401606528109e-05,1.3533909615836396e-05,8.505312473115597e-06
[TG(50:6)]_FA18:2,0.0035133781051782,3.7695116874862,0.0006325783676283392,0.9799344326438278,0.9999876738607,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3534085114158849e-05,1.3512522351774574e-05,1.276307011590972e-05,1.461944560324909e-05,1.626952782467157e-05,1.6969730622311193e-05,1.3916767918040661e-05,1.3814813017833582e-05,8.859720785387508e-06
