lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDM-P_x,GDM-Q_x,GDM-R_x,GDM-S_x,GDM-P_y,GDM-Q_y,GDM-R_y,GDM-S_y,Blank1
"[TG(42:0)]_FA18:0 | DG(44:7),DG(43:0)_C18:0",0,4.343640537691173,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,1.1258919830494814e-05,3.437411811171237e-05,2.035068745308359e-05,2.206420510290795e-05,1.1258919830494814e-05,3.437411811171237e-05,2.035068745308359e-05,2.206420510290795e-05,1.8225576907697594e-05
"[TG(42:0)]_FA18:0 | DG(44:7),DG(43:0)_C18:0",0,4.343640537691173,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.0666207503438706e-06,2.1826066490865613e-05,1.210496818214003e-05,1.442066312382609e-05,6.0666207503438706e-06,2.1826066490865613e-05,1.210496818214003e-05,1.442066312382609e-05,8.204779345168143e-06
[TG(42:1)]_FA14:0,0,3.5735744529529017,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.38121914304384e-06,1.870049426761725e-05,1.1179105092466555e-05,1.16757290464148e-05,5.38121914304384e-06,1.870049426761725e-05,1.1179105092466555e-05,1.16757290464148e-05,1.8787534493186898e-05
"[TG(42:1)]_FA16:0 | DG(44:8),DG(43:1)_C16:0",0,4.184859349039039,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,9.389527796786156e-06,2.802636451419545e-05,1.9996156631983594e-05,2.2309135445781296e-05,9.389527796786156e-06,2.802636451419545e-05,1.9996156631983594e-05,2.2309135445781296e-05,1.552856862261614e-05
"[TG(42:1)]_FA16:0 | DG(44:8),DG(43:1)_C16:0",0,4.184859349039039,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.034378981164716e-06,1.595896307284137e-05,1.148295534457429e-05,1.314816781763666e-05,6.034378981164716e-06,1.595896307284137e-05,1.148295534457429e-05,1.314816781763666e-05,9.371048850749328e-06
"[TG(42:1)]_FA16:1 | DG(44:8),DG(43:1)_C16:1",0,4.493792606532963,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,1.1260500326714599e-05,2.9800612857432252e-05,3.344041155841842e-05,2.360828990485513e-05,1.1260500326714599e-05,2.9800612857432252e-05,3.344041155841842e-05,2.360828990485513e-05,1.9251316114536348e-05
"[TG(42:1)]_FA16:1 | DG(44:8),DG(43:1)_C16:1",0,4.493792606532963,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.868955364800736e-06,1.545976903191419e-05,1.7245784555565518e-05,1.2954175223380786e-05,5.868955364800736e-06,1.545976903191419e-05,1.7245784555565518e-05,1.2954175223380786e-05,9.909963715396298e-06
"[TG(42:1)]_FA18:0 | DG(44:8),DG(43:1)_C18:0",0,4.779768003455279,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,1.959057964967169e-05,4.01984505330714e-05,3.0408245624464623e-05,3.0038367085675695e-05,1.959057964967169e-05,4.01984505330714e-05,3.0408245624464623e-05,3.0038367085675695e-05,1.383944964482476e-05
"[TG(42:1)]_FA18:0 | DG(44:8),DG(43:1)_C18:0",0,4.779768003455279,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.577093337051993e-06,2.1595761093488406e-05,1.2001260254513707e-05,1.4210484874748428e-05,5.577093337051993e-06,2.1595761093488406e-05,1.2001260254513707e-05,1.4210484874748428e-05,8.523649579783327e-06
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",0,4.660886322613577,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,1.2993654989037524e-05,3.899876843743308e-05,3.075573732971632e-05,3.1877368210254726e-05,1.2993654989037524e-05,3.899876843743308e-05,3.075573732971632e-05,3.1877368210254726e-05,1.6576701993155217e-05
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",0,4.660886322613577,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.065040294317773e-06,1.8524325273530066e-05,1.7130579556054566e-05,1.6545535225664527e-05,6.065040294317773e-06,1.8524325273530066e-05,1.7130579556054566e-05,1.6545535225664527e-05,9.685050759302162e-06
[TG(42:2)]_FA14:0,0,3.29447360780152,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.019394574286873e-06,1.4282819061638249e-05,1.117605492379769e-05,1.134796525730896e-05,5.019394574286873e-06,1.4282819061638249e-05,1.117605492379769e-05,1.134796525730896e-05,9.768946766661314e-06
[TG(42:2)]_FA16:0,0,3.5806567690666955,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.313280996182386e-06,1.4804445666880003e-05,1.600598224253641e-05,1.3020584936376282e-05,6.313280996182386e-06,1.4804445666880003e-05,1.600598224253641e-05,1.3020584936376282e-05,1.2011747742047947e-05
[TG(42:2)]_FA16:1,0,3.5139229341549925,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.207705018337088e-06,1.8528811729344602e-05,1.2088309238158975e-05,1.362755536852198e-05,6.207705018337088e-06,1.8528811729344602e-05,1.2088309238158975e-05,1.362755536852198e-05,8.912460143547956e-06
[TG(42:2)]_FA18:0,0,3.331207125024683,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.358671006304902e-06,1.4210736264606279e-05,1.2896151932597596e-05,1.1315831299678108e-05,5.358671006304902e-06,1.4210736264606279e-05,1.2896151932597596e-05,1.1315831299678108e-05,8.306687994915182e-06
[TG(42:2)]_FA18:1,0,4.262067516271042,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,9.750298768386079e-06,2.3896720764151376e-05,1.8054800130168373e-05,3.06988933118034e-05,9.750298768386079e-06,2.3896720764151376e-05,1.8054800130168373e-05,3.06988933118034e-05,1.7456231770431518e-05
[TG(42:2)]_FA18:2,0,3.54056500099762,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.451941886210817e-06,1.689214844944165e-05,1.3697893842170953e-05,1.3680635414274963e-05,6.451941886210817e-06,1.689214844944165e-05,1.3697893842170953e-05,1.3680635414274963e-05,9.195629681473093e-06
[TG(42:3)]_FA14:0,0,3.2693096298896736,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.021607216742776e-06,1.4289399135981292e-05,1.1374320094032731e-05,1.1347488918877912e-05,5.021607216742776e-06,1.4289399135981292e-05,1.1374320094032731e-05,1.1347488918877912e-05,8.229932027849328e-06
[TG(42:3)]_FA16:0,0,3.344483000304713,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.420941862013617e-06,1.5076325642279407e-05,1.2602860242380434e-05,1.1260132981559821e-05,5.420941862013617e-06,1.5076325642279407e-05,1.2602860242380434e-05,1.1260132981559821e-05,8.338493913139755e-06
[TG(42:3)]_FA16:1,0,3.4599401968694017,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.1787294887708805e-06,1.5494763364448206e-05,1.301792650206693e-05,1.3102704555964539e-05,6.1787294887708805e-06,1.5494763364448206e-05,1.301792650206693e-05,1.3102704555964539e-05,8.653793988326665e-06
[TG(42:3)]_FA18:0,0,3.297872681242704,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.365519689278342e-06,1.4211334588024546e-05,1.2071415744996723e-05,1.1279413020177183e-05,5.365519689278342e-06,1.4211334588024546e-05,1.2071415744996723e-05,1.1279413020177183e-05,7.79146527489378e-06
[TG(42:3)]_FA18:1,0,3.411354314333442,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.502389287287571e-06,1.612705618403984e-05,1.2112476575361741e-05,1.233363722717798e-05,5.502389287287571e-06,1.612705618403984e-05,1.2112476575361741e-05,1.233363722717798e-05,9.694300390016644e-06
[TG(42:3)]_FA18:2,0,4.175959438282381,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,1.5823979359246004e-05,1.748376417613848e-05,2.691220862874307e-05,1.3425469833354828e-05,1.5823979359246004e-05,1.748376417613848e-05,2.691220862874307e-05,1.3425469833354828e-05,8.862803923405569e-06
[TG(42:3)]_FA18:3,0,3.603738252828709,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.950741420731454e-06,1.7346477932223484e-05,1.4335158194372321e-05,1.3814644823740609e-05,6.950741420731454e-06,1.7346477932223484e-05,1.4335158194372321e-05,1.3814644823740609e-05,9.916941415219525e-06
[TG(42:4)]_FA14:0,0,3.28901279468901,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.016022786047886e-06,1.440156070248979e-05,1.2205391391916294e-05,1.1354153797899326e-05,5.016022786047886e-06,1.440156070248979e-05,1.2205391391916294e-05,1.1354153797899326e-05,7.933618018841295e-06
[TG(42:4)]_FA16:0,0,3.880087889200649,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.64731172864651e-06,2.3422650601953368e-05,1.746023952666647e-05,1.8753717475367747e-05,7.64731172864651e-06,2.3422650601953368e-05,1.746023952666647e-05,1.8753717475367747e-05,8.874812289761216e-06
[TG(42:4)]_FA16:1,0,3.521795256040023,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.540004691362198e-06,1.9344152607930453e-05,1.3873399641581701e-05,1.3302647657795725e-05,5.540004691362198e-06,1.9344152607930453e-05,1.3873399641581701e-05,1.3302647657795725e-05,8.509531653957969e-06
[TG(42:4)]_FA18:0,0,3.3647633469231057,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.061856794581609e-06,1.803978667639922e-05,1.192547379357187e-05,1.1287982163319045e-05,5.061856794581609e-06,1.803978667639922e-05,1.192547379357187e-05,1.1287982163319045e-05,8.177841722054446e-06
[TG(42:4)]_FA18:1,0,3.4049755715357306,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.452446137299055e-06,1.627600682514364e-05,1.2710556848669679e-05,1.2335065425268316e-05,5.452446137299055e-06,1.627600682514364e-05,1.2710556848669679e-05,1.2335065425268316e-05,8.505150163597002e-06
[TG(42:4)]_FA18:2,0,3.4516653508020143,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.67866554119694e-06,1.6158760764644237e-05,1.2662222442780668e-05,1.3304313798100806e-05,5.67866554119694e-06,1.6158760764644237e-05,1.2662222442780668e-05,1.3304313798100806e-05,9.232790730509925e-06
[TG(42:4)]_FA18:3,0,3.8176120388426464,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.181890461113606e-06,1.734079534300784e-05,2.5823510183988002e-05,1.4612751317761049e-05,6.181890461113606e-06,1.734079534300784e-05,2.5823510183988002e-05,1.4612751317761049e-05,9.50281604496394e-06
[TG(42:4)]_FA20:4,0,3.671816200693617,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.935884868807803e-06,1.9606461405330903e-05,1.4546562504524123e-05,1.4817455170693665e-05,6.935884868807803e-06,1.9606461405330903e-05,1.4546562504524123e-05,1.4817455170693665e-05,1.0146073706913386e-05
[TG(43:0)]_FA14:0,0,3.5828691424404755,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.30714725961238e-06,2.0301863768035146e-05,1.3768283837082411e-05,1.3551624380324403e-05,5.30714725961238e-06,2.0301863768035146e-05,1.3768283837082411e-05,1.3551624380324403e-05,1.1646304703871684e-05
[TG(43:0)]_FA16:0 | DG(44:0)_C16:0,0,4.42240367975205,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,1.3430078219707628e-05,3.108463978612904e-05,2.462218727299541e-05,2.242386468042912e-05,1.3430078219707628e-05,3.108463978612904e-05,2.462218727299541e-05,2.242386468042912e-05,1.703447933847242e-05
[TG(43:0)]_FA16:0 | DG(44:0)_C16:0,0,4.42240367975205,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.907624466516626e-06,1.5266252537987137e-05,1.5112263668380524e-05,1.2641644957036506e-05,5.907624466516626e-06,1.5266252537987137e-05,1.5112263668380524e-05,1.2641644957036506e-05,8.168754308004147e-06
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,0,4.186455743727628,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,9.585085907627829e-06,2.7729659365388974e-05,2.1377443164164998e-05,2.1234678841102136e-05,9.585085907627829e-06,2.7729659365388974e-05,2.1377443164164998e-05,2.1234678841102136e-05,1.49473001971534e-05
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,0,4.186455743727628,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.548012520118721e-06,1.4210138226429915e-05,1.218427440239341e-05,1.1282269370957699e-05,5.548012520118721e-06,1.4210138226429915e-05,1.218427440239341e-05,1.1282269370957699e-05,7.791952172498105e-06
[TG(43:1)]_FA14:0,0,3.388965079047694,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.225805262383402e-06,1.5760960579486835e-05,1.143649795867339e-05,1.3379530505652594e-05,5.225805262383402e-06,1.5760960579486835e-05,1.143649795867339e-05,1.3379530505652594e-05,9.248855906286398e-06
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0,4.205637866752459,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,1.0765493971063341e-05,2.6060992571366005e-05,2.153347417634325e-05,2.121278021231838e-05,1.0765493971063341e-05,2.6060992571366005e-05,2.153347417634325e-05,2.121278021231838e-05,1.4720439712544905e-05
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0,4.205637866752459,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,4.994844430116695e-06,1.420983895062402e-05,1.2442370960896585e-05,1.233720772240382e-05,4.994844430116695e-06,1.420983895062402e-05,1.2442370960896585e-05,1.233720772240382e-05,8.208998556961981e-06
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,0,4.378887625774656,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,1.033960717419108e-05,3.353126023186943e-05,2.5405158803676672e-05,2.4147660413529904e-05,1.033960717419108e-05,3.353126023186943e-05,2.5405158803676672e-05,2.4147660413529904e-05,1.5783664711263582e-05
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,0,4.378887625774656,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.50839514880654e-06,1.5450496844479227e-05,1.2772265480689685e-05,1.6965654235606656e-05,5.50839514880654e-06,1.5450496844479227e-05,1.2772265480689685e-05,1.6965654235606656e-05,8.614036606021683e-06
[TG(43:1)]_FA18:0 | DG(44:1)_C18:0,0,4.186574679164002,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,9.332841291384955e-06,2.5660500672455346e-05,2.165172912075931e-05,2.398437353341439e-05,9.332841291384955e-06,2.5660500672455346e-05,2.165172912075931e-05,2.398437353341439e-05,1.3837826859153487e-05
[TG(43:1)]_FA18:0 | DG(44:1)_C18:0,0,4.186574679164002,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.359619255804347e-06,1.4207446341531519e-05,1.2069538590750352e-05,1.1274652496076527e-05,5.359619255804347e-06,1.4207446341531519e-05,1.2069538590750352e-05,1.1274652496076527e-05,7.788868910674158e-06
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,0,4.409899755293535,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,1.04644651094529e-05,3.4013106830005116e-05,2.3374642017563404e-05,2.8096061902570133e-05,1.04644651094529e-05,3.4013106830005116e-05,2.3374642017563404e-05,2.8096061902570133e-05,1.5600618665992662e-05
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,0,4.409899755293535,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.710907310376094e-06,1.7343188009148722e-05,1.2655183461190624e-05,1.2330066777352296e-05,5.710907310376094e-06,1.7343188009148722e-05,1.2655183461190624e-05,1.2330066777352296e-05,1.0014955441258451e-05
[TG(43:2)]_FA14:0,0,3.266550040926837,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.016444317356187e-06,1.4817904920226843e-05,1.1175116413803636e-05,1.1344870691912766e-05,5.016444317356187e-06,1.4817904920226843e-05,1.1175116413803636e-05,1.1344870691912766e-05,7.814021500500926e-06
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,0,4.113331638148802,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,9.341691981789636e-06,2.5392807991161337e-05,2.0534170878336695e-05,2.0443951188947814e-05,9.341691981789636e-06,2.5392807991161337e-05,2.0534170878336695e-05,2.0443951188947814e-05,1.3890566124459519e-05
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,0,4.113331638148802,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,4.995476596449658e-06,1.4209240912447656e-05,1.2052645097588103e-05,1.1257038552364095e-05,4.995476596449658e-06,1.4209240912447656e-05,1.2052645097588103e-05,1.1257038552364095e-05,8.118935902149046e-06
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0,4.308865425726126,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,1.0440125740985297e-05,3.0338390657967624e-05,2.3414294926302696e-05,2.312199962353396e-05,1.0440125740985297e-05,3.0338390657967624e-05,2.3414294926302696e-05,2.312199962353396e-05,1.58870337133574e-05
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0,4.308865425726126,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.442647197394929e-06,1.6538016631980095e-05,1.2085259114242865e-05,1.2361724623552879e-05,5.442647197394929e-06,1.6538016631980095e-05,1.2085259114242865e-05,1.2361724623552879e-05,9.02881112149725e-06
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,0,4.150572446915367,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,9.355389408027047e-06,2.621263521146496e-05,2.0493110047971676e-05,2.2196072079037623e-05,9.355389408027047e-06,2.621263521146496e-05,2.0493110047971676e-05,2.2196072079037623e-05,1.3933406706685503e-05
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,0,4.150572446915367,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.020237456031876e-06,1.54229799573189e-05,1.1147664358750811e-05,1.1281793350327742e-05,5.020237456031876e-06,1.54229799573189e-05,1.1147664358750811e-05,1.1281793350327742e-05,7.791303058229596e-06
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,0,4.416743925992645,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,1.006354998805912e-05,3.2369564371098366e-05,2.4681314879461697e-05,2.9459722082919947e-05,1.006354998805912e-05,3.2369564371098366e-05,2.4681314879461697e-05,2.9459722082919947e-05,1.568694878995578e-05
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,0,4.416743925992645,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.456133928317146e-06,1.5452889795862012e-05,1.2116699847958606e-05,1.2327448550387147e-05,5.456133928317146e-06,1.5452889795862012e-05,1.2116699847958606e-05,1.2327448550387147e-05,8.505474658828312e-06
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,0,4.501478190240112,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,DAG,1.1858238032293888e-05,3.190656062496117e-05,2.609662308140706e-05,2.9260492943933462e-05,1.1858238032293888e-05,3.190656062496117e-05,2.609662308140706e-05,2.9260492943933462e-05,1.844821793290048e-05
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,0,4.501478190240112,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.8130063733900945e-06,1.6162050687718998e-05,1.329315150568833e-05,1.290109495062703e-05,5.8130063733900945e-06,1.6162050687718998e-05,1.329315150568833e-05,1.290109495062703e-05,9.110922312229776e-06
[TG(43:3)]_FA14:0,0,3.379437421716155,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.533599946509432e-06,1.4694078443094112e-05,1.182810097622824e-05,1.1341776353517349e-05,6.533599946509432e-06,1.4694078443094112e-05,1.182810097622824e-05,1.1341776353517349e-05,8.1106599737888e-06
[TG(43:3)]_FA16:0,0,3.391255541367251,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,4.994106875932445e-06,1.9063897987271863e-05,1.218380516977276e-05,1.1258942907284854e-05,4.994106875932445e-06,1.9063897987271863e-05,1.218380516977276e-05,1.1258942907284854e-05,8.354559088916226e-06
[TG(43:3)]_FA16:1,0,3.491165890077172,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.583204586422249e-06,1.6734523887272775e-05,1.4558528988040415e-05,1.3068428573599114e-05,5.583204586422249e-06,1.6734523887272775e-05,1.4558528988040415e-05,1.3068428573599114e-05,8.817367100765851e-06
[TG(43:3)]_FA18:0,0,3.341408935066595,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.3187375317293965e-06,1.633702269267936e-05,1.2099806399549108e-05,1.1279175077962437e-05,5.3187375317293965e-06,1.633702269267936e-05,1.2099806399549108e-05,1.1279175077962437e-05,7.79341267960225e-06
[TG(43:3)]_FA18:1,0,3.3730123251258077,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.454869515263843e-06,1.5459170765544306e-05,1.2116465254024657e-05,1.2339111895723957e-05,5.454869515263843e-06,1.5459170765544306e-05,1.2116465254024657e-05,1.2339111895723957e-05,8.503365223164489e-06
[TG(43:3)]_FA18:2,0,3.452339222763912,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.679929974347089e-06,1.615218051915605e-05,1.2667149810448656e-05,1.3600420058807154e-05,5.679929974347089e-06,1.615218051915605e-05,1.2667149810448656e-05,1.3600420058807154e-05,8.859720847290453e-06
[TG(43:3)]_FA18:3,0,3.536723273924186,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.091908488891986e-06,1.733780423935193e-05,1.3625627051035154e-05,1.3822975933867415e-05,6.091908488891986e-06,1.733780423935193e-05,1.3625627051035154e-05,1.3822975933867415e-05,9.50135547595685e-06
[TG(43:4)]_FA14:0,0,3.2608576954524366,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.018657000005779e-06,1.428222079526836e-05,1.1390040528019735e-05,1.1345108770327974e-05,5.018657000005779e-06,1.428222079526836e-05,1.1390040528019735e-05,1.1345108770327974e-05,7.813534633848074e-06
[TG(43:4)]_FA16:0,0,3.527791643853168,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.2514315913945944e-06,2.0038358780185208e-05,1.1124435576294855e-05,1.2456935604967662e-05,6.2514315913945944e-06,2.0038358780185208e-05,1.1124435576294855e-05,1.2456935604967662e-05,1.0893024835236495e-05
