lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N2M-P,N2M-Q,N2M-R,N2M-S,N2F-J,N2F-L,N2F-M,N2F-N,Blank1
FA(25:4),-2.466873413491101,9.32746742294777,272.14903550208305,3.8596069390472274e-61,1.9460861862977194e-59,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00016433109036680563,0.00025587512016681256,9.80605209342925e-05,0.00015194894107615342,0.0009435111998882108,0.0014675834416691094,0.000745163712811109,0.0009164567531806037,0.0008523328167937644
"PE(36:3),PE(P-37:2)",-2.4759681613521773,6.427063003325384,271.67149253704406,4.904772028233681e-61,2.4350306669400133e-59,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,3.949992539914612e-05,1.9492341962664713e-05,3.3177932685428365e-05,3.105625482780486e-05,0.0002589731761713961,0.0002909556067199779,5.733373992862171e-05,0.00011021575740158199,1.3365606938022252e-05
FA(27:4),-2.461713482969444,9.172354908164968,271.0382945423776,6.739366311110074e-61,3.295141679689729e-59,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00017877308282794108,0.0002050727136144866,0.00013742478300755642,6.828236397017733e-05,0.0007782866108583463,0.0011286598748795553,0.0007041404510474741,0.0008228206571261335,0.0008979823653713255
FA(27:2),-2.404346204428995,8.581852474211447,259.48565327477786,2.2214260630597832e-58,1.0699316276856596e-56,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0001250163801600185,9.100663619681695e-05,8.157999667134681e-05,0.00013695037381249162,0.0006349763670807228,0.0004815525184851035,0.0007281172302038362,0.0004989597624144445,0.0005165294937026838
FA(10:2),2.394902494827729,12.32258747136355,258.3279456354285,3.971810351278927e-58,1.8848576475848678e-56,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.003966379321815566,0.005417494309601037,0.01239605212407478,0.010057150128748851,0.0014172589412283602,0.003139992091680832,0.0010007052934402569,0.0010994971401192372,0.005367241175351146
SM(40:2),2.413290962025039,5.754858753174727,257.87004333041915,4.998078178256378e-58,2.337506997280193e-56,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,SM,0.00016707191963377142,5.17499178862912e-05,9.965588081849352e-05,0.00011707585534482021,3.003607474372201e-05,1.9169262127356244e-05,1.4011397945962538e-05,1.733144029225647e-05,1.099038971605544e-05
FA(26:2),-2.393286338292444,8.808424050325026,257.44314553002266,6.1924108723341175e-58,2.8547014121460285e-56,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00017347361273102664,0.0001808616820351115,8.271320140589585e-05,7.667214052177358e-05,0.0006792712624798042,0.0007954496231208877,0.0006149384412805315,0.0007278196632622538,0.000568812348047077
FA(29:1),-2.39159797354998,8.187169840004607,256.75874570062,8.730697304656468e-58,3.968163408750201e-56,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00014690257039318304,5.915571770636695e-05,0.00010776331053123834,3.892960249322773e-05,0.000466868067619322,0.000511321731517568,0.00037337184857882884,0.00044385544232056765,0.0003988610695093787
SM(38:1),2.3546932976754644,6.111731846533415,247.45073148885095,9.3371511576536e-56,4.1848592757983566e-54,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,SM,0.00020965581553587104,7.167984782545093e-05,0.00012227777371553926,0.00014060278251898934,3.1640955055466605e-05,2.5057566092004223e-05,2.427228199700824e-05,2.302932001909197e-05,1.9857171138273132e-05
DG(30:1)_C18:1,-2.343262781971944,6.384271698102364,245.29065845574763,2.7615760305935127e-55,1.2207679247568858e-53,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,3.538622387314141e-05,1.9997609133271697e-05,2.5831392105947717e-05,2.4154492838740273e-05,0.00011800589269533873,0.00012165880656546994,0.0001330672473918095,0.0001567918944219476,9.570079022272418e-05
FA(32:6),-2.249021872085309,8.919042027334497,229.9080507655592,6.243026761636435e-52,2.722465859432537e-50,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00021966817914109542,0.0001749303126682892,0.0001431150558070697,0.00011611508100484138,0.0008697098969197388,0.0008270627959621659,0.0007649806241788807,0.0007188068677287167,0.00048439208666887097
FA(27:0) | FA(28:7)_2,-2.2447790386412447,9.400525668639348,229.23565530803623,8.750534804265883e-52,3.7650634417821337e-50,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0004042449681509164,0.00016753758800873731,0.00019183763015253214,0.00017449905813152737,0.0010492181031252355,0.0011784889781094041,0.00096564012371232,0.0011176258323746368,0.0007579918942214954
"DG(36:8),DG(35:1)_C16:1",2.228275507560205,6.310987615945426,224.08438370035725,1.1628178261926432e-50,4.937385690952184e-49,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,0.0002083537064720017,0.000114333179081487,0.00012354605376510203,0.00014374478368398233,3.1723769939332526e-05,4.5000488168735195e-05,2.4917187360533838e-05,2.6323399425266498e-05,2.971820696554984e-05
"PC(16:0),PC(O-17:0),LPC(O-18:0)",-2.2169556757801447,5.6383347935672194,220.72549833303597,6.282537119490214e-50,2.632954192804535e-48,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,3.467408461973751e-05,1.756859599857056e-05,1.6269149770519804e-05,1.529256784100777e-05,7.557334524879613e-05,9.579136994936551e-05,0.00011856962030639832,8.901186184258844e-05,9.04860873526912e-06
FA(34:0),-2.1909110792828583,7.325523509191949,218.1999895158972,2.2336697050630835e-49,9.241092484921243e-48,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,4.157548679050881e-05,8.740845536815581e-05,3.6220113312911716e-05,3.561967122288508e-05,0.00025987280063761737,0.00027149383881379364,0.00026619450421158793,0.000216723643319867,0.00018225284744373825
"PE(35:3),PE(O-36:3),PE(P-36:2)",-2.162233212385133,5.891083119556977,211.3810200516508,6.863900289431913e-48,2.8037729410122513e-46,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,3.1001123068529505e-05,1.571194785940656e-05,2.722226858958853e-05,2.681464082392569e-05,0.00016209024673445366,0.00018686464175519176,4.508748612535223e-05,7.749812196651035e-05,1.1439242111598309e-05
FA(35:0),-2.1536246487480626,7.221499682661737,211.31625587077332,7.090881945193359e-48,2.8602845046423713e-46,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,7.724822915547319e-05,5.061569286098206e-05,4.470013385010699e-05,3.7157629439694516e-05,0.0002058668450770604,0.00022761933929365817,0.00021408618770906742,0.00028091821066951277,0.00017017862279381242
FA(38:0),-2.13752635726268,8.840637967125375,209.4056731929521,1.851534989075292e-47,7.376423962649344e-46,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0002975389607972217,0.00015836411004374154,0.00014351382978448275,0.0001755208445171828,0.0008517239316653465,0.0008970407542987649,0.0006918072529164928,0.0009431390552341707,0.00015907350562831428
CAR(7:0),2.1194786747981293,6.181194960591984,204.2507199485285,2.467613291482321e-46,9.710961087333476e-45,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,CAR,0.00017795661611520543,8.958708590279133e-05,0.0001596851415042173,0.00012056934226357858,3.1061313056994376e-05,4.053524589156094e-05,3.0655510641651776e-05,2.4693600524509476e-05,1.6776137709433917e-05
LPC(20:4),-2.115903204903643,5.895976580249665,203.1457613792716,4.2991483311410534e-46,1.6714881523605033e-44,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,4.430535479371512e-05,2.3739416787314033e-05,1.9126137797012776e-05,1.9059973766890556e-05,9.185005212891761e-05,0.0001566315427164437,0.00014406279476158817,6.500248963523779e-05,9.522289039698612e-06
FA(28:4),-2.072517175950665,8.893727630604445,197.72832654768388,6.539969604758768e-45,2.512438323161493e-43,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00022813636403397008,0.00013720718774227784,0.00011955834090354993,0.00021602418767874257,0.0008238074529350041,0.000621803693169447,0.0007499813916622073,0.0007686062838762456,0.0005216414758801531
FA(24:2),-2.068629469002576,8.580618811233636,196.92733245924435,9.78097428225225e-45,3.713318118685648e-43,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00015931133833127102,0.0001910939348852725,0.00012002545874318143,5.4434302889816894e-05,0.0005442313945726533,0.0005432676942829738,0.0007258307178829212,0.0004854913838331819,0.0004804303177042787
"PC(41:7),PC(P-42:6),PC(40:0),PC(O-41:0)",-2.0597236611351346,7.098570141748975,194.73578148939345,2.9422344451084524e-44,1.1040221574842997e-42,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,0.00011825483662340635,4.861670364801788e-05,3.8808405893309426e-05,5.143227226899409e-05,0.00030384201272419975,0.0002943853848205066,0.00018385484899691452,0.000262455037315859,2.364020236066212e-05
FA(27:3),-2.0509102390825755,9.617083465262086,194.079779145306,4.091209861611189e-44,1.5175096808527938e-42,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.000536207355145488,0.00042929156412118785,0.00011472348178199133,0.0001245468193945722,0.0012924191431303736,0.0010214488084408762,0.0016643830911301557,0.001014729561811739,0.0007670137300264327
FA(28:6),-2.049244109418645,9.38131196776181,193.7414746725035,4.849407437412399e-44,1.7782997500602054e-42,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0004951111692159017,0.00021096742270620852,0.0001831947377392284,0.00016682651620037933,0.0009755454075872225,0.0010370140800441024,0.0011186263743209427,0.001051410060976311,0.0007043495060073199
DG(28:1)_C18:1,-2.060357020488484,6.0433138393838775,193.3462399491449,5.914959439391369e-44,2.1446712484175226e-42,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,3.5386224089430907e-05,1.999096358929261e-05,2.5824778234665572e-05,2.416376081383721e-05,0.00011155837529477841,0.00012432440346325384,9.003802863444308e-05,0.00011587090995306167,5.261762472153674e-05
DG(30:3)_C16:1,2.052323526429355,6.110944364364568,192.30923072521784,9.960736532421822e-44,3.571477421125024e-42,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,0.00019488769387352397,9.039954294722193e-05,0.00011027085780711367,0.00011878321046244796,3.998848328347018e-05,3.329795729640035e-05,2.600530420917937e-05,2.4536893978909275e-05,2.1971205244262145e-05
FA(22:0),-2.0381367774563413,13.651202074539214,192.05051693781027,1.1343832288977846e-43,4.022697450168298e-42,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0046092647195236,0.006159109484936421,0.001589996831035327,0.00411803166630924,0.018311400905507806,0.017903557837490067,0.014386502376676066,0.021660922174707407,0.019745879498876052
SM(40:1),2.049858338625689,5.726838299890834,191.19073027422425,1.7475294742965531e-43,6.129649579951062e-42,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,SM,0.00011159761838323089,5.880886853349813e-05,0.00011444569051514243,9.892696848389643e-05,3.109331430276051e-05,2.4400875234816653e-05,1.8435928287659515e-05,2.0390646468614114e-05,1.853000444269286e-05
FA(34:6),-1.9994957090543,8.504554245935124,184.84250334110567,4.247965220025927e-42,1.4739982543036196e-40,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00021180252071983672,0.00011060937677431616,0.00013064759873532414,9.540001324713088e-05,0.000530092201795464,0.0005597342105685469,0.00051751542460987,0.0005535515540742393,0.00046368955632010943
SM(38:3),2.008545771865813,5.250988136519649,183.1258321738508,1.0068297172337903e-41,3.4564249973547244e-40,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,SM,0.00010367353711494412,5.2415585268278894e-05,6.293046130347245e-05,6.551184371915683e-05,2.1602590677809603e-05,1.91790952286603e-05,1.3893115771538568e-05,1.6192379718595126e-05,8.708850380636995e-06
FA(20:3),-1.9854307825236128,11.041924181449373,182.81304923020247,1.1782657050161327e-41,4.0023825579863786e-40,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0007480590116500565,0.0006997386151477304,0.000475186220139046,0.0005218163455381374,0.0028721047895489834,0.0028565353278554766,0.002391464235561018,0.0020066223474066035,0.004513631726533681
CAR(10:2)_QUAL,1.9585430945686848,8.828856381720097,178.01378155490065,1.3155441079984628e-40,4.422146704699e-39,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,CAR,0.00038562199464547845,0.00023915757015603224,0.002389580606045545,0.00024709460690100775,0.00022790408754418947,0.00023461875580299175,0.00019740540379443615,0.00019814921410633583,0.00012519603117261627
CE(15:1),1.9527485313784336,7.34673357275249,176.48743525332634,2.8339794140990747e-40,9.428094401337847e-39,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,CE,0.00045879205532428337,0.00021728208669753114,0.00027378552949818826,0.0002573673135318768,8.203312574245367e-05,8.639013589626385e-05,7.148644128789589e-05,6.913400491643948e-05,4.326572427743636e-05
LPC(20:3),-1.9394897210767867,5.2622428366216045,171.58562655845108,3.3331818518314526e-39,1.0975691669244999e-37,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,2.3153603550371265e-05,1.502253776464094e-05,1.9743172365172547e-05,1.4469525790053428e-05,5.4017620142332934e-05,8.201448644992509e-05,8.075325898466717e-05,6.258686955378647e-05,9.897468513339266e-06
"PE(34:1),PE(O-35:1),PE(P-35:0)",-1.9278650537931237,6.139307893742606,171.1998886200703,4.04672887135779e-39,1.319070107865817e-37,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,4.862544027067068e-05,2.599907821110111e-05,3.3422100312390406e-05,2.5741622808222028e-05,0.00017610263349073505,0.00025129255256202377,4.967845239934597e-05,5.7154462024097267e-05,2.447737839141382e-05
FA(36:0),-1.8872814341617308,8.764490776996157,166.05704208532393,5.375338301341811e-38,1.7346216698430027e-36,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00032090235637228403,0.00022014691184401441,9.436713254601304e-05,0.0001795263892083094,0.0008347213875391157,0.0008269931838473349,0.0005289161668178473,0.0008619932108374431,0.0001966073594490085
[TG(45:3)]_FA16:0,1.903365136766527,5.177821874898242,165.057906421288,8.885062033538319e-38,2.8388213051711044e-36,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,6.702615482431288e-05,3.135915571842889e-05,6.671026623583605e-05,6.72505350562491e-05,1.76976238686953e-05,1.613561935474012e-05,1.2655803644952395e-05,1.6067628437640252e-05,3.11968551297405e-05
SM(38:0),1.8802501870063209,6.170254736256062,163.43313189840134,2.011863391848642e-37,6.36498349558389e-36,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,SM,0.0001939548058737491,8.931698063561778e-05,0.000123232713452607,0.00011573792904565706,3.675754666863094e-05,4.124761226022226e-05,2.8596474444401106e-05,3.427708263011985e-05,2.3456506984462394e-05
LPC(O-20:4),-1.8636773470352597,8.285720181323498,162.0932222461097,3.947503063654347e-37,1.2367565423701532e-35,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,0.00028229411538951065,0.0001617046136785393,0.00010389768137804003,0.00010596131287213309,0.0005653468746141083,0.0007608730320625831,0.0005649563590400108,0.0004796429497007933,1.1705210554728557e-05
"PE(O-38:8),PE(36:1),PE(O-37:1),PE(P-37:0)",-1.8740385966600643,5.476197115198876,161.37293820245975,5.671339394477521e-37,1.7529038850997257e-35,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,2.8696875899000626e-05,1.636470082741715e-05,2.552163479327742e-05,1.709517654970998e-05,0.00011984671694403953,0.0001326698885468095,3.640511797676956e-05,4.724334358998914e-05,1.1706021885661248e-05
SM(40:3),1.877791608484284,5.178379743217946,161.36166560884791,5.703591817027307e-37,1.7529038850997257e-35,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,SM,0.00010785978051406439,3.8065524158043536e-05,6.761347064904303e-05,5.6363532251732186e-05,1.8068637329418136e-05,2.0590863732424096e-05,1.6064355286970993e-05,1.6770624311738188e-05,9.797436429140809e-06
"DG(39:7),DG(38:0),DG(dO-40:0)_C18:0",1.8458034838183413,8.14749408309918,159.14675264783023,1.7381034795520054e-36,5.291377291051247e-35,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,0.000580505545493522,0.0003797755751680567,0.00048719923845455656,0.0006291935890002995,0.00011961463117306665,0.00011641938754746447,0.00019647243608490703,0.00014600149113408413,1.6854191966939728e-05
FA(26:0),-1.8437238218896763,9.82583504920797,159.07176099436492,1.804932470961247e-36,5.443473910085929e-35,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00025115086401684636,0.0006681249948971113,0.00020109755587246851,0.0003264940840904786,0.0017144438010593397,0.001082618943639691,0.0017218806613456396,0.0012754194191634443,0.0007521657461384982
