lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4M-P_x,N4M-Q_x,N4M-R_x,N4M-S_x,N4M-P_y,N4M-Q_y,N4M-R_y,N4M-S_y,Blank1
LPG(14:1),0,4.499720447604054,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.5741867747516454e-05,1.691746699652281e-05,3.458347505063778e-05,2.4147914244446005e-05,2.5741867747516454e-05,1.691746699652281e-05,3.458347505063778e-05,2.4147914244446005e-05,1.1219197295857688e-05
"LPG(15:0),LPG(O-16:0)",0,4.400736864811126,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.573194804327509e-05,1.7324496989901123e-05,2.954119813393592e-05,2.1590010714496796e-05,2.573194804327509e-05,1.7324496989901123e-05,2.954119813393592e-05,2.1590010714496796e-05,1.0137959809508491e-05
"LPG(15:1),LPG(P-16:0)",0,4.3858612516216775,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.7106230711679976e-05,1.5909880327227818e-05,3.030870365840393e-05,2.002992339024323e-05,2.7106230711679976e-05,1.5909880327227818e-05,3.030870365840393e-05,2.002992339024323e-05,1.092061151071576e-05
LPG(16:0),0,4.354794659464157,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.6244049089237796e-05,1.6112646171778432e-05,2.8999194616020824e-05,2.00209628053255e-05,2.6244049089237796e-05,1.6112646171778432e-05,2.8999194616020824e-05,2.00209628053255e-05,1.0269078044211953e-05
LPG(16:1),0,4.424210732105419,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.7046299789325625e-05,1.6368850392455713e-05,3.0738400507967776e-05,2.1410800786260876e-05,2.7046299789325625e-05,1.6368850392455713e-05,3.0738400507967776e-05,2.1410800786260876e-05,1.1231530188396117e-05
"LPG(17:1),LPG(P-18:0)",0,4.395080920670989,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.826269486987212e-05,1.5968063285936523e-05,3.007432375876497e-05,2.0609155663925738e-05,2.826269486987212e-05,1.5968063285936523e-05,3.007432375876497e-05,2.0609155663925738e-05,1.0126762897891425e-05
LPG(17:2),0,4.403842264999494,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.768776952966388e-05,1.564993048874399e-05,3.0893766092330616e-05,2.124439156282477e-05,2.768776952966388e-05,1.564993048874399e-05,3.0893766092330616e-05,2.124439156282477e-05,1.0331553744982376e-05
LPG(18:0),0,4.328592054496488,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.6413922782732896e-05,1.5541306000606384e-05,2.7718538895502344e-05,2.001744264965466e-05,2.6413922782732896e-05,1.5541306000606384e-05,2.7718538895502344e-05,2.001744264965466e-05,1.013471436197183e-05
LPG(18:1),0,4.386159490900303,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.5890662128624276e-05,1.657636077195965e-05,2.8141576986581726e-05,2.1284713706645952e-05,2.5890662128624276e-05,1.657636077195965e-05,2.8141576986581726e-05,2.1284713706645952e-05,1.1354210030463375e-05
LPG(18:2),0,4.348308538497903,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.6888825607880975e-05,1.602624619701651e-05,2.8074991433756658e-05,2.0016482634943786e-05,2.6888825607880975e-05,1.602624619701651e-05,2.8074991433756658e-05,2.0016482634943786e-05,1.0135850311941723e-05
LPG(18:3),0,4.325632951256869,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.6142786276102232e-05,1.5532815800217795e-05,2.77456169096857e-05,2.0029603303954836e-05,2.6142786276102232e-05,1.5532815800217795e-05,2.77456169096857e-05,2.0029603303954836e-05,1.013893357376567e-05
LPG(18:4),0,4.337759583125499,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.5750547469019103e-05,1.6026495723881146e-05,2.7737182420182576e-05,2.0474108365624536e-05,2.5750547469019103e-05,1.6026495723881146e-05,2.7737182420182576e-05,2.0474108365624536e-05,1.0137310726191455e-05
"LPG(19:0),LPG(O-20:0)",0,4.367900139719589,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.7201707569374944e-05,1.579526276486804e-05,2.805279670104152e-05,2.0614276006884238e-05,2.7201707569374944e-05,1.579526276486804e-05,2.805279670104152e-05,2.0614276006884238e-05,1.0874038645251734e-05
"LPG(19:1),LPG(P-20:0)",0,4.353981449792344,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.60316034433886e-05,1.6469234635727847e-05,2.8677809907857885e-05,2.004720432646333e-05,2.60316034433886e-05,1.6469234635727847e-05,2.8677809907857885e-05,2.004720432646333e-05,1.013081973826372e-05
LPG(20:0),0,4.357977682165462,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.5743521136668914e-05,1.6530913447234867e-05,2.772519748465184e-05,2.113046513751002e-05,2.5743521136668914e-05,1.6530913447234867e-05,2.772519748465184e-05,2.113046513751002e-05,1.0136499426210234e-05
LPG(20:1),0,4.82778032738236,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.8666920176762813e-05,2.791551839620691e-05,3.380487199047725e-05,3.2726315523449725e-05,2.8666920176762813e-05,2.791551839620691e-05,3.380487199047725e-05,3.2726315523449725e-05,1.294888495593527e-05
LPG(20:2),0,4.354729291360195,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.5741454419936884e-05,1.6297183362055343e-05,2.847405914576971e-05,2.002352306836261e-05,2.5741454419936884e-05,1.6297183362055343e-05,2.847405914576971e-05,2.002352306836261e-05,1.080750588744871e-05
LPG(20:3),0,4.327357758387804,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.6046896248496043e-05,1.5530817965924247e-05,2.8010626031542928e-05,2.002768321349451e-05,2.6046896248496043e-05,1.5530817965924247e-05,2.8010626031542928e-05,2.002768321349451e-05,1.0134065247703323e-05
LPG(20:4),0,4.338040723416793,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.5743520979000565e-05,1.6161839590596963e-05,2.7722977757377894e-05,2.0029603303954836e-05,2.5743520979000565e-05,1.6161839590596963e-05,2.7722977757377894e-05,2.0029603303954836e-05,1.0449040858610394e-05
LPG(20:5),0,4.371272535691134,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.574062768594356e-05,1.669447452051878e-05,2.7721646022614497e-05,2.178202153064825e-05,2.574062768594356e-05,1.669447452051878e-05,2.7721646022614497e-05,2.178202153064825e-05,1.0135687971471653e-05
LPG(22:0),0,4.3323420464543165,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.5729054671383916e-05,1.55398076963293e-05,2.7716763418486105e-05,2.003024323237732e-05,2.5729054671383916e-05,1.55398076963293e-05,2.7716763418486105e-05,2.003024323237732e-05,1.0907305163434867e-05
LPG(22:1),0,4.506564225275111,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.8974428564385657e-05,1.8956862158866112e-05,2.8987652999405537e-05,2.392710201035106e-05,2.8974428564385657e-05,1.8956862158866112e-05,2.8987652999405537e-05,2.392710201035106e-05,1.0855214795737043e-05
LPG(22:2),0,4.541519301911245,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,3.6474913238376357e-05,1.7233851819687468e-05,2.813802569387934e-05,2.2651190332653278e-05,3.6474913238376357e-05,1.7233851819687468e-05,2.813802569387934e-05,2.2651190332653278e-05,1.1647603025263118e-05
LPG(22:4),0,4.409188816535793,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,3.238430360185564e-05,1.5529569474284115e-05,2.773718267418501e-05,2.0358901717233366e-05,3.238430360185564e-05,1.5529569474284115e-05,2.773718267418501e-05,2.0358901717233366e-05,1.0363359663206953e-05
LPG(22:6),0,4.348261073846672,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PG,2.5732774540765882e-05,1.5542304774866997e-05,2.772342175363317e-05,2.0894931864000637e-05,2.5732774540765882e-05,1.5542304774866997e-05,2.772342175363317e-05,2.0894931864000637e-05,1.1040370462380612e-05
LPI(12:0),0,4.488676972587544,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.4847447125706927e-05,1.7753252014267376e-05,2.7357646902700132e-05,2.7445699427402865e-05,2.4847447125706927e-05,1.7753252014267376e-05,2.7357646902700132e-05,2.7445699427402865e-05,1.2013370465816276e-05
LPI(13:0),0,4.309188972255994,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.48511669950889e-05,1.5087330092453882e-05,2.666471649296278e-05,2.1693376733837605e-05,2.48511669950889e-05,1.5087330092453882e-05,2.666471649296278e-05,2.1693376733837605e-05,9.79669581356212e-06
LPI(14:0),0,4.303289833133144,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.4843313849911218e-05,1.6602580572892676e-05,2.66505118301581e-05,1.9418689018849035e-05,2.4843313849911218e-05,1.6602580572892676e-05,2.66505118301581e-05,1.9418689018849035e-05,9.792314447007043e-06
LPI(14:1),0,4.875837635355797,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,3.819514375930422e-05,2.37593172556188e-05,3.541179493861957e-05,3.568904141136133e-05,3.819514375930422e-05,2.37593172556188e-05,3.541179493861957e-05,3.568904141136133e-05,1.1020085981955887e-05
"LPI(15:0),LPI(O-16:0)",0,4.288824533353646,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.5091304958095978e-05,1.5816238500831276e-05,2.6665160658553013e-05,1.9174835394037278e-05,2.5091304958095978e-05,1.5816238500831276e-05,2.6665160658553013e-05,1.9174835394037278e-05,9.952155152402298e-06
"LPI(15:1),LPI(P-16:0)",0,4.288669837784211,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.4842487273586247e-05,1.5108555593425348e-05,2.8384834779306747e-05,1.9169075122656297e-05,2.4842487273586247e-05,1.5108555593425348e-05,2.8384834779306747e-05,1.9169075122656297e-05,9.797182680214974e-06
LPI(16:0),0,4.316319460276196,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.484579365772029e-05,1.6071194229868428e-05,2.667936540602517e-05,2.0535551687625046e-05,2.484579365772029e-05,1.6071194229868428e-05,2.667936540602517e-05,2.0535551687625046e-05,1.0143152692705094e-05
LPI(16:1),0,4.431046224036682,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.7035966678670516e-05,1.8647719282593515e-05,2.9277520662174617e-05,2.1435762206399437e-05,2.7035966678670516e-05,1.8647719282593515e-05,2.9277520662174617e-05,2.1435762206399437e-05,9.796208946909267e-06
"LPI(17:0),LPI(O-18:0)",0,4.638798621196992,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.8087447917842598e-05,1.6832564945008212e-05,3.6132246766123214e-05,3.1557289898686446e-05,2.8087447917842598e-05,1.6832564945008212e-05,3.6132246766123214e-05,3.1557289898686446e-05,1.1284107175135023e-05
"LPI(17:1),LPI(P-18:0)",0,4.29135681947488,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.6399043462873372e-05,1.5077591257539005e-05,2.668291661406008e-05,1.939852785538058e-05,2.6399043462873372e-05,1.5077591257539005e-05,2.668291661406008e-05,1.939852785538058e-05,9.793937108872429e-06
LPI(17:2),0,4.336519898416417,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.8175071630359878e-05,1.5075094274258747e-05,2.8210825670263676e-05,1.918571594733819e-05,2.8175071630359878e-05,1.5075094274258747e-05,2.8210825670263676e-05,1.918571594733819e-05,1.034096568521546e-05
LPI(18:0),0,4.319780527957387,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.5714588757938142e-05,1.5595743103364946e-05,2.7587587771128588e-05,1.9838872588802652e-05,2.5714588757938142e-05,1.5595743103364946e-05,2.7587587771128588e-05,1.9838872588802652e-05,1.0334474697287727e-05
LPI(18:1),0,4.334775295530486,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.569888246758278e-05,1.5599239051420695e-05,2.7592026971674053e-05,2.0983576843927007e-05,2.569888246758278e-05,1.5599239051420695e-05,2.7592026971674053e-05,2.0983576843927007e-05,1.0129196983543921e-05
LPI(18:2),0,4.317652036090165,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.5812958278016708e-05,1.5595743150993663e-05,2.7586256036365198e-05,1.9834392296343786e-05,2.5812958278016708e-05,1.5595743150993663e-05,2.7586256036365198e-05,1.9834392296343786e-05,1.0126925207410025e-05
LPI(18:3),0,4.316480014926,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.569722907843032e-05,1.5606480617282994e-05,2.758847550963671e-05,1.983759242676481e-05,2.569722907843032e-05,1.5606480617282994e-05,2.758847550963671e-05,1.983759242676481e-05,1.0125302359835808e-05
LPI(18:4),0,4.3481815280132405,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.5703842162035113e-05,1.6639537840115033e-05,2.8506907841259488e-05,1.9837272584630716e-05,2.5703842162035113e-05,1.6639537840115033e-05,2.8506907841259488e-05,1.9837272584630716e-05,1.0132280245367867e-05
"LPI(19:0),LPI(O-20:0)",0,4.37561711807927,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.5965472922677378e-05,1.5816238453202556e-05,2.9012955705907614e-05,2.0697480679640865e-05,2.5965472922677378e-05,1.5816238453202556e-05,2.9012955705907614e-05,2.0697480679640865e-05,1.154082601850226e-05
"LPI(19:1),LPI(P-20:0)",0,4.387763466353525,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,PI,2.7278584449486673e-05,1.59745555091454e-05,3.109130200752214e-05,1.9837272462553567e-05,2.7278584449486673e-05,1.59745555091454e-05,3.109130200752214e-05,1.9837272462553567e-05,1.0445957534883502e-05
