lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4F-J,N4F-L,N4F-M,N4F-N,N2F-J,N2F-L,N2F-M,N2F-N,Blank1
"DG(38:8),DG(dO-40:8),DG(37:1)_C16:1",0.6255750143401508,5.123152970232473,17.63006210233428,2.683133391725785e-05,0.0016650906644421,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,7.126362926938875e-05,2.5707198249473657e-05,3.109933481000502e-05,2.1727049578014254e-05,3.7640124914059984e-05,3.45182197857076e-05,2.587861804120394e-05,3.0477774236754674e-05,2.5359991090047876e-05
"PC(33:1),PC(O-34:1),PC(P-34:0)",0.6180920157162848,5.374904311707055,17.277476866144063,3.229927572990337e-05,0.0019665992977433,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,4.7688169025558864e-05,6.309257046748664e-05,4.386012080457201e-05,4.4715524984044716e-05,3.0467045336165725e-05,5.214724776681059e-05,4.453868378283041e-05,3.7364735038856655e-05,1.2419706867218883e-05
DG(32:3)_C18:1,0.6056501703707037,5.117249413914566,16.54063929348537,4.761846875605774e-05,0.0028456444199221,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,5.809700812864265e-05,3.491392325607127e-05,2.8899921724086998e-05,3.238833908771614e-05,3.081367660195336e-05,4.6928745988306394e-05,3.107172906713457e-05,2.524397838689353e-05,1.9286854439804843e-05
DG(32:5)_C18:1,0.5983779955451506,7.096022466457066,16.348315598533645,5.270298265111778e-05,0.0030922277275483,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,0.0002166687158960743,0.00012618264167703973,0.00019952131898949725,0.00012019764196467948,0.00014143653734431422,0.00015875615162724472,0.0001438707129585354,0.00011185470071514822,3.209050357567748e-05
LPC(22:5),0.5896707084752175,5.826292588270305,15.794083731170616,7.062299690775027e-05,0.0040696501968091,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,5.6544043988679886e-05,9.026669298878736e-05,6.18646656117748e-05,6.918841378781247e-05,5.3873464252542785e-05,6.188811904130382e-05,6.756583499591216e-05,4.8943749830766185e-05,9.504276459213668e-06
FA(21:5),0.5828165992574171,12.623615485700338,15.57386012995994,7.934396493803743e-05,0.0044919820150008,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.010883528521875258,0.0062724852889423375,0.0059110986053715064,0.0022988415172723728,0.004615740119671673,0.0065320175024909406,0.006041833209286548,0.0046755117864683785,0.007031349798731086
FA(19:0),0.5694069153659201,14.82748833847948,14.87114657773054,0.00011511028652292976,0.0062959473662626,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.032178245734222365,0.03756959653669705,0.031325810019142745,0.021649309112975947,0.024025698649392028,0.029380701769134616,0.02817385315479955,0.022503984879147627,0.028364568178968656
"PC(30:1),PC(O-31:1),PC(P-31:0)",0.5719593439265065,6.263385809904634,14.90169081300854,0.0001132614253391268,0.0062959473662626,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,7.328744831260052e-05,0.00013387497292876457,7.480650767719307e-05,9.160253479551749e-05,5.9107923162701104e-05,0.00011425076179414576,7.539268747511125e-05,7.126948036038421e-05,1.2946613055995488e-05
DG(37:6)_C16:0,0.5540410525680906,5.757956269046507,13.93671967993177,0.0001890686424160329,0.0101687418179423,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,8.361124850261189e-05,3.4378844196680234e-05,6.17582918494864e-05,5.6832338015978855e-05,5.6631858267263426e-05,6.038159860965516e-05,4.43030059658327e-05,4.7688827045306624e-05,3.478864734645675e-05
FA(38:5),-0.545549586782879,10.106668231113318,13.65199354356628,0.00022000761042248435,0.0116387632595632,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0005169346063551731,0.001196343022505214,0.0013205243231077077,0.0007532173415962115,0.0016492944850535877,0.0013238396995356963,0.0017937984711238724,0.0018429084403925138,0.00021541112022038303
"PC(O-40:9),PC(38:2),PC(P-39:1)",0.5446561473003573,5.796967435506829,13.485975236475582,0.00024035318418152825,0.0125099955702224,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,6.105036196957882e-05,8.254551832085588e-05,5.442921021457802e-05,6.81658447488777e-05,5.268552829196392e-05,6.354853649947768e-05,7.278638586015943e-05,4.276742795011951e-05,9.77154319278388e-06
DG(36:5)_C16:0,0.544978494804012,4.967400449018297,13.360034979815431,0.0002570435122678116,0.0131663399061623,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,5.076004522179692e-05,2.2255982304120846e-05,2.9980199850680195e-05,1.9985060638466575e-05,3.168100193581686e-05,2.8076333832447776e-05,2.516645655086292e-05,2.462121556443056e-05,3.6091877672284476e-05
[TG(46:0)]_FA16:0,-0.5439562947713246,4.668019671895638,13.281072986781735,0.0002680990124607386,0.0135180548939188,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2349902072314957e-05,2.185830676686926e-05,1.7125991810730718e-05,2.634895579729308e-05,2.5142265808122994e-05,4.609182532886828e-05,3.6678493520595325e-05,3.5093124756665384e-05,1.5813685534298276e-05
DG(34:3)_C18:2,0.5400749100740143,5.324798320232643,13.200175082723833,0.0002799229660332016,0.013897098636756,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,3.468040259876807e-05,2.880434417825958e-05,4.413432385897816e-05,7.018188875344041e-05,3.947885500062633e-05,4.6962460000616966e-05,3.22619130632831e-05,3.80799466511477e-05,2.39551778477633e-05
FA(16:0),0.5240594344736589,15.96642248252894,12.609297249262454,0.0003838327864269283,0.0187670969969651,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.03466084907551176,0.054411074707855236,0.055680655567069456,0.13945099749500156,0.06953197249226895,0.05581063311911761,0.04920582912779791,0.07723377599642957,0.034730020670695604
CAR(2:0),0.5221848376817056,8.25661322959909,12.49685552348842,0.0004076375556715361,0.0196335282410753,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,CAR,0.0002084615727336163,0.00045906554932001134,0.00029935776125037083,0.0004137062930895655,0.00030921045739525007,0.0003486594314829067,0.00026798760315852846,0.000288311867403245,0.00016787951205322527
"PC(38:9),PC(37:2),PC(O-38:2),PC(P-38:1)",0.5246405085201414,4.745505501089242,12.386909665398788,0.0004323542249072861,0.0205177512319972,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,2.4192612359145353e-05,3.7614756056155205e-05,4.1680824762003065e-05,2.52063477107182e-05,1.948281896581828e-05,3.1690607895436866e-05,3.4393011865251065e-05,2.3661927538085623e-05,8.8889301846351e-06
PC(40:4),0.5232211324841677,4.861926742324786,12.34097704762516,0.000443123038224269,0.0207240296282567,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,3.161138071340557e-05,4.515560329706259e-05,2.406760589126262e-05,3.41571841516483e-05,2.983000989704411e-05,3.814217042458758e-05,2.4792296089483853e-05,2.8390046844759047e-05,8.440727089069578e-06
"PC(37:4),PC(O-38:4),PC(P-38:3)",0.5245456587661751,4.392615181542577,12.312027723667068,0.0004500487921638885,0.0207472493187552,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,2.4913828619034997e-05,2.9913566441454895e-05,2.5070996746822837e-05,1.770655870014506e-05,1.907996117802238e-05,2.9253516955393317e-05,2.0305961325064592e-05,1.7511259095867583e-05,8.045100949291483e-06
DG(33:5)_C16:0,0.5150752917298339,5.158896088048056,11.995157662658473,0.0005333896364265302,0.0235787446129919,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,2.4372583733848608e-05,1.9666661978883203e-05,3.2082884104547224e-05,8.138376082088157e-05,4.896559965619889e-05,3.2994843241021615e-05,3.185184957634567e-05,2.9466673829660528e-05,1.8580471931864994e-05
FA(24:10),0.5111125277281158,12.801074535121137,11.996308456754376,0.0005330603650611918,0.0235787446129919,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.007955049477407545,0.007900976809374518,0.010013455584862031,0.006548243617283244,0.00889374924922074,0.009110796497908533,0.0056680384805953025,0.005224190916369678,0.0038895663619059936
"LPC(18:1),PC(O-18:1),PC(P-18:0)",0.5118653806219726,8.438785489965989,12.01459686694966,0.0005278550427641652,0.0235787446129919,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,0.00036331438154913647,0.0005262404752729862,0.0004597608862090893,0.0003666095311563888,0.0003021561048481391,0.0004852869782416612,0.000439324100733871,0.00028119556091444606,1.3730887697631388e-05
"PC(34:0),PC(O-35:0)",0.5092680973133537,6.949252547005647,11.861046342553834,0.0005732032972321345,0.0249963113536229,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,0.00013173602817587586,0.0002066966286890162,0.00014282269857745792,0.00011722230660681097,0.00011247744242294766,0.00015044376085121514,0.00012828932984872165,0.0001351900070017415,1.6339293927858466e-05
"[TG(53:10),TG(52:3)]_FA18:2",0.5010609588365578,4.795927185987292,11.30012685102805,0.0007750179568002749,0.0333464392879264,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.8699310764844624e-05,3.4052027679274554e-05,3.4533903177224595e-05,2.6029733746288647e-05,2.8000551716037666e-05,3.5856169203144135e-05,2.4864102042772667e-05,2.1613821139061648e-05,1.7539803499219663e-05
FA(26:6),-0.4884673504918995,10.47204633218769,10.957689526409013,0.0009321597405308044,0.0395799931933277,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0007325377671177134,0.0010581933080205629,0.0012022302907074168,0.0010310159600219451,0.0018048908573125967,0.0014706126939333566,0.0016031079368717524,0.002060540325776479,0.0017488185139611094
"DG(39:7),DG(38:0),DG(dO-40:0)_C18:1",0.4843048436555259,5.060926856897817,10.599478393464182,0.0011311956818483,0.047407382666554,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,5.3374763839626764e-05,2.6531165881464374e-05,3.416049068827748e-05,3.1115722661353545e-05,3.9765969700519565e-05,3.574222807129632e-05,2.470407730913826e-05,3.477971176235121e-05,1.79276402058727e-05
LPC(22:6),0.4814733569009638,5.731626878948219,10.54813093111866,0.0011630563885134,0.0481177303299091,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,4.6813425305222776e-05,8.091938713842951e-05,7.060058778429341e-05,5.8155818593568217e-05,5.727487562510335e-05,6.758923074649723e-05,6.066169067465689e-05,4.397358663776227e-05,8.620852212986614e-06
LPC(20:4),0.4696503579972841,6.699706172330586,10.087576267380854,0.0014927231681462,0.0609749071342769,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,9.155813548985292e-05,0.0001564618608386332,0.00014001425056270615,0.00011796430891384723,9.185005212891761e-05,0.00015663154271644374,0.00014406279476158817,6.500248963523779e-05,9.522289039698612e-06
SM(40:0),0.4726186046062908,4.221623131769468,9.955133678604454,0.0016040147918263,0.0647019466652953,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,SM,1.2026813693327744e-05,1.8640754314176474e-05,2.0628097158058308e-05,2.8705740875636618e-05,2.1650993007691365e-05,1.9058407304732882e-05,1.459816021519551e-05,1.7573418047245322e-05,1.3962108801651934e-05
FA(11:1),0.4643561487888074,10.88787621552538,9.908262868516433,0.0016453835163384,0.0655512667558536,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0015067373229867126,0.00256610670405367,0.0019422467646294506,0.001455891956768425,0.001950488192082692,0.0020560429632722,0.0013678718162487271,0.001454835475059093,0.0023090882224004357
DG(28:1)_C18:0,-0.4592988953747864,6.881512491343041,9.652579947658296,0.0018908583195422,0.0744121926483268,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,7.751353705425408e-05,8.938776403457777e-05,0.0001297893611609608,9.577012438350901e-05,0.00028317185163147154,0.00015065384821581103,0.00012107462340745629,0.00012410778162158756,5.4695878882129946e-05
"DG(38:7),DG(37:0)_C16:1",0.4615191312138468,4.841617131346971,9.602348053361482,0.0019432871996076,0.0746546165849257,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,5.031639519126407e-05,2.354485115827226e-05,2.6411974930876527e-05,2.1688392706663547e-05,3.340727835087673e-05,3.176896149165076e-05,2.57503931875061e-05,2.5246518210904074e-05,1.6695811582939784e-05
PC(30:4),0.464704654450966,4.12780651243893,9.617918351270704,0.0019268801785755,0.0746546165849257,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.607564725546964e-05,2.0243529956468218e-05,2.6988490539792366e-05,1.604188288240088e-05,1.6230348949569065e-05,2.3033582069431328e-05,1.5263899276378792e-05,1.671223343655796e-05,9.466466543520104e-06
"PC(39:8),PC(O-40:8),PC(38:1),PC(O-39:1),PC(P-39:0)",0.4581249531581889,5.206338777051307,9.510868322062564,0.0020425848515751,0.0775461331297995,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,3.4037757340906845e-05,5.587921906390718e-05,4.773148551432258e-05,3.6037930076636524e-05,4.9198880396210835e-05,4.130224089222141e-05,3.507388668068457e-05,3.288526430419862e-05,9.963676652105093e-06
DG(33:5)_C18:0,0.4554507351370062,4.962406051876998,9.368208103500097,0.0022078124421616,0.0828443110564612,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,1.853588706056239e-05,2.646575731886738e-05,3.2778726506730714e-05,5.916801172983331e-05,4.0027363473357465e-05,3.217727680510688e-05,2.50202800376441e-05,3.019483850080654e-05,1.7063851109141558e-05
"PC(32:0),PC(O-33:0)",0.4480168021431577,7.160032181281902,9.195494877557906,0.0024261148998576,0.0899893423200063,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,0.00016157014561211656,0.00022244717458334718,0.00015375582892598736,0.00013727491356526597,0.0001577255072604884,0.0001969020680862786,0.00015390816415965662,0.00012200202166804524,2.040525291328793e-05
"PC(33:0),PC(O-34:0)",0.4504083365120175,4.68830200826944,9.135803732220737,0.0025065532423849,0.091916446740638,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,3.4288499630354987e-05,3.469702968633249e-05,2.5054737454804404e-05,2.224545494283197e-05,3.554239384496086e-05,3.107157973710417e-05,2.2205998416115996e-05,2.141266808504341e-05,8.875948177828163e-06
"[TG(44:0),TG(O-45:0)]_FA16:0",-0.4498426255652325,4.386219553086792,9.044521370455923,0.0026348320008632,0.094793730924105,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.5624768391719642e-05,1.486502915698548e-05,1.57199766162921e-05,1.638836805637307e-05,3.0151518804142225e-05,1.6782430328985617e-05,3.7928174179909184e-05,2.183884855815623e-05,1.9177643502148855e-05
FA(24:6),0.4434006440482514,11.289320956191306,9.03833239568212,0.0026437668990298,0.094793730924105,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.003792299960365305,0.0017424477592894946,0.0020076143057165714,0.0019159587507719263,0.002053121507799002,0.002476519348474547,0.001887136741883949,0.0026267333118574184,0.002934996654293897
"PC(16:0),PC(O-17:0),LPC(O-18:0)",0.4417582005979409,6.4412906859368055,8.920757894660994,0.0028194748354662,0.0999829153192246,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,8.38045367773556e-05,0.00011243001188827809,0.00012684918570582344,9.614204207936499e-05,7.557334524879613e-05,9.579136994936551e-05,0.00011856962030639832,8.901186184258844e-05,9.048608735269119e-06
"[TG(52:8),TG(51:1)]_FA22:6",0.4428017849892054,4.456741580338298,8.790085872860914,0.0030287199191816,0.1062356432521637,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,3.8054385943748604e-05,1.7841351050332864e-05,2.1956929653707505e-05,1.5320428415738902e-05,2.6094828463802597e-05,2.4069041244616252e-05,1.933734973601641e-05,1.9914177441338057e-05,1.3030022506216504e-05
"LPC(16:0),PC(O-16:0),LPC(O-17:0)",0.4295848824028108,9.959980864047637,8.483663035577592,0.0035834983157732,0.1243435383333366,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,0.0009718303291981243,0.0015387899027528818,0.0013927720749405232,0.0009416707501219503,0.0009141007891537291,0.0014163851454928836,0.0014360208072637588,0.0007066404068882165,4.0099741735420626e-05
CAR(20:4)_QUAL,0.4277001993438669,5.529959164246892,8.312555093958226,0.0039371965417002,0.1351631195751791,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,CAR,3.179097166330849e-05,6.213755794189542e-05,4.844579122486182e-05,5.967054725439278e-05,5.430832357132753e-05,4.325266292259494e-05,3.958484066123201e-05,5.082016433982716e-05,2.7183311626269613e-05
FA(18:6),0.4225856374376749,11.510906129623786,8.212934093869535,0.0041592841581709,0.1412843155622917,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0021490355678971135,0.0025788234337727474,0.004099795357862486,0.0030493485024064276,0.0027900740765624244,0.002676715100512449,0.0032128100330802954,0.0021982185983468166,0.0030883187021979
DG(32:3)_C16:1,0.4234233718019938,5.222728577333752,8.122945379100713,0.0043708490137228,0.1469242684092051,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,6.694184823251805e-05,2.714119261585895e-05,2.8387065083145553e-05,3.0644315776149986e-05,4.367431628315647e-05,5.3071575499720714e-05,2.572577362898036e-05,3.116784154774255e-05,2.45943781741169e-05
"PC(41:7),PC(P-42:6),PC(40:0),PC(O-41:0)",-0.4192640432638022,7.450742256570691,8.06249638541533,0.0045190875854829,0.1503411921479746,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,9.933646595100194e-05,0.00013865434920790407,0.00019367348603250423,0.00019237807983735634,0.00030384201272419975,0.00029438538482050666,0.00018385484899691452,0.000262455037315859,2.3640202360662116e-05
DG(33:3)_C18:1,0.4211607827352762,4.803714681463644,7.998379145527721,0.0046819241624288,0.152611810829879,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,2.180333349976655e-05,2.4261621136198215e-05,3.0355265654117177e-05,4.438470595700853e-05,3.0086618716761696e-05,3.105597125032111e-05,2.454764295632198e-05,2.882892634103835e-05,1.6189838617438754e-05
SM(38:1),0.4218231453329087,4.7112175688247095,8.007342005498515,0.0046588069518339,0.152611810829879,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,SM,2.0488022272924195e-05,2.942897271595428e-05,2.657745065554653e-05,3.361225365501411e-05,3.1640955055466605e-05,2.5057566092004227e-05,2.427228199700824e-05,2.302932001909197e-05,1.9857171138273132e-05
"PE(dO-38:9),PE(35:2),PE(O-36:2),PE(P-36:1)",-0.4134616950517284,6.70437369393787,7.826107956327178,0.0051496869338938,0.1661803973567553,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,0.00011570432836696341,0.0001510724569587301,5.106822128046425e-05,4.294627272749868e-05,0.00023466773147125264,0.0002816836059431243,6.213704766931586e-05,7.346845184058054e-05,1.0730100806114347e-05
FA(12:0),-0.4118519784817642,10.586081329658429,7.8009892942320676,0.0052217637525,0.1668379369239378,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0009306669573155606,0.0012193071383447011,0.0018152705222254546,0.0008715478503182094,0.0018215827189580686,0.0019754713623012948,0.001480672111816268,0.0025069752706994228,0.0014711478953155644
FA(28:0),0.4079171706442137,12.90401484302314,7.655621346006683,0.0056595695898132,0.179053245748307,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0034464949578799876,0.010119820277110793,0.015091869085984626,0.009517018278055452,0.009702821877893893,0.00645024912172181,0.00790707772905812,0.010055229898411974,0.000497232747605783
LPE(20:0),-0.4088969572455632,4.349442710440358,7.489727655122069,0.0062051940138961,0.1944093309013859,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.5253220762732875e-05,2.171658794744534e-05,1.811808384337141e-05,1.3140806022624708e-05,3.7553392625965165e-05,2.912303105143037e-05,2.0961447263568123e-05,2.6653321348313858e-05,9.803511265769693e-06
"PC(35:3),PC(O-36:3),PC(P-36:2)",0.407276179667627,4.489764332426484,7.450634844430855,0.0063414078679489,0.1967665691333767,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.7482884602849094e-05,2.788180966004683e-05,3.446004726309199e-05,2.2899972462002965e-05,2.5664156898841352e-05,3.0517482505106978e-05,2.1378178062543057e-05,1.8624205530209646e-05,9.533323734651494e-06
