lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDM-P,GDM-Q,GDM-R,GDM-S,GDF-J,GDF-L,GDF-M,GDF-N,Blank1
PE(44:2),-0.0040494911706175,3.785745419612362,0.00024642480450021154,0.9874753835426694,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,6.573954952393241e-06,1.871006498922916e-05,1.4722772309500485e-05,1.4884340904319116e-05,1.457459144132283e-05,1.4894935942714844e-05,1.765584626696215e-05,1.697090874268139e-05,1.0138771295198544e-05
PE(44:3),-0.0036618518232573,3.785565243721541,0.0002015042843435122,0.9886742331119028,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,6.5717422697436475e-06,1.871006510332592e-05,1.472910746453593e-05,1.4881722541153499e-05,1.4567851159374435e-05,1.490396608179986e-05,1.8315167478197817e-05,1.6350140578202648e-05,1.0139907245168435e-05
PE(44:4),0.0163739787359208,3.776920182727937,0.0040285909180572,0.9493913065586173,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,6.573428033233653e-06,1.8714850606752827e-05,1.4730749801084583e-05,1.4881246475123387e-05,1.4578542708348034e-05,1.4900401481647565e-05,1.7655564632542493e-05,1.6054878357583017e-05,1.0142665795100769e-05
PE(44:5),0.028834123132088,3.7873558626238193,0.0124932017617231,0.9110034024934136,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,6.57532461261992e-06,1.870617668568775e-05,1.4729107509288683e-05,1.5371345284685452e-05,1.4559948669656036e-05,1.4891133747877599e-05,1.7655564632542493e-05,1.6052827928211277e-05,1.049415315506733e-05
PE(44:6),0.0010770750288997,3.783814987962596,1.7432822812357696e-05,0.9966686316324213,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,6.574692566868022e-06,1.8721430909289397e-05,1.4726995716355612e-05,1.4885055048764438e-05,1.456366737099763e-05,1.5390879221953747e-05,1.7662321120128933e-05,1.623147173999336e-05,1.0139420316612638e-05
"PE(44:7),PE(43:0)",-0.0096245835856367,3.788274547760988,0.0013920581954264,0.9702375961055364,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,6.575640796270622e-06,1.871006521742268e-05,1.4725587884235401e-05,1.488100848750849e-05,1.4569710576543236e-05,1.5719052733292623e-05,1.7663447389328607e-05,1.634091367047285e-05,1.013714850952727e-05
"PE(44:8),PE(43:1)",0.0111515422993101,3.8116699277389774,0.0018692122629175,0.9655146934416456,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,6.57258515148865e-06,1.9890006063161015e-05,1.5307947857814597e-05,1.4887911308744645e-05,1.456529435547883e-05,1.665652122517698e-05,1.7669640769163105e-05,1.6053596955330145e-05,1.0143639559357948e-05
PE(46:1),-0.002861864402814,3.785191392860734,0.0001230776623751817,0.9911484205382232,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,6.57247988421843e-06,1.870378407659525e-05,1.4726291800295506e-05,1.4885530978594085e-05,1.4564829534435632e-05,1.4896837017470868e-05,1.861386067453315e-05,1.605077749883953e-05,1.0142016742735203e-05
PE(52:4),0.0164220627496185,3.775536985628576,0.004052239719717,0.949243181238684,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,6.571110043120151e-06,1.8701391296357606e-05,1.470845966288094e-05,1.486506054790067e-05,1.4559483671284827e-05,1.4883767134188853e-05,1.7642051603673823e-05,1.6044882520506534e-05,1.0130982109685263e-05
"PE(O-40:9),PE(38:2),PE(P-39:1)",-0.233291140817219,3.9177432263337977,0.8178784367280912,0.3658011921265385,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,6.5746925467711775e-06,1.8713654245158194e-05,1.568171873795488e-05,1.4884816834148762e-05,1.7027630079270115e-05,1.671973183617049e-05,1.976302774589575e-05,2.2852571432956533e-05,1.0447093515804865e-05
"PE28:0,PE(O-29:0)",-0.1389872093435057,3.936762212090706,0.290481111592359,0.5899123875286648,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,7.512022687147601e-06,1.918293878983254e-05,1.4234265662469899e-05,1.5491549142479097e-05,1.80770398575005e-05,1.4397804282124385e-05,2.2036869681527867e-05,1.9168202348602677e-05,1.2530540373885848e-05
"PG(12:0),LPG(13:0)",0.0455716453956217,3.825900107476847,0.0312161404861195,0.8597590442946416,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,7.167267192189123e-06,1.896310182738817e-05,1.5433945878891813e-05,1.5099755698127387e-05,1.561842283505081e-05,1.525043733001812e-05,1.7545208668630635e-05,1.5957226677086074e-05,1.0777647404884082e-05
"PG(16:0),LPG(17:0),LPG(O-18:0)",0.0410997038144509,3.8700237431040856,0.0254010045867847,0.873371916809866,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,7.072649099062591e-06,2.2533133707145703e-05,1.5204240019693779e-05,1.4849112835293626e-05,1.6708042537264008e-05,1.4833626361152164e-05,1.8281948040625977e-05,1.7005766090887102e-05,1.0693751335621984e-05
"PG(20:0),LPG(21:0)",0.0981466877628968,3.8355369825801255,0.144783569568716,0.7035710591509492,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,7.888914543337102e-06,1.9494299667677256e-05,1.460615961212758e-05,1.556200537133039e-05,1.454670031678683e-05,1.4834101550522075e-05,1.863244118990718e-05,1.595389479657537e-05,1.0667138269642541e-05
PG(24:0),0.0757129877050223,3.797468713405113,0.0861434903787422,0.7691383845809721,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,7.111002137708844e-06,1.910965991644785e-05,1.4605221102133526e-05,1.5687683988470318e-05,1.454181918601522e-05,1.4831487691711184e-05,1.755168373658058e-05,1.5959789530477903e-05,1.0133416164386287e-05
PG(25:0),0.041610974158727,3.79127121686581,0.0260200121139124,0.8718514543494879,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.994573401737092e-06,1.8717542662796366e-05,1.461296404453643e-05,1.5248047088496394e-05,1.4552278568293233e-05,1.4831249915725439e-05,1.754408250682254e-05,1.641703576923736e-05,1.0135201321479102e-05
PG(26:0),0.0504052977558412,3.785700084864337,0.0381780847540778,0.8450859766500267,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.825461994355019e-06,1.9638464862402533e-05,1.4614137103711679e-05,1.481626505101854e-05,1.4546932705142429e-05,1.4827923000908499e-05,1.7537607653655758e-05,1.5957226725972167e-05,1.0133253854867688e-05
PG(26:1),-0.0031264036381557,3.8167795584023128,0.00014689465852857353,0.9903298673623904,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.721044961324362e-06,1.902022956252763e-05,1.4598651263658624e-05,1.4814836898328359e-05,1.4551348748878827e-05,1.5452901995498072e-05,1.8064614276051796e-05,1.6402682861407346e-05,1.1641761027798006e-05
"PG(27:0),PG(O-28:0)",0.0289457518791404,3.812783595229863,0.0125936619748774,0.9106477932183716,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,7.07296526261645e-06,1.8714252454479702e-05,1.4605925062946385e-05,1.5781942837824876e-05,1.525885771308548e-05,1.4840755244180361e-05,1.7884722585991635e-05,1.6635663075983652e-05,1.0214066817063195e-05
"PG(27:1),PG(P-28:0)",0.109257273667142,3.812728465506552,0.1793860762990543,0.671901368514539,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,7.385373500060265e-06,1.8719935328937248e-05,1.5136900282956693e-05,1.6281086674958296e-05,1.4549489376042029e-05,1.4831725195745745e-05,1.7532821801570056e-05,1.5957739345536626e-05,1.0137797561892836e-05
"PG(28:0),PG(O-29:0)",0.003154747712181,3.8084628256341633,0.0001495895600625019,0.9902415716794828,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.974343255111657e-06,1.925831139584251e-05,1.4609913741609305e-05,1.4820549554489235e-05,1.4554137941130034e-05,1.4831487691711184e-05,1.8203122298421717e-05,1.7501457819259107e-05,1.021325545517903e-05
"PG(28:1),PG(P-29:0)",-0.0086238816063457,3.784569797640008,0.0011175946606689,0.9733313315337432,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.5911294944303935e-06,1.871514976846196e-05,1.460756730998953e-05,1.481555086117306e-05,1.5681643373446045e-05,1.4837190825328861e-05,1.7551965102521285e-05,1.5959789726022276e-05,1.013033290256234e-05
PG(28:2),-0.0650984219593785,3.824401511148249,0.0637005461989694,0.8007398828687857,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.593763648097752e-06,1.890148769348256e-05,1.460897523161525e-05,1.532802427474868e-05,1.545339943940675e-05,1.4840042278824706e-05,1.8608793617594112e-05,1.8606640228350042e-05,1.0131144326349447e-05
"PG(29:0),PG(O-30:0)",0.0291582902836069,3.854428656428286,0.0127833022655607,0.9099803971701907,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,7.262517471745462e-06,1.9316635435528217e-05,1.461108689029006e-05,1.6533395995898225e-05,1.7578947868301515e-05,1.502302096204931e-05,1.7547179304131377e-05,1.596209641629015e-05,1.0708193756678653e-05
"PG(29:1),PG(O-30:1),PG(P-30:0)",0.0732678169739098,3.846181265272089,0.0806987215804024,0.7763527487778482,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.921976686964663e-06,1.936987503827141e-05,1.5363321424304668e-05,1.6968272190170875e-05,1.4831423753628928e-05,1.483505201991229e-05,1.7539015288796134e-05,1.765293357630236e-05,1.0803611387546485e-05
"PG(29:2),PG(P-30:1)",0.0905705688485894,3.822731716667634,0.1232730425612302,0.7255113701477195,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,7.322259621928637e-06,1.8717841653360363e-05,1.551301746045849e-05,1.5319217280192387e-05,1.4551813614254027e-05,1.490658003126114e-05,1.7549149939632112e-05,1.595030636185198e-05,1.1231530126493174e-05
"PG(30:0),PG(O-31:0)",-0.0043450336096514,3.8016044654357177,0.0002837494642484728,0.9865603781704902,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.754129793120117e-06,1.8699895716005458e-05,1.460780203818174e-05,1.5336831269304978e-05,1.6100012413754183e-05,1.5120213686567873e-05,1.7542674925377955e-05,1.5970554492445447e-05,1.0138771233295599e-05
"PG(30:1),PG(O-31:1),PG(P-31:0)",0.0534197674242367,3.797949867138638,0.04288152618819,0.8359485130392625,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.913968918498674e-06,1.8720832528822747e-05,1.4600763011838942e-05,1.5505354921151877e-05,1.4550186585440828e-05,1.483576493994275e-05,1.7543519560157976e-05,1.5960045986918412e-05,1.0805720947016195e-05
"PG(30:2),PG(P-31:1)",-0.0047601532810387,3.783150015654311,0.0003404985993386012,0.9852777875414654,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.591550985545004e-06,1.8721730013950148e-05,1.4606863572940439e-05,1.4824833967159623e-05,1.555357562249839e-05,1.4829824030339326e-05,1.753817054662454e-05,1.5963121508760796e-05,1.0129197076398335e-05
PG(30:3),0.0142028173170363,3.80741297787242,0.0030319355090782,0.9560882619837028,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.590391960342987e-06,1.9482335823537423e-05,1.5530614959186355e-05,1.4813884630067669e-05,1.4689875571780478e-05,1.4829111155634066e-05,1.7543519667549553e-05,1.770932031069613e-05,1.0135688064326068e-05
PG(30:4),0.0193558154491766,3.772179619240256,0.0056292124543448,0.9401923720153932,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.591445597693718e-06,1.871993544303401e-05,1.460170156658575e-05,1.4815788803387803e-05,1.4544143512891224e-05,1.4841705804220976e-05,1.7541267290237578e-05,1.5964146943434083e-05,1.0132604802502119e-05
"PG(31:0),PG(O-32:0)",0.0626576740874556,3.797243301484537,0.0589976218702972,0.8080873117720432,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.940520969615873e-06,1.8717841653360363e-05,1.575140490631174e-05,1.4811266357702365e-05,1.4679648710854075e-05,1.483267566513596e-05,1.7543237872042526e-05,1.596670999237028e-05,1.0304778493290225e-05
"PG(31:1),PG(O-32:1),PG(P-32:0)",-0.0151311078615041,3.794692027639605,0.0034405789398923,0.9532257487106792,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.592604582702046e-06,1.8712457826515183e-05,1.461296404453643e-05,1.4819359298613646e-05,1.4553208254711632e-05,1.4843369284292043e-05,1.8756591709715782e-05,1.6404220866759e-05,1.0578536214788167e-05
"PG(31:2),PG(P-32:1)",-0.0102931264454962,3.801690914589232,0.0015923653488996,0.9681693011550088,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.69459829805845e-06,1.87229263184964e-05,1.4608505909489092e-05,1.533207079060448e-05,1.4723577424842488e-05,1.4833388675816814e-05,1.9712635965048158e-05,1.5958508128225035e-05,1.0138284366642748e-05
PG(31:3),-0.0061960957944511,3.783821973256695,0.0005769154489035366,0.98083740199663,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.593974383606636e-06,1.872412273713941e-05,1.4598416669724677e-05,1.4825786099219847e-05,1.5603780019052007e-05,1.483837898005443e-05,1.7533103274902346e-05,1.5967735084840923e-05,1.0131631193002301e-05
PG(31:4),0.0950975265792055,3.811604565142925,0.1359025765079546,0.7123888705333865,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.587336335657859e-06,1.9597189389041083e-05,1.5714098160675693e-05,1.6203727851871622e-05,1.4549024510666828e-05,1.4837190825328861e-05,1.7545771561599417e-05,1.59633779652013e-05,1.0458614984556187e-05
"PG(32:0),PG(O-33:0)",0.0270761913862438,3.837149282546596,0.0110198868849793,0.916395131215361,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.668256881965914e-06,1.942909622079423e-05,1.5667875502967e-05,1.523233709110332e-05,1.569094028196204e-05,1.4837428329363421e-05,1.7555624953886266e-05,1.674356704999758e-05,1.1510967504986158e-05
"PG(32:1),PG(O-33:1),PG(P-33:0)",0.0153612521540044,3.77508733597433,0.0035456142086551,0.9525179761772504,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.591550945351315e-06,1.8782147729212748e-05,1.4598181986285221e-05,1.4825072045574835e-05,1.4760998289570105e-05,1.483457683054238e-05,1.7543800872402888e-05,1.5967735182613106e-05,1.0129521602581118e-05
"PG(32:2),PG(O-33:2),PG(P-33:1)",0.011823654192748,3.833509103008816,0.0021015868228819,0.9634353321041976,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.592183151877967e-06,1.957894428997705e-05,1.6243665593318542e-05,1.4816979059263397e-05,1.4561110744430033e-05,1.550898372346338e-05,1.8314041531172887e-05,1.7401499301836006e-05,1.0670708243361983e-05
"PG(32:3),PG(P-33:2)",0.0241552094815831,3.833283654020351,0.0087715731325914,0.9253818857510016,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,7.467769194930508e-06,1.8712457883563564e-05,1.5417990940476368e-05,1.4820073352258658e-05,1.6528840925004335e-05,1.505557705421266e-05,1.795341373105571e-05,1.596824770440538e-05,1.0398248688498113e-05
PG(32:4),-0.0109740606670846,3.811121135050906,0.0018100863430494,0.9660641520970632,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.591550925254471e-06,1.904655014514171e-05,1.4603578631326612e-05,1.5490121080589225e-05,1.4902314083062952e-05,1.4831012321040485e-05,1.8221139491260645e-05,1.7347675469720157e-05,1.0484254502938753e-05
PG(32:5),0.0589957600623971,3.791569558188056,0.0523020673630218,0.8191048522619712,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.591340209842431e-06,1.8703185981370506e-05,1.5715975225416553e-05,1.5423473334578677e-05,1.4615266319344854e-05,1.4834339281182622e-05,1.7541548763569864e-05,1.596696605772205e-05,1.0137473004758582e-05
"PG(33:0),PG(O-34:0)",0.0099094064687749,3.786066782879528,0.0014756384179115,0.969357567474818,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.594185038728143e-06,1.8712457883563564e-05,1.5043281505589277e-05,1.4819359253213492e-05,1.4541819407675235e-05,1.4840755380155955e-05,1.754492724899414e-05,1.6872488132837757e-05,1.0133091700106448e-05
"PG(33:1),PG(O-34:1),PG(P-34:0)",0.0139414339640084,3.78786757160564,0.0029208283296711,0.9568995601581048,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.592393847193162e-06,1.9494897876998768e-05,1.4598416669724677e-05,1.4817931282123934e-05,1.4541354364972023e-05,1.483528970524764e-05,1.8556430771679463e-05,1.5956457747739386e-05,1.0136174869075979e-05
"PG(33:2),PG(O-34:2),PG(P-34:1)",0.0070025837977166,3.777779076685904,0.0007368298767177484,0.9783443938583956,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.5902865724917e-06,1.8714850606752827e-05,1.4603813314766067e-05,1.4824834103360087e-05,1.4546467884099231e-05,1.4834339281182622e-05,1.754858683188017e-05,1.6516738025764318e-05,1.0135363476240343e-05
"PG(33:3),PG(O-34:3),PG(P-34:2)",0.0361487573582467,3.7848964485815033,0.0196351547896797,0.8885608359806562,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.608936242994196e-06,1.8722328166223272e-05,1.5240608165830264e-05,1.4818645199568478e-05,1.4547862391560825e-05,1.4836715545308557e-05,1.75373260192361e-05,1.5965684704355277e-05,1.046754012003936e-05
"PG(33:4),PG(O-34:4),PG(P-34:3)",-0.0517675816343462,3.811643207500716,0.0402764370895272,0.8409410554813704,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.5949226532029254e-06,1.8720832642919504e-05,1.4599355134965977e-05,1.4822215740194474e-05,1.7278419274694607e-05,1.4837665969373575e-05,1.7800829410977808e-05,1.5965684753241367e-05,1.0612938404377947e-05
"PG(33:5),PG(P-34:4)",0.028269799312351,3.7842078418265737,0.0120092578777284,0.9127371117241778,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.5908133710702215e-06,1.917157309796583e-05,1.4607567489000545e-05,1.51933006300374e-05,1.455646217934203e-05,1.4900401617623159e-05,1.754126739762916e-05,1.6286320909010312e-05,1.0136661673825888e-05
"PG(34:0),PG(O-35:0)",0.0015736545802804,3.801154347035497,3.721561880354329e-05,0.995132566911896,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.591761680860199e-06,1.8720533595307137e-05,1.5108274989717607e-05,1.4816979150063708e-05,1.5029219626240606e-05,1.483172510509535e-05,1.8454520296435127e-05,1.596414669900362e-05,1.0776836012048444e-05
"PG(34:3),PG(P-35:2)",0.1240665617257573,3.893212095424112,0.2314628390292412,0.6304412704655638,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.592077804220369e-06,1.871275687412756e-05,1.7890791447395007e-05,1.9690593812154175e-05,1.6950464466258906e-05,1.530651919395902e-05,1.8199744027780602e-05,1.5957482986868304e-05,1.0129683912099717e-05
PG(34:4),0.2660361141274678,4.324492583624437,1.0663629120337532,0.30176842532081,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,1.2885234262693894e-05,2.3567115015436153e-05,1.9788506093291486e-05,2.966823401009191e-05,2.144793412108051e-05,2.603263134952871e-05,1.93463774632821e-05,1.9276875203077203e-05,1.102998472693888e-05
PG(34:5),-0.0229424038597129,3.791009230189833,0.007910046599135,0.929130831695402,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.59355287239518e-06,1.8722029118610902e-05,1.460099774003115e-05,1.4816026836402863e-05,1.4809575657310526e-05,1.5033239255859887e-05,1.7831796739716624e-05,1.710854396702863e-05,1.0126438402660114e-05
PG(34:6),0.0567587827555784,3.78906821456112,0.0484100815490858,0.8258533111635518,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.5936582803433104e-06,1.870886879877967e-05,1.4601232378717852e-05,1.6383438465224136e-05,1.4553208254711632e-05,1.4838854260074733e-05,1.7543237979434103e-05,1.5960045840260136e-05,1.0130657490648063e-05
"PG(35:2),PG(O-36:2),PG(P-36:1)",-0.0025718008368196,3.781793560319898,9.938986343382972e-05,0.99204566432481,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.591445557500029e-06,1.8707373332524287e-05,1.4597712708911817e-05,1.4822691760824431e-05,1.459876386451724e-05,1.4840280009485254e-05,1.8181163727189732e-05,1.6293497582912734e-05,1.013649939525876e-05
"PG(35:3),PG(O-36:3),PG(P-36:2)",0.0294390121095665,3.7906539529259775,0.0130239673139476,0.909140608849578,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.5911294743335475e-06,1.871006504627754e-05,1.4604751824760122e-05,1.5890959461711976e-05,1.4774943896170107e-05,1.4838854169424339e-05,1.8035617421726344e-05,1.5961583747839602e-05,1.0134389928643468e-05
"PG(35:4),PG(O-36:4),PG(P-36:3)",-0.0185832957878351,3.789620717513731,0.0051896997011029,0.9425704170293994,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.601771436660586e-06,1.8713953349818948e-05,1.4605455740820228e-05,1.4819359298613646e-05,1.5105223253141827e-05,1.524948676997751e-05,1.827744366187256e-05,1.5969785514212665e-05,1.0134876733393375e-05
"PG(35:5),PG(O-36:5),PG(P-36:4)",0.010187131015356,3.798942887076115,0.0015596723919699,0.9684975832375854,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.727156150404085e-06,1.930168060182923e-05,1.4791050600984379e-05,1.4823881789699244e-05,1.454809482424843e-05,1.5406800740032397e-05,1.753985970879299e-05,1.6809949817012206e-05,1.0259665980172985e-05
"PG(35:6),PG(P-36:5)",-0.0193604719332309,3.809536712256304,0.0056335084599155,0.9401695976957524,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.591550985545004e-06,1.8722926261448016e-05,1.460052837315224e-05,1.5398718400414563e-05,1.5306040617696305e-05,1.546216968394284e-05,1.7540704397268797e-05,1.6843269355410634e-05,1.0624297532659197e-05
"PG(36:1),PG(O-37:1),PG(P-37:0)",0.0194017054649927,3.7723057377515135,0.0056559467107924,0.9400507879546084,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.592077764026681e-06,1.8716645348814103e-05,1.4604751824760122e-05,1.4823881880499551e-05,1.4550883927835625e-05,1.4836715545308557e-05,1.754605324971486e-05,1.5966453633701962e-05,1.0128223404995572e-05
"PG(36:3),PG(P-37:2)",0.0346232234516487,3.79121278540077,0.0180148825731265,0.8932289819361043,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.594817265351639e-06,1.9616630678554604e-05,1.4598182165296234e-05,1.5305173513904704e-05,1.455437037381763e-05,1.483932949476984e-05,1.820537451464632e-05,1.5962609084740706e-05,1.0131306635868047e-05
PG(36:4),-0.0031282263681623,3.782080118006084,0.00014705007301007988,0.990324753467378,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PG,6.590075836982817e-06,1.871215872185443e-05,1.4600997695278397e-05,1.4824357901129512e-05,1.4541121932284423e-05,1.4832438025125805e-05,1.7541548924657235e-05,1.697834148193558e-05,1.0131144295397977e-05
