lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4F-J,G4F-L,G4F-M,G4F-N,G4M-P,G4M-Q,G4M-R,G4M-S,G2F-J,G2F-L,G2F-M,G2F-N,G2M-P,G2M-Q,G2M-R,G2M-S,Blank1
[TG(45:3)]_FA16:0,1.0838200750907077,5.27621792351333,27.549161553060344,1.5315174598813193e-07,4.492915311851834e-05,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,2.4524504582225064e-05,2.084566826243722e-05,0.00018722477379956443,1.7646199408241018e-05,1.764940163252827e-05,0.00013497847129931718,2.3112174766462077e-05,2.8613591991486368e-05,2.605516491025866e-05,2.1289826247921565e-05,1.929959885176733e-05,1.9286855293334395e-05,2.6458832022666204e-05,2.6297865427355476e-05,3.0349907574104042e-05,2.195274550880072e-05,3.11968551297405e-05
FA(10:3),1.0301813118656666,14.962424312107352,25.042625570087694,5.607681217722913e-07,0.00015079989407993202,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.017794668453391182,0.02607775028074654,0.08505981135877537,0.01090989668022123,0.028147612986798385,0.06584030298559178,0.018027513518144668,0.05297195183543907,0.025450291969412717,0.012607722252589574,0.004411854551893034,0.012446063785671035,0.023968052297518673,0.01619977672276586,0.03252190176803939,0.017297850987960377,0.06287464934246878
[TG(45:2)]_FA16:0,1.0139197759914174,4.266177259348767,24.08730414871836,9.206529111627796e-07,0.00022853438033248387,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.207487181192191e-05,1.3547893735134808e-05,7.891393317009185e-05,2.2675192411895755e-05,8.071621031839662e-06,6.068967294678059e-05,1.52479840658197e-05,1.9165215787196987e-05,2.206778536280712e-05,1.5149357981795428e-05,1.3343519214482646e-05,1.4872245965212966e-05,1.1913506901213744e-05,7.180461845739062e-06,1.071731325696049e-05,1.208836125809275e-05,1.058210621945908e-05
DG(30:2)_C16:0,1.0008826633946524,6.491771403139143,23.62464008705483,1.1707870183405051e-06,0.0002698664077274865,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,DAG,4.828166484432164e-05,0.0001652526587170637,0.0003421368244497385,8.880886402682973e-05,6.359183558248503e-05,0.0001927358672502241,3.289976740349149e-05,3.870351410859063e-05,9.824460179836836e-05,7.338011600936138e-05,5.913758486415639e-05,8.023980074505615e-05,4.2067704006655634e-05,5.210960505144632e-05,3.423502883725281e-05,3.465010308601849e-05,9.664636672684039e-05
DG(37:6)_C16:1,0.9561913797250822,5.496595472028688,21.56375221666892,3.422596278415866e-06,0.0007363145460298666,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,DAG,2.757776911144229e-05,9.696210274237237e-05,0.0001608717329774805,6.548051476679641e-05,1.3252256347538335e-05,0.00010087847999852935,2.659192454343038e-05,4.021332388187841e-05,4.9288451104387155e-05,2.8983278419188136e-05,2.74600678684279e-05,3.750354777793218e-05,2.675235385550839e-05,2.1636970537942752e-05,3.077619210228248e-05,2.7408781557673843e-05,3.340931168445381e-05
DG(32:3)_C16:1,0.8993292661608902,5.713815979857866,19.124694137988456,1.2245026946926733e-05,0.0024696688723582,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,DAG,2.7400032119537317e-05,4.641647573550554e-05,0.00014542171412618913,0.00023044918432958117,1.2343227244037708e-05,0.0001322155096559833,3.157646253513634e-05,3.968683383071675e-05,4.380937740946814e-05,3.5706920878528136e-05,4.8753071724671963e-05,5.101648614085453e-05,3.553449080806929e-05,1.9557008994601145e-05,4.325794355231478e-05,3.32545840740797e-05,2.4594378174116902e-05
FA(14:0),-0.7959029196181983,12.89843177023934,15.071358192517437,0.00010352219032307906,0.0196509475395633,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.006258012921504632,0.011481048651349062,0.0063238211647109925,0.00586313382664764,0.007946835642935818,1.7791822154059503e-05,1.1774139485189106e-05,1.3558544302709237e-05,0.017591985238913956,0.006372436402066082,0.0070719083092356675,0.006651685741967478,0.0019594277685004457,0.005463614540895454,0.022960329814106478,0.008676030202545829,0.006300746408330687
DG(43:6)_C16:1,0.7906550509732804,5.013195123149333,14.809212722430985,0.0001189529686739114,0.0213256238839284,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,DAG,2.4154870810514798e-05,3.663265795170526e-05,8.36721437917999e-05,0.00010378291014647701,9.941576905437749e-06,7.937752476934385e-05,2.2017824774122933e-05,2.509905197159572e-05,2.6265541682460287e-05,3.0345581276178475e-05,2.5977205661425856e-05,2.988682151686451e-05,2.3586880700375686e-05,1.4077138433977978e-05,2.466096398653053e-05,2.3974267585501403e-05,1.800115063254748e-05
FA(22:2),-0.7761719926434356,11.729828236376104,14.341714932816132,0.00015244908601334505,0.0258922737139507,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.006697502765281444,0.0010516455027230274,0.002975396417550081,0.001884002397434789,0.0035819452095639695,0.0005028671955028059,0.00045069104175635795,0.0005239910718320773,0.002594469935521589,0.014351169811678072,0.01219907684898429,0.0030114904938200013,0.0006279620445300165,0.004039796377015318,0.0005521103536086777,0.000575962051594832,0.0008428439539508924
FA(16:2),0.7548120371108556,12.046163421226794,13.571810137784269,0.00022960784978757424,0.0370472265632251,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.002878869176382122,0.0020468221194129997,0.00515685931456343,0.0033758688796167073,0.008715748078918947,1.78138022495614e-05,1.1780272171042826e-05,1.3585938391979755e-05,0.003073594171882239,0.0032137072380715647,0.0014974481288619265,0.003151881225058214,1.2177629421218778e-05,0.005796098518389367,1.1605910008682819e-05,1.2106067432755793e-05,0.015035396679523368
FA(17:6),0.7482368001572693,10.995848310528352,13.33858922296622,0.0002599998778394194,0.0399533145613241,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.001700146993143983,0.0023763025009989895,0.0014069801761957066,0.0025585084873579016,0.0027078283202970096,0.002662852869079157,0.0024088643944198606,0.002760332715172697,0.0023126785552195477,0.0017481895349715075,0.0016128080599986656,0.0024800817586072958,0.00020048389945726623,0.0027600420016001058,1.1597630444238561e-05,4.570661923106178e-05,0.002296268539721191
[TG(44:5)]_FA18:0,0.7341010746579334,3.940878774086365,12.725114921647153,0.0003607776856953287,0.0448408107353847,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.1760170194049029e-05,1.7244887673394577e-05,3.887056060000842e-05,4.1637039316342867e-05,4.977660313590246e-06,3.899810883433894e-05,1.0805624077424728e-05,1.3806657169390686e-05,1.2339399844027152e-05,1.6158417069682362e-05,1.200993874506031e-05,1.4408179816265137e-05,1.1812373412193622e-05,6.726574958518263e-06,1.2270958776496368e-05,1.105628312053165e-05,9.10118581486244e-06
"[TG(51:7),TG(50:0)]_FA22:5",0.7331722123773304,4.600638801866924,12.737819123397124,0.00035833528933433166,0.0448408107353847,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,2.028885117328621e-05,4.093713182111422e-05,0.00010300616628016353,3.1502797123415293e-05,7.048129839462651e-06,2.892574908361087e-05,1.6095435150505856e-05,1.8876664093179973e-05,2.5941058503704232e-05,2.60861513099431e-05,2.0194292194341812e-05,2.5716803900395354e-05,1.6183920626679597e-05,1.0302949001215338e-05,1.5391228902567127e-05,1.6000007448554946e-05,1.2252076821552987e-05
DG(30:1)_C18:1,0.738716856280744,6.463221013600037,12.983600392078417,0.0003142311418166187,0.0448408107353847,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,DAG,9.253788506580259e-05,6.674179075913611e-05,0.00020409288144611497,0.00017092012868079285,3.265971577927504e-05,6.401655935804802e-05,0.00018554383036485905,8.842626483485086e-05,0.00014087723700194498,9.61722530491239e-05,7.275528393907935e-05,0.0001736020330696898,2.197556807435003e-05,1.3273999054697362e-05,2.1527491509006915e-05,3.648943847654322e-05,9.570079022272418e-05
FA(15:0) | FA(16:7),0.737006582203256,12.499027625840156,12.946019529796104,0.00032060244842393315,0.0448408107353847,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.005085794947744651,0.005229266255445467,0.01591570043950755,0.0048973942994310375,0.010400535496528961,1.7799377772994293e-05,1.177482087066003e-05,1.3560892228169955e-05,0.007143545546513866,0.00418109926482069,0.003106106153234007,0.0037838630027791312,1.2173866369108123e-05,0.009333850703592137,1.160232953998304e-05,1.2109562089447919e-05,0.010762694628226347
FA(15:0) | FA(16:7)_2,0.7305481849990962,12.586657385469495,12.722496000564206,0.0003612832597211047,0.0448408107353847,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.00546584642925072,0.005543306233350676,0.01640202533628743,0.004470199229652718,0.011114798500608442,1.7803842442022658e-05,1.1779590698925736e-05,1.3567936502173174e-05,0.007097340790823856,0.004581112758523618,0.0034943500378551784,0.004202539394662573,1.2172925572435718e-05,0.00972556047379772,1.1601210699533205e-05,1.2109562089447919e-05,0.012273218136278708
"DG(40:7),DG(39:0)_C18:0",0.7035592268930657,5.2304878733470215,11.763544663554995,0.0006040208993000751,0.0721916830385682,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,DAG,2.738660440768922e-05,5.80836681263714e-05,0.00010081841806255994,0.000126277920980089,1.2677792645093324e-05,4.271067650204523e-05,2.634775174086117e-05,2.7662362806697476e-05,4.884448592274498e-05,5.081644416307945e-05,2.6579058445877848e-05,3.0680099806527325e-05,2.207058629528021e-05,1.811319650831498e-05,2.0910329658763373e-05,2.2313157508891134e-05,2.4187230967956628e-05
DG(42:4)_C16:1,0.6807993239493959,5.157433261213841,11.019492016877097,0.0009015877492242696,0.1019466838960198,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,DAG,2.9238192058144775e-05,6.077229369666262e-05,0.0001267159147253901,5.083948441798013e-05,1.0887836910924752e-05,5.1034248052769134e-05,2.550893187095034e-05,3.1956984353284495e-05,3.506934607007549e-05,3.5339324642710977e-05,3.054596310004572e-05,3.700449719821611e-05,2.6866187965027013e-05,1.6742769146343302e-05,2.54502061783269e-05,2.2803569324850866e-05,2.2288777343194724e-05
FA(10:2),0.6765398105092049,11.711179393264716,10.92695088167239,0.0009477534914411516,0.1019466838960198,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.0021604794449767563,0.002345015841960608,0.007083761023731725,0.0016386428831251766,0.0027366319152391694,0.0060647711797135895,0.002867987281193227,0.005568583091817343,0.002688323469344015,0.0013843489444268816,0.0009546767882058527,0.0014746493701716034,0.003241791194878266,0.001778982663173585,0.004380328456114482,0.002673330636349831,0.005367241175351146
FA(25:4),0.6785100874891135,9.980028301693658,10.989024911836625,0.000916530190811168,0.1019466838960198,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.0007645341271075147,0.0009254187881640498,0.00120238991231464,0.0009683713915332517,0.002570261786880011,0.0001634429825441073,0.0002644342215139159,0.00026697906112603363,0.0008477644928414505,0.001356365074976147,0.0008067896690742239,0.0006530150327823844,0.00027701384966077885,0.0013443300207493113,0.0002558675159404693,0.0002772718815225836,0.0008523328167937644
FA(30:1),-0.6573701274583569,12.573724815067608,10.321933098392035,0.0013145852559363,0.1368440845453714,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.01227244950617663,0.002369706587026045,0.005262563731602853,0.008271313746947104,0.006708129529919258,5.603196156552662e-05,5.650596548191369e-05,6.325103056188438e-05,0.002018569284729045,0.018210516716454662,0.018610255273360046,0.011978483322792588,0.00017092121493628162,0.012258107981267731,6.292925105506199e-05,9.49567837767757e-05,0.0004117529935430478
FA(30:2),-0.630440571881158,12.001632520318257,9.499935721869406,0.0020547909575543,0.2072128256258739,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.009104730057432502,0.0028877389576640014,0.004509761127459771,0.008854817713170106,0.002124751970513834,0.000154563039486181,9.16101046925916e-05,0.00017585512115075866,0.0024040034833457675,0.010361371062304711,0.01212635476409525,0.008625052102682617,0.0001564789029682289,0.007999009045860813,9.913078278760541e-05,0.00010658059267416768,0.000710629048150088
[TG(48:3)]_FA16:0,0.6282608208410253,4.143315481206641,9.358772915423332,0.0022192067018378,0.2170115159645708,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.599045259275546e-05,2.492350626410221e-05,3.713413181065903e-05,3.2642123178725903e-05,9.10506071858346e-06,4.35981208026944e-05,1.151338542192475e-05,1.6740702065845213e-05,1.332677650245096e-05,1.5288195329945805e-05,1.6652341796594567e-05,1.9438454455308837e-05,1.1993237579954232e-05,9.735802419526315e-06,1.4513596992122095e-05,1.4083790055167539e-05,1.0632735987198345e-05
FA(24:10),0.6129468066077766,11.92167812136099,8.983836873761902,0.0027237811039969,0.2585188712528838,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.008121454637415638,0.00901497135253965,0.007132686011281861,0.0032139069689499,0.0028408034295611907,0.0031310644154581,0.0014857225477532396,0.0020003706605270137,0.005007264748363127,0.004347265325778014,0.004714248427113559,0.002107394991816591,0.002748671197524477,0.0022653439432556545,0.001839532306320338,0.0014297469710811504,0.0038895663619059944
"DG(37:7),DG(36:0)_C18:0",0.6085031525741306,6.059392861567992,8.836357301269743,0.0029528794285418,0.2695323137609018,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,DAG,7.050609031432609e-05,0.00011223889608258306,0.00025316987672566643,7.967559590113986e-05,1.7627555306527916e-05,9.118081338890605e-05,4.0038933593590766e-05,4.7196225483223456e-05,8.358739339930461e-05,7.253420529891508e-05,6.388448420661847e-05,7.068876798164318e-05,3.49871944560044e-05,3.634134957706157e-05,4.5395409271820246e-05,3.731510128875966e-05,3.757409590304901e-05
FA(17:3),-0.6067280586842877,10.661071057131371,8.803296206334835,0.0030068680803819,0.2695323137609018,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.0013088052385747014,0.001854852894582565,0.0014233692478592315,0.0013988236092773128,0.0012159697273787303,0.0007284690765111977,0.0006667353748367739,0.0007444574427027455,0.0019658043612925525,0.0026900557258999055,0.001445486228905952,0.006611167810727718,0.0007674738367445108,0.0015343831775916827,0.0007207944589453785,0.0005393221159882398,0.0019472357458413176
[TG(38:0)]_FA18:0,0.6008268049954979,4.240117135451197,8.569658660801764,0.0034181123192877,0.2902696961668847,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.3414489821633063e-05,3.1831349918197994e-05,3.832691445014011e-05,5.86931428973565e-05,6.3605374366175e-06,3.808387501288948e-05,1.1101130359337145e-05,1.4215221428943493e-05,1.6920280766782267e-05,1.617892035412803e-05,1.7478614447575425e-05,2.169031200165943e-05,1.3133692192898619e-05,7.587404598155066e-06,2.0328747353098585e-05,1.3054507634072855e-05,1.1317211352848087e-05
"DG(31:2),DG(P-14:0/18:1)_C18:0",0.6006236219000634,4.996646603234954,8.589664525301679,0.0033807628209531,0.2902696961668847,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,DAG,3.3438200613784876e-05,5.148557734206958e-05,9.60275553190741e-05,5.299780094932796e-05,9.79634556677619e-06,4.576006483809313e-05,2.164441032965508e-05,2.4031984117459667e-05,3.64735663754649e-05,3.0789625656135495e-05,2.963285857965522e-05,3.8135060730643354e-05,2.1119697725859977e-05,1.1806855699739707e-05,2.203813816069214e-05,2.2312691415431445e-05,2.624682334094197e-05
FA(14:4),-0.5458815579958172,10.750857954953652,7.13604718745637,0.0075549510001016,0.6251237660853324,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.0014855075822401184,0.0012137255454687346,0.0011012461334136995,0.000870273860866392,0.0011789401590511504,0.0025859926408102313,0.0008506090616984225,0.0015256676823514526,0.0022570588106803607,0.0015005623785616375,0.0014172217798397388,0.0008171874323450461,0.0032725893846217956,0.0011468114806602687,0.0029950786062643495,0.0022781765326166533,0.0019258271617201995
PE(34:4),-0.5437139184960158,7.03934479057603,7.073080956506772,0.0078250584799601,0.6312865928707856,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PE,0.00014591019578331766,0.00010426255063442265,0.0001893859757898235,0.0002510191543440289,2.9988731493165622e-05,0.00010969007825381772,8.635322917126178e-05,9.057840153721163e-05,8.807151549885742e-05,0.00036193260875015004,0.0003675850895088981,0.00036298560589065906,6.46992282057506e-05,5.6823382971688285e-05,8.16705629168399e-05,8.878062284569309e-05,1.1480784372432858e-05
PE(34:5),-0.539979336366329,5.183472668340808,6.957329899023815,0.0083476518780033,0.6570212831784559,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PE,3.464085371812755e-05,3.242225931064194e-05,3.7869489127452645e-05,7.047861924564342e-05,8.606187074908431e-06,3.693473083270983e-05,2.4476136659895237e-05,3.069059154599461e-05,3.745874392629847e-05,8.05261279719018e-05,6.868885716160097e-05,0.00010109138426242204,2.351773349074355e-05,2.0253675765694322e-05,2.421319745709294e-05,3.47738127509113e-05,1.1609792861957778e-05
"PE(35:3),PE(O-36:3),PE(P-36:2)",-0.5354764758215141,5.882090347270718,6.852719327364639,0.0088506460369594,0.6800246371730512,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PE,8.845042678862107e-05,6.433004526584943e-05,5.84108595597594e-05,0.0001623048814803478,1.0014089998147704e-05,3.4059121404633905e-05,1.9471383597146683e-05,2.8122323907486064e-05,6.911735171974293e-05,0.00024354495001857712,0.00012118018460165762,0.00017118751204708328,1.993102822550758e-05,1.2577473576728283e-05,1.906600483202716e-05,2.3898550660760524e-05,1.1439242111598309e-05
FA(26:5),0.5173425258468283,10.275307219655158,6.413029887591165,0.0113285945535584,0.8397051803501498,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.0010539213636796194,0.0009258319793088066,0.0008671060147927715,0.001124826824930138,0.002846096121995415,0.0003146039241204374,0.0005358542978335583,0.0006989197407488619,0.0010363456333073488,0.0017051845879303286,0.0010380059324715143,0.0008473759491085567,0.001127878491265344,0.000903517939888591,0.0007039480495252304,0.0006154682866324476,0.0013545177019098332
"PE(36:3),PE(P-37:2)",-0.5169514688304415,6.459748399821353,6.394206065819276,0.0114493424032868,0.8397051803501498,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PE,0.00012229854384399288,8.590987447034002e-05,0.00010176357636592785,0.0002850695837200075,9.047932456173644e-06,5.285309645203733e-05,2.3592116603018098e-05,3.898684819600185e-05,0.00011001835334630078,0.000325033854293699,0.0002052422911963289,0.00025968751240635344,2.0310160671433125e-05,1.556393596185937e-05,3.438383662308889e-05,4.061402392325713e-05,1.3365606938022252e-05
DG(36:5)_C16:0,0.5083380645012806,5.056130927742687,6.165949109700705,0.0130232481536439,0.9339115953735312,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,DAG,2.8786281431941403e-05,6.77103368807512e-05,7.983113486646038e-05,3.81157784184565e-05,1.4823852171047839e-05,4.618489895641841e-05,2.1091784228056587e-05,2.7611226917947035e-05,3.738006656118545e-05,3.929881943526894e-05,2.7629999534148123e-05,3.6506941939456236e-05,2.3151772332810637e-05,1.5221046353074239e-05,2.072907494502878e-05,2.306007452207942e-05,3.609187767228448e-05
"DG(42:10),DG(41:3)_C16:0",0.5055660695090144,4.907357850018246,6.09715403622512,0.0135399771200317,0.9452394740602342,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,DAG,3.1114682355167196e-05,3.746650607768464e-05,7.76241234546363e-05,3.4994778173463077e-05,1.5114314887496201e-05,6.149881355433229e-05,1.9339643642941864e-05,2.4854070086879452e-05,2.7569582563638615e-05,3.9138014130715644e-05,2.1683374364991324e-05,3.404667312945236e-05,2.4654425320735206e-05,1.4015913121601429e-05,2.3744619872145463e-05,2.2461562484085612e-05,2.2563021652782276e-05
FA(17:2),-0.5019829341963289,13.5145380802649,6.040412457223269,0.0139820172350951,0.9452394740602342,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.00550464528914412,0.008143012444370065,0.00861890875461183,0.00546606670751546,0.00881412623755463,0.005126208527578741,0.02554016117560281,0.005943942936657322,0.005662689185480051,0.019848014769009333,0.05718923562224066,0.0073315799245540665,0.008022462805791528,0.008305715185827761,0.0038894119738489353,0.007315251476800812,0.005029463036432863
FA(21:5),0.5000528066307509,12.654475864700832,5.994213701385888,0.0143528770464677,0.9452394740602342,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.005021251876159442,0.005329222239253998,0.011994402608128018,0.004612999161799873,0.011590290359184888,0.0032750326131032338,0.0025323328617083336,0.003320382941491709,0.005747968290127392,0.004931746880309299,0.0056789528376981705,0.006580630979824008,0.0038746313553880453,0.007294863499554232,0.0032519894399426243,0.0024596826926579413,0.007031349798731087
"PE(dO-38:9),PE(35:2),PE(O-36:2),PE(P-36:1)",-0.5017370922686462,6.107023407875791,6.022630262751932,0.01412358220044,0.9452394740602342,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PE,9.994277063075188e-05,5.916339434135283e-05,9.995995437248493e-05,0.00020815913108071182,1.0475630212122092e-05,3.078375027925982e-05,1.5874202917539838e-05,2.9341755568169953e-05,8.412225395611558e-05,0.00024909726285484704,0.00016583846476826442,0.00018855979634856658,2.3086153245278984e-05,1.479345951284232e-05,2.5732382101775784e-05,3.12200155575299e-05,1.0730100806114347e-05
[TG(37:0)]_FA14:0,0.0492748822971733,3.573823069877877,0.0577975223364337,0.810011533113032,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.1742347697549509e-05,1.3579697518464103e-05,1.1273050134205373e-05,1.622630525038313e-05,5.56514973077619e-06,1.7297614532267024e-05,1.3833143152198343e-05,1.3724213550996943e-05,1.2372630057502911e-05,1.5082868679568377e-05,1.294120591996155e-05,1.4375886609619903e-05,1.2137176151217764e-05,7.288914014016027e-06,1.0645258890574177e-05,1.1313720238061142e-05,9.20828716209725e-06
[TG(37:0)]_FA16:0,0.3691664577156265,3.849990961058447,3.2424268766107645,0.0717542769736297,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.5162072334003533e-05,1.4128914777328568e-05,1.796949970985087e-05,2.1312570234884867e-05,6.1597160838246515e-06,4.6484720442285416e-05,1.2958662795175706e-05,1.4483423208168995e-05,1.2573477316876087e-05,1.8130841748648564e-05,1.2758336283774946e-05,1.7823491910691724e-05,1.1898924821949394e-05,8.092760263459402e-06,1.1642160883140094e-05,1.2576210470970518e-05,8.874650165951447e-06
[TG(37:0)]_FA18:0,0.329107522428153,7.2761752566326,2.6015314443684474,0.1067605074128189,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,0.00011593517912060967,9.485262883680497e-05,3.5156184758873525e-05,0.00030102368920384117,0.000167529057683942,0.00040391025220827645,0.00014609204669221404,0.0002422418599333877,0.000146124923911635,4.766800371526849e-05,0.00010909386074523599,0.0002640530835451839,0.0003765160994412425,7.172260776407406e-06,0.0001816597277886783,0.00010888122039292329,1.0593952214393184e-05
[TG(38:0)]_FA14:0,0.2206279208009813,4.01236679545729,1.160714735402358,0.2813173599213109,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.17440568839512e-05,1.8319803473244408e-05,1.4553025456765528e-05,1.794864694133948e-05,8.303109126266046e-06,2.4902369128971577e-05,2.3469689119090274e-05,1.969196639274714e-05,1.6540332466005383e-05,1.5340039532750858e-05,1.2770776258525164e-05,1.9231239094822353e-05,1.3122403081426304e-05,9.686737458477377e-06,1.6004138954232375e-05,1.2810117134138109e-05,2.1262713114949643e-05
[TG(38:0)]_FA16:0,0.049499974518755,4.067871027468721,0.0585348681461006,0.8088268080036497,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2273116619175567e-05,2.3795138920757745e-05,1.827139583508014e-05,2.3829962698925516e-05,1.0685169511521732e-05,2.8980699224107133e-05,1.1035260382234735e-05,1.6857323095027337e-05,1.871324571010131e-05,2.4750503057935693e-05,1.543793762446736e-05,1.9436959248416547e-05,1.8242571887292265e-05,1.3255617302005552e-05,1.472864154959839e-05,1.1066534021659975e-05,1.0681742969266337e-05
[TG(38:1)]_FA14:0,-0.01289078209114,3.613881222492168,0.0039563595080007,0.9498464544591224,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.4169382981461771e-05,1.3102105779526317e-05,1.2081473218939823e-05,1.545345554505274e-05,5.159507094513252e-06,1.8788136659253125e-05,1.1179265751470078e-05,1.3239467437932321e-05,1.2316676244906471e-05,1.4065901245814987e-05,1.1981823911437212e-05,1.437558747699031e-05,1.2747974349704848e-05,8.49828914070247e-06,1.1967748319678615e-05,1.2219293083135824e-05,1.1667887165221652e-05
"[TG(38:1)]_FA16:0 | DG(40:8),DG(39:1)_C16:0",0.1117580708025246,4.663613562672094,0.2991561897624892,0.5844118981419747,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,DAG,2.426790948116445e-05,2.6621937391881326e-05,2.4591239538449025e-05,3.3821667692500885e-05,1.393943861996382e-05,3.848123363517986e-05,2.8703170044892744e-05,3.380961239273225e-05,2.299285551077617e-05,3.3053784195000843e-05,2.347151696250023e-05,2.8313122963990655e-05,2.468923403500007e-05,1.733055986978721e-05,2.521546987528185e-05,2.526494782984098e-05,1.6807619008621288e-05
"[TG(38:1)]_FA16:0 | DG(40:8),DG(39:1)_C16:0",0.1117580708025246,4.663613562672094,0.2991561897624892,0.5844118981419747,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.1683020805627464e-05,1.6515537758180102e-05,2.1029102964877772e-05,1.9122078691287794e-05,6.895411297580543e-06,2.515067500141696e-05,1.2593198093366093e-05,1.6497285348657844e-05,1.909661451867876e-05,1.7905304670002753e-05,1.4138442954457516e-05,1.7066693201657485e-05,1.604703798559945e-05,9.120439363709012e-06,1.3954839475516584e-05,1.3924901287642306e-05,9.293968388452163e-06
