lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDF-J,GDF-L,GDF-M,GDF-N,GDM-P,GDM-Q,GDM-R,GDM-S,G4F-J,G4F-L,G4F-M,G4F-N,G4M-P,G4M-Q,G4M-R,G4M-S,Blank1
DG(42:3)_C18:1,0.0477851103176469,4.638131866523777,0.0520065496927877,0.8196078009866669,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.3427750491086012e-05,2.6003164532172146e-05,2.9178484363022754e-05,2.5266698079376323e-05,1.5367325660400956e-05,3.736748932666558e-05,2.2976000018418506e-05,2.7018986843925046e-05,2.5268655581888647e-05,2.8807046915472813e-05,2.3813593282292384e-05,3.0908198129871894e-05,1.2464868776928247e-05,3.779985172271151e-05,2.3985973304782952e-05,3.094366136536915e-05,1.611227128848874e-05
DG(42:3)_C18:2,-0.0016624702678769,4.661766992248218,6.295516599763573e-05,0.993669307904382,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.5756672999766856e-05,2.5706834328941754e-05,2.9983633621533047e-05,2.780410723785771e-05,1.3092909263359505e-05,3.2643836898541894e-05,2.6374663615010622e-05,2.6583158472192016e-05,2.6094106046295312e-05,2.9471719948714915e-05,2.567641976395699e-05,3.5602568588178936e-05,1.1111119892941889e-05,4.2088022572293373e-05,2.5083048752359622e-05,2.949281441324264e-05,1.729346998892503e-05
DG(42:4)_C16:0,-0.4783933147077612,4.736310761152488,5.190573303574489,0.0227097234862403,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.0422696899040536e-05,3.449598718045038e-05,2.8110676723421305e-05,2.2444279091564482e-05,1.0885188966744884e-05,2.704741726546757e-05,2.086312657486647e-05,2.0890252831742685e-05,2.6793578287561482e-05,4.7160524518053e-05,7.050783870968906e-05,3.1733171779722516e-05,1.1029683700383498e-05,4.295177026721837e-05,2.1339137248279917e-05,2.3397222272594248e-05,1.6152028639842245e-05
DG(42:4)_C18:0,-0.0835178131663198,4.371240464593088,0.1586767407397071,0.690377742599812,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,1.998480373463398e-05,2.2374959847597433e-05,2.4979604854741802e-05,2.2288702524663837e-05,9.514491079705576e-06,2.6700164569961437e-05,1.9988413734333444e-05,2.0687929626761716e-05,2.285968713027172e-05,2.6368308716671326e-05,2.280053846706314e-05,2.7624712857905055e-05,1.0974298800368598e-05,3.0398756242663034e-05,2.0547335098693834e-05,2.2843077528011478e-05,1.4367005257384593e-05
DG(42:4)_C18:1,-0.012897149589115,4.583458202817448,0.0037877825057597,0.9509252067274416,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.4171285768226685e-05,2.3774627734433356e-05,2.924436045258924e-05,2.7269200748323817e-05,1.0907104977344543e-05,3.6602097557264357e-05,2.40292688717839e-05,2.3568539163143418e-05,2.510849721635499e-05,3.0506012573469805e-05,2.4944821502831798e-05,3.1456142913793984e-05,1.0726195288756832e-05,3.9332273494771334e-05,2.3432211358558522e-05,2.7383985721741473e-05,1.6212881647795812e-05
DG(42:4)_C18:2,0.0478797173700345,4.652821068407885,0.0522146085181275,0.8192535444978326,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.518141526456065e-05,2.6167132603812098e-05,3.285486216461899e-05,3.367013503141686e-05,1.1183583694784805e-05,3.389795415984071e-05,2.5238099817976175e-05,2.5604626902572657e-05,2.658654446980612e-05,2.893559857823711e-05,2.5089308387442803e-05,3.46318410601016e-05,1.189953326888544e-05,3.753300001981625e-05,2.4407995210156386e-05,2.7685321599435047e-05,1.7291685048492512e-05
DG(42:5)_C16:0,0.0160475639499485,4.406998003902047,0.0058601370325328,0.938980317705677,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.119365847967401e-05,2.5552847319029002e-05,2.4144051536332e-05,2.195243186326764e-05,1.1981304675536508e-05,2.6660982886273638e-05,2.096706927543776e-05,2.1598860909708904e-05,2.1538868075474895e-05,2.501704675832754e-05,2.207222964291211e-05,3.0132774467747558e-05,1.0243731909025543e-05,3.378402764902963e-05,1.993815175020843e-05,2.305492586164284e-05,1.4061765989087497e-05
DG(42:5)_C18:0,-0.4374736202549837,5.31477194424099,4.351197921037208,0.0369829240370382,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,3.305326598360029e-05,5.012711514962039e-05,3.306009069655225e-05,4.028790250166669e-05,1.4886964920196021e-05,5.947500697092955e-05,3.125832198467974e-05,2.7686416617691404e-05,5.2379376982610745e-05,5.203051917480078e-05,7.600422328489359e-05,6.72099353605763e-05,1.8227250001551836e-05,6.088405823113253e-05,3.85493644751296e-05,4.710699889164657e-05,1.778061935252314e-05
DG(42:5)_C18:1,-0.0204172238925525,4.540626377201218,0.0094909970756447,0.9223914740928418,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.6262899778375837e-05,2.3123508927954546e-05,2.7594931074756706e-05,2.505729777813201e-05,1.1211926897243296e-05,3.154046496335977e-05,2.2431181384409306e-05,2.371659229349659e-05,2.4765718914907684e-05,2.7352088898520183e-05,2.512807352859398e-05,3.4886669287862244e-05,9.765268479534125e-06,3.844139453603621e-05,2.2640863624804368e-05,2.552248738780046e-05,1.6302781931187203e-05
DG(42:5)_C18:2,-0.0681158762309733,5.046571692333759,0.1057989951918401,0.7449785693076966,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,3.316971201150392e-05,3.799753295770273e-05,4.794098867728603e-05,3.796168815510787e-05,1.2625613903640082e-05,3.5812479451309745e-05,2.869002545664181e-05,3.2520518752685834e-05,3.89575630476486e-05,4.16961473478109e-05,3.72530102713638e-05,5.4094977679677424e-05,1.2590099953575364e-05,4.003426158710267e-05,3.7213340382435173e-05,3.300474585375988e-05,2.8813362505588468e-05
DG(42:6)_C16:0,-0.0850765522270518,4.918157979223822,0.1649887061460901,0.6846044571412276,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.8859346237000377e-05,2.8594807605465878e-05,3.0972896831175154e-05,2.977047071637179e-05,1.812410454381961e-05,3.8059601309908024e-05,2.6194699770058045e-05,3.7129446785654856e-05,2.8667627508397032e-05,2.5578558161227464e-05,2.9052015098846624e-05,3.671422427042274e-05,2.5216200163563994e-05,5.93286263526284e-05,2.5680421058323334e-05,3.043099910877701e-05,1.9412455110371565e-05
DG(42:6)_C16:1,0.0145189130918435,4.5509689411664045,0.0047995800558062,0.9447675399073114,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.256800170739331e-05,2.3320032638505875e-05,3.03518624366251e-05,2.4757422176976626e-05,1.0183455759443237e-05,3.5113786937337214e-05,2.422589157121203e-05,2.6428678722833265e-05,2.3338453366438333e-05,2.825943340018879e-05,2.5223928574325314e-05,3.5415952056540875e-05,1.0184244531056517e-05,3.378437089866957e-05,2.2125260867905696e-05,2.7417902428855047e-05,1.6691430247336178e-05
DG(42:6)_C18:0,0.0859406509532765,4.550723864725087,0.1681421749567437,0.6817682210384972,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.9836702724382696e-05,2.5784540799253787e-05,2.535825011617685e-05,2.376732026914376e-05,1.3727946189362716e-05,3.2972844837274285e-05,2.3972252923992426e-05,2.115708180339979e-05,2.3102854379783952e-05,2.7816317840791625e-05,2.2547274987310547e-05,3.0445196068080195e-05,1.1472762333186585e-05,4.0133858810916523e-05,2.206416089236133e-05,2.2378159723340316e-05,1.5818229272274895e-05
DG(42:6)_C18:1,0.124283671637729,4.720088550330233,0.3518166052580156,0.5530865909486095,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.7743927215775576e-05,2.8303467525172314e-05,3.36386156374745e-05,2.938370795671217e-05,1.384226761043932e-05,4.6448099399215977e-05,2.5184838223430192e-05,2.549418248919662e-05,2.6965455923609728e-05,3.342955877110156e-05,2.6814461533359034e-05,3.97760218521807e-05,1.0863939443760457e-05,3.485555509393129e-05,2.486567807919556e-05,2.669600101515024e-05,1.6520230166047897e-05
DG(42:6)_C18:2,-0.01393073754739,4.639657336045195,0.0044200826094162,0.9469927330522784,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.5604200525933197e-05,2.5656931059939626e-05,3.0462218346841175e-05,2.7418113358658686e-05,1.1692814436026753e-05,3.1809353949200034e-05,2.5429560555802368e-05,2.697209574736383e-05,2.6104360279936987e-05,3.089888315897229e-05,2.6012146807659776e-05,3.542721353175807e-05,1.1417069830466277e-05,3.738017001730194e-05,2.4888846051668594e-05,2.7838729066637943e-05,1.765323324630036e-05
"DG(42:7),DG(41:0)_C16:0",0.0299025142588113,4.876696645553944,0.0203825999936775,0.886473692106148,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.6280331875289846e-05,3.107143518010558e-05,3.376389221169962e-05,3.047556303930467e-05,2.0524854125169296e-05,3.7016347985327754e-05,3.1778738463788464e-05,2.8035126994321074e-05,3.1954293399109125e-05,2.945461533857225e-05,2.696458711350003e-05,3.1367339256472666e-05,1.9917615447320374e-05,4.754319719524753e-05,2.589029623136876e-05,3.4300620569251436e-05,1.7335336806893836e-05
"DG(42:7),DG(41:0)_C16:1",0.0861829118078111,4.584500856225802,0.1691099265185318,0.680904058507162,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.9769996582313498e-05,2.4552168080175545e-05,2.7033016067403535e-05,2.5739578774876934e-05,1.3079422452049909e-05,3.277663662959398e-05,2.6151527639040245e-05,2.2682362314958635e-05,2.5868273087358584e-05,2.5950048302649163e-05,2.280006871393605e-05,3.1927832064422883e-05,1.1273582069388508e-05,3.481915065287358e-05,2.3359981769286485e-05,2.6974377851295713e-05,1.717371113011459e-05
"DG(42:7),DG(41:0)_C18:0",0.0163387677957912,4.455685166880212,0.0060760182863848,0.937868766064436,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.334105500488718e-05,2.557423437604037e-05,2.608006887785894e-05,2.548660693503376e-05,1.0878972349620185e-05,2.7592971673085762e-05,2.167706983040659e-05,2.180142223850524e-05,2.3532303715007894e-05,2.4827292965860686e-05,2.2714316205932077e-05,3.160157515481797e-05,9.657575939003719e-06,3.5488168569199245e-05,2.1487685389495802e-05,2.4375063485391324e-05,1.441163078004309e-05
"DG(42:7),DG(41:0)_C18:1",0.0375050831204514,4.522470135090793,0.0320221440285131,0.8579790649086753,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.344146384232642e-05,2.430146358043934e-05,2.7405186046105482e-05,2.5562729180456545e-05,1.0458880839532765e-05,3.106639508640367e-05,2.4017067839086417e-05,2.6370837880578697e-05,2.384627279116094e-05,2.6291337792614727e-05,2.395173690889918e-05,3.1552024921613945e-05,1.0089372258586037e-05,3.624854087056188e-05,2.257658377819056e-05,2.4861113962785814e-05,1.6936465281482025e-05
"DG(42:7),DG(41:0)_C18:2",-0.0527368094128422,4.7305099527317,0.0633615353690366,0.8012596819004634,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.5721344029227645e-05,2.6573962964202828e-05,3.16277137173532e-05,2.9050769469143233e-05,1.2353033672533107e-05,3.40630560532865e-05,2.5568229065961488e-05,3.0325904294040493e-05,2.835317027288673e-05,3.332506035643424e-05,2.6989255493420757e-05,3.816564973653836e-05,1.2513792083429811e-05,3.9991331734569567e-05,2.864820266855593e-05,2.8668380767172672e-05,1.9048797167385174e-05
"DG(42:8),DG(41:1)_C16:0",-0.0921602090287472,4.736813696664032,0.1934939428489848,0.6600244102163725,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.2629594950983332e-05,2.124714605879972e-05,2.8492981675133968e-05,3.212052167713357e-05,1.6206771387650523e-05,3.830007580936379e-05,2.5268132809077215e-05,2.7149664154381153e-05,3.1400086867789116e-05,3.011367616135594e-05,2.177103843864461e-05,3.1524032788605535e-05,1.6810526525741013e-05,4.700605926238236e-05,2.796951527268217e-05,3.142475523840529e-05,1.5660011383502386e-05
"DG(42:8),DG(41:1)_C16:1",0.0362832727850777,4.527512890896389,0.0299707370751028,0.8625566444782216,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.2232144054583186e-05,2.3966398554131234e-05,2.69527826900589e-05,2.730431445519785e-05,1.1082854352288017e-05,3.510481396865977e-05,2.369679337118983e-05,2.339644528847161e-05,2.3333570515563176e-05,2.598024854630045e-05,2.3278403405686764e-05,3.346613161012115e-05,1.0415014598918465e-05,3.532984349368022e-05,2.2882992357606982e-05,2.5640673684035693e-05,1.6486152533592373e-05
"DG(42:8),DG(41:1)_C18:0",-0.0757729857699409,4.409341468800536,0.1306400454849053,0.7177693387818033,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,1.9930880636738764e-05,2.1773268984775253e-05,2.4774939323168903e-05,2.3171157159353737e-05,9.974410857388817e-06,3.169300474629585e-05,2.0054345504692058e-05,2.1230156304616384e-05,2.3187816366859177e-05,2.3949881544685645e-05,2.106410864706203e-05,2.8412363152332517e-05,1.1134607092748149e-05,3.393273616664986e-05,2.1800908126883027e-05,2.7006468289108725e-05,1.384642737559946e-05
"DG(42:8),DG(41:1)_C18:1",0.0851604787485181,4.770198644491111,0.1652242517226589,0.6843915204137493,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.9221700462552904e-05,3.5196534066561395e-05,3.337454903058928e-05,3.2108731524923215e-05,1.0360469527343165e-05,4.1596433313950916e-05,2.8178759349281425e-05,2.4514460981502756e-05,2.7641734797844243e-05,3.0001694680467653e-05,3.197323933537732e-05,3.7694603921684365e-05,1.1357685019336765e-05,3.763534507490791e-05,2.70784536116413e-05,2.672704784207031e-05,2.2581683254681314e-05
"DG(42:8),DG(41:1)_C18:2",-0.0025557626406359,4.617512478463811,0.0001487613201263116,0.9902686228209036,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.56253512798568e-05,2.6406192879026418e-05,2.9974343336998153e-05,2.7417600739094238e-05,1.123510736108995e-05,3.2546630165732384e-05,2.4928149183777957e-05,2.5307092579976437e-05,2.6102406850872997e-05,2.8511725596927278e-05,2.5076151983874472e-05,3.432617598895655e-05,1.1398608151481856e-05,3.6267773069280314e-05,2.471463127908882e-05,2.8861183401056078e-05,1.7290711222332393e-05
"DG(42:9),DG(41:2)_C16:0",-0.0429649253901054,4.376883282111022,0.0419960977084486,0.8376272109565834,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.1665021286114988e-05,2.0409009006200104e-05,2.5902710716268298e-05,2.2347396095983766e-05,9.469605602027117e-06,2.7046519951485315e-05,2.0391748238695854e-05,2.07391054537944e-05,2.0955852458560906e-05,2.6391025588248014e-05,2.3910622733246896e-05,2.8577100621636e-05,9.99275662372064e-06,2.9875699471219377e-05,1.9396200933151857e-05,2.305205598144933e-05,1.7020686031684263e-05
"DG(42:9),DG(41:2)_C16:1",0.0543639265241599,4.774404859207042,0.0673454679452163,0.7952417259720714,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.5173977507221445e-05,2.3079308792570097e-05,3.063816871220407e-05,2.8829066542782377e-05,1.6343535457130555e-05,3.318071732804663e-05,3.269638937843839e-05,3.792850513933459e-05,3.1970895380798585e-05,2.558978298994914e-05,3.143476046990698e-05,3.091077227077414e-05,1.1682916916247533e-05,4.013832315241662e-05,2.7915683914263624e-05,3.757826619122514e-05,1.562528432726363e-05
"DG(42:9),DG(41:2)_C18:0",-0.0197941431930684,4.339927704564883,0.0089130305036908,0.9247843878365204,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,1.9932507488223958e-05,2.1700315224015878e-05,2.4329855079198586e-05,2.3538184310212163e-05,9.550104657220561e-06,2.5593801759316934e-05,1.9992167863815165e-05,2.1692881862248876e-05,2.230889808698663e-05,2.3851530482401888e-05,2.1031922290237294e-05,2.8197754180838875e-05,9.246087032014004e-06,3.027820919631232e-05,2.0890994339033747e-05,2.3139456403249846e-05,1.4096006116770454e-05
"DG(42:9),DG(41:2)_C18:1",0.031770017100902,5.093517238981972,0.0230227655903831,0.8793978861770994,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.977975871086072e-05,2.6326585560584343e-05,2.9869617537777257e-05,2.7854855352586806e-05,1.398082291164802e-05,9.071876592975715e-05,4.268684191473599e-05,3.8425030613302385e-05,2.779334816270468e-05,2.7156989701923384e-05,2.309186207738324e-05,3.749640427762637e-05,2.524255905881289e-05,7.906293470569628e-05,2.6276430420052878e-05,4.76658404823929e-05,1.7600494011945803e-05
"DG(42:9),DG(41:2)_C18:2",-0.0163791730247786,4.680577710086543,0.0061112696483842,0.937689158481996,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.7648631897463537e-05,2.537224485460514e-05,3.153481189222411e-05,2.7884586602920118e-05,1.1736119598357025e-05,3.619532446047788e-05,2.5733880085283505e-05,2.5899067204574544e-05,2.7043337714050845e-05,2.8510389679187454e-05,2.593414708590694e-05,3.7132180492715097e-05,1.2318406616629957e-05,3.809246116681194e-05,2.5574347562190077e-05,3.120481901987776e-05,1.7936727496117112e-05
DG(43:6)_C16:0,0.022671405696734,4.620903853127124,0.011706629977592,0.9138392810615338,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,3.244779239799405e-05,2.474037461699752e-05,2.824693274434978e-05,2.2736465643683453e-05,1.1974139869202899e-05,3.1515639961097847e-05,2.9248452776457693e-05,2.5095248054393228e-05,2.5539899235574736e-05,2.915448370684633e-05,2.548752940115237e-05,3.1672038925054035e-05,1.0233680613067757e-05,4.664441897490375e-05,2.2568179706346573e-05,2.9070683361367772e-05,1.425471087219582e-05
DG(43:6)_C16:1,-0.1537889326653475,5.246572311182706,0.5394483969868133,0.4626614185442991,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.2230982068473197e-05,3.3133390455320314e-05,0.00011653038564218692,2.7281503422326454e-05,1.0505768344739309e-05,7.206911934037115e-05,2.297975410314748e-05,2.320911739163653e-05,2.4154870810514798e-05,3.663265795170526e-05,8.36721437917999e-05,0.00010378291014647701,9.941576905437749e-06,7.937752476934385e-05,2.2017824774122933e-05,2.509905197159572e-05,1.800115063254748e-05
DG(43:6)_C18:0,0.0741063057530675,4.439116233272703,0.1249708302322805,0.7237045322272903,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.025837062413127e-05,2.4572842126506073e-05,3.312793693835735e-05,2.1961658770997434e-05,1.0320114601846736e-05,3.0499604647210685e-05,2.3582996114293578e-05,2.138701642952585e-05,2.1369920652872767e-05,2.849863001439426e-05,2.173062913914315e-05,2.9224466956843967e-05,9.218292044510981e-06,3.338392185051801e-05,2.0154613894970235e-05,2.3672729527118843e-05,1.4778858727700396e-05
DG(43:6)_C18:1,-0.0397599234733829,4.688107646668386,0.036011917158742,0.8494908843259226,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.3553958691868865e-05,2.4301225713803195e-05,4.947217836789638e-05,2.5138546072541107e-05,1.1747393646629649e-05,3.4162057528157296e-05,2.243258917177676e-05,2.354783097183588e-05,2.4010093446192938e-05,3.212079130239573e-05,4.182514685329349e-05,3.90598002395975e-05,9.761986379795078e-06,3.576429259776854e-05,2.259702603548757e-05,2.7419207041995452e-05,1.717419799676744e-05
DG(43:6)_C18:2,-0.0493551145360618,4.643566042291796,0.0554796273013398,0.8137887539649122,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.50668283435018e-05,2.536749223570288e-05,3.0183231559209008e-05,2.8810099863327867e-05,1.1184848087741264e-05,3.207375653627415e-05,2.5878414338846414e-05,2.530233219207625e-05,2.6795043324434393e-05,2.8513596503665438e-05,2.507615189425258e-05,3.858585876937739e-05,1.111594047571095e-05,3.710438910736125e-05,2.744096567195897e-05,2.9428633935713463e-05,1.7624672868466866e-05
"DG(44:10),DG(43:3)_C16:0",0.0261450165009929,4.395336424905591,0.0155535830288304,0.9007499696278118,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.0692545131528237e-05,2.1722177561047557e-05,2.4344212635455694e-05,2.432247449818239e-05,9.945330060552386e-06,3.2205658554005295e-05,2.0431870693325075e-05,2.2735918562942196e-05,2.1374803457181167e-05,2.291264951348853e-05,2.2847291293434472e-05,2.9072921767885018e-05,9.399831261853831e-06,3.236803130741513e-05,2.088940451180674e-05,2.4383933829646677e-05,1.491906412884238e-05
"DG(44:10),DG(43:3)_C16:1",0.0156022947937088,4.514431650175907,0.005541779110433,0.9406577938494088,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.4928069265240552e-05,2.386112670382024e-05,2.701837693042256e-05,2.5439447059483686e-05,1.0211061407717477e-05,3.089202077732939e-05,2.4951612381156847e-05,2.3397873486561947e-05,2.3761554860480954e-05,2.689507611419001e-05,2.4904882046079318e-05,3.3481253836420965e-05,9.857781773383765e-06,3.41216275570989e-05,2.2575447890241544e-05,2.4855374401447215e-05,1.627357234623078e-05
"DG(44:10),DG(43:3)_C18:0",0.001734265641957,4.322425401195236,6.841529185580564e-05,0.9934004898455776,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.0795045641495876e-05,2.054564879394888e-05,2.509108687307017e-05,2.279926022040514e-05,9.43177938205623e-06,2.655241040454903e-05,2.0003664935699795e-05,2.0776951658984732e-05,2.1820122046107688e-05,2.362355828911323e-05,2.128424617411382e-05,2.757548481422867e-05,9.43685699103594e-06,2.91819540866536e-05,1.9379620062364466e-05,2.263696920357767e-05,1.3847725573185006e-05
"DG(44:10),DG(43:3)_C18:1",0.0104376834256737,4.506703436321783,0.0024800870465879,0.960281390268564,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.373083593292053e-05,2.3458573682311472e-05,2.7386042745154254e-05,2.4561093479081637e-05,1.0360891058651468e-05,3.2489502430592926e-05,2.2986089213430168e-05,2.4454477796712527e-05,2.4170007662197822e-05,2.670264936478015e-05,2.2925290835943526e-05,3.2771789243980834e-05,1.0408758119521522e-05,3.309955491766618e-05,2.2525250515462777e-05,2.5964446449496154e-05,1.6293532176666834e-05
"DG(44:10),DG(43:3)_C18:2",0.2573376258248831,5.0085446890991445,1.508178436119266,0.2194172513881391,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.676401325951762e-05,2.584941525291994e-05,3.733019503945417e-05,4.414681478348961e-05,1.7856581985022698e-05,3.5560339870084616e-05,3.400118575738162e-05,6.84914844597508e-05,2.808290270508136e-05,2.8504242530706317e-05,2.5072157984426085e-05,3.550411243945673e-05,1.5390931374050177e-05,5.247153641846993e-05,3.435867317933024e-05,3.969048681717683e-05,1.7287790362881458e-05
"DG(44:11),DG(43:4)_C16:0",0.0513497674763357,4.797272257337879,0.0600896621636479,0.8063542819127207,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.418035028838708e-05,2.4962087488747074e-05,3.781694383379331e-05,2.9906055804663843e-05,1.1367551553606306e-05,4.233430768275639e-05,3.2263021793469426e-05,3.797468204605032e-05,3.1123959944127016e-05,3.093015261598614e-05,2.4240476003206894e-05,4.273518009912846e-05,1.4167029174488853e-05,5.372749104333184e-05,2.2787367479638232e-05,2.5256633583797782e-05,1.5884762061029395e-05
"DG(44:11),DG(43:4)_C16:1",-0.0868348237859804,4.557088568040741,0.1716573511497134,0.6786430482336279,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.240228096935445e-05,2.4903391992621273e-05,2.960161008945688e-05,2.671635316066698e-05,1.0107487276528667e-05,2.9636707439677845e-05,2.2413583751423177e-05,2.3664464334403683e-05,2.647741228475034e-05,3.144783340760586e-05,2.3580769104799346e-05,3.735837251525924e-05,9.822499563097564e-06,3.9570619428666667e-05,2.2788957393511413e-05,2.4859287992057895e-05,1.7501993150205488e-05
"DG(44:11),DG(43:4)_C18:0",0.0602627405516868,4.379661150189926,0.0826212910101512,0.7737760532830299,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.08854597403723e-05,2.645704702534554e-05,2.5127402946863473e-05,2.2674439898536258e-05,9.61996187066803e-06,2.871040135617814e-05,2.0483724590009108e-05,2.21175228638749e-05,2.0920451521957118e-05,2.6151828566237682e-05,2.091727219021859e-05,3.0198090140287427e-05,8.876649688030226e-06,2.9166499402627116e-05,2.021276092576107e-05,2.2975091469529907e-05,1.5028924335524241e-05
"DG(44:11),DG(43:4)_C18:1",-0.0121912315638339,4.506514237524387,0.0033833970357781,0.953615625920062,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.325366248661756e-05,2.3037485283913165e-05,2.81565645550818e-05,2.46756610674587e-05,1.0357624658263767e-05,3.061984181136599e-05,2.3440104555301356e-05,2.4112432117503637e-05,2.431258763419397e-05,2.7754046395775282e-05,2.340174584302173e-05,3.2076803542065625e-05,9.809473907044504e-06,3.298038172144872e-05,2.2943638307227184e-05,2.753869760303634e-05,1.63115447262003e-05
