lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDM-P,NDM-Q,NDM-R,NDM-S,NDF-J,NDF-L,NDF-M,NDF-N,Blank1
FA(30:5),-2.5113155448061577,9.471464887267144,192.0870046672585,1.1137706114849637e-43,5.4456632776696615e-42,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0001801513323773829,0.00022749816343370436,0.00021544728407907172,0.00011649799562633752,0.0008831812145419067,0.0007863272315900708,0.0007386625466920697,0.0008316658120057407,0.0013637545565995538
FA(26:0),-2.498253279712551,10.1317253870977,190.425110395845,2.567669717966835e-43,1.2366970417729815e-41,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0006395935508287702,0.0005514581272936695,0.00020891439283932486,0.0001493481456977806,0.0012543482510384647,0.001980147245293118,0.0014169774995169328,0.002364807126979629,0.0007521657461384982
"PE(36:3),PE(P-37:2)",-2.499994485738192,6.473481912729556,189.4522002684212,4.187017491660139e-43,1.986986094939304e-41,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PE,2.951952103920352e-05,2.356519115635494e-05,4.022815417103768e-05,5.350232444736046e-05,0.00019340473757413474,0.00021733218812663294,0.00013238116016449415,6.123663205473253e-05,1.3365606938022252e-05
"PE(dO-38:9),PE(35:2),PE(O-36:2),PE(P-36:1)",-2.500412359392515,6.363654757188493,189.4102720841961,4.2761894030524686e-43,1.9998932179203359e-41,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PE,2.629319438897151e-05,2.367193860751592e-05,3.0282122052419352e-05,5.5759157876449814e-05,0.00017228592737378946,0.00020937153394213535,0.00012920585099050164,5.047072693827339e-05,1.0730100806114347e-05
FA(27:4),-2.48480675811775,9.178953820756831,188.4204168874388,7.032784389858823e-43,3.242113603724917e-41,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.00016709005047785223,0.00021345608022905885,0.0001573481085560697,0.00013864258262690006,0.0007382110061937506,0.0007035517464352257,0.0006621526636630429,0.0008227318619385497,0.0008979823653713255
FA(38:6),-2.4618496763027915,7.863190015049622,184.9509470766829,4.0225984058106674e-42,1.8282993035987358e-40,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0001032929228278465,5.737643741915135e-05,6.70844545584474e-05,8.35410900548443e-05,0.0002221179403116199,0.0004169488694659274,0.00031250706062913936,0.00033956288430895816,0.00026843751781223824
FA(30:6),-2.4575117307720293,9.35836251374119,184.75702108083988,4.4344787249808224e-42,1.987508728543488e-40,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0003035264194172344,0.00021873923044027046,0.00017692625933798072,0.00018602442102480515,0.0006113560221695634,0.0008198799370754191,0.0010994786986504546,0.001198223976237183,0.0006894518685610694
FA(34:0),-2.455551123632515,7.271250375492416,183.78817152315844,7.216975202324788e-42,3.190298490123574e-40,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,4.2411476817693264e-05,8.928063317651655e-05,3.1871817040673264e-05,3.061845819419303e-05,0.00017954248858323334,0.00019893414978094186,0.00021990759448909386,0.00025313108920899433,0.00018225284744373825
FA(28:4),-2.424063276768049,9.0651259584559,180.1887954113249,4.4075651108761196e-41,1.922055758486113e-39,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0003358743368999342,0.00014277208711407178,0.0001749857423032815,9.924965390099113e-05,0.0007048747315555278,0.0007960850888931091,0.0006897467448843803,0.0009023718845476731,0.0005216414758801531
FA(26:1),-2.416058215005647,9.763904287125552,179.18838483579793,7.288379870758534e-41,3.135946912391705e-39,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0005221950286207674,0.00031265688378325504,0.00012112401536116858,0.00011543297715170622,0.0009435372835953402,0.0011177314060609028,0.001152730898933546,0.0012982703806908697,0.0012240336345757828
FA(34:6),-2.4147450457943345,8.576362588315034,178.81857538093607,8.777641456930244e-41,3.727032760725513e-39,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.00012518101770401613,0.00012173635777268305,0.00016385042029138126,0.00010551442615107784,0.00039436468654597217,0.0004926277082521945,0.00047183135367733463,0.0007328333746283417,0.00046368955632010943
FA(26:2),-2.410129337005067,8.83130235968863,178.25464032829362,1.1655024592823882e-40,4.884514852083464e-39,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0001845655505642051,0.00020416651618677912,0.00010089566780842445,9.957247721977468e-05,0.0005783749615261958,0.0006712648277028675,0.0005455961842678478,0.000663591567290297,0.000568812348047077
FA(36:0),-2.378327350637032,8.672338795435227,174.02390213479498,9.78058145397151e-40,4.046402096405905e-38,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0002863648197683802,0.00010268929044709933,0.00010583103165070533,0.0001652195792591843,0.0004840825940564847,0.0007778739791059423,0.0006729242155988389,0.0006561566841824166,0.0001966073594490085
FA(24:5),-2.3540553753288807,9.992912377361742,170.94462378590924,4.6010239714316034e-39,1.8794309311151624e-37,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0002639830709673902,0.0005662268309900102,0.0001788518633221836,0.0003051927950450097,0.0012034012428608837,0.0013689189520848135,0.001264019810469636,0.001490485574872657,0.001379240778068309
FA(26:4),-2.3441632897813114,9.360856506234068,169.5699433450211,9.185352566704671e-39,3.705141591594497e-37,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.00020829507681210458,0.0003421544589786615,0.00014636899783263547,0.00017260839523764842,0.000834508567131471,0.0009205986840296736,0.00077195653078156,0.0009541684949210033,0.0008543911116500966
SM(40:2),2.335467116762247,5.785048105497245,166.81088405459136,3.679078328551797e-38,1.465726637806994e-36,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SM,0.00011424739266351666,7.894872792409703e-05,0.00013110583730768197,0.00017577320853764033,1.5555404767880172e-05,1.4651820802635936e-05,2.2986957545713534e-05,1.9569026698687594e-05,1.099038971605544e-05
"DG(36:7),DG(35:0)_C16:0",2.2909564492380863,10.522594074361438,162.72708579790742,2.869745527691151e-37,1.1293498558365052e-35,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,0.00022153024137479518,0.0005463108043144444,0.0019011927093768965,0.010359091387412589,0.0011599181893256854,0.00029015742742762463,0.00019169290711469418,0.00021232374757368746,0.0008270854406532996
"PC(16:0),PC(O-17:0),LPC(O-18:0)",-2.261812277980019,5.688804312452979,157.23071404073502,4.557598603984894e-36,1.7719723728987051e-34,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,2.6044088596523618e-05,2.1309941249809647e-05,2.95804788839502e-05,1.8137740097000536e-05,4.8062707657553726e-05,8.764582690713037e-05,0.00010273235091143648,0.0001053204895454419,9.04860873526912e-06
"DG(37:7),DG(36:0)_C16:1",2.240780951474667,8.444036310958758,156.06219706642153,8.204952941226291e-36,3.1520694215877667e-34,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,9.823168249207912e-05,0.00016612745374256906,0.0005471972993934557,0.0024771973599308594,0.00026241485481331224,9.925188381433083e-05,5.6767931754191835e-05,6.869202526112984e-05,6.722771912498082e-05
"PE(35:3),PE(O-36:3),PE(P-36:2)",-2.2446541481945608,6.151661974366035,155.54042590155058,1.0668305182163973e-35,4.0501906850403694e-34,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PE,2.6330967405161726e-05,2.4359019273639425e-05,3.168615375744511e-05,5.284684471523118e-05,0.00014379199408510746,0.00019499352604135782,8.212317131864498e-05,4.9676819227940866e-05,1.1439242111598309e-05
FA(25:4),-2.2141354275769736,9.261687259764589,152.73809031595738,4.370319551718049e-35,1.639886185278389e-33,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0002581722316914589,0.0002695377139572243,0.00022444337472058023,0.00011810663630157421,0.0010422986784255311,0.0005284350855590482,0.0006929014310369914,0.0008653943610454269,0.0008523328167937644
FA(20:3),-2.204496937652868,11.124060207504307,151.643755372771,7.580302612106606e-35,2.8116823596859797e-33,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0006064787434701226,0.0008143063342396544,0.0006609417497214728,0.0006228983851382605,0.0022318074264243777,0.0024816490821206404,0.0022747294832750663,0.002568296219966148,0.004513631726533681
CAR(7:0),2.19545375523654,6.186207309203063,149.3682746585528,2.3825484394323173e-34,8.736913425054646e-33,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,CAR,0.00016213072932646708,0.00012511810453987688,0.0001966259491348285,0.00015406621794314924,2.3889719964254207e-05,2.5707271989108278e-05,2.8873739578803764e-05,2.5101022269825868e-05,1.6776137709433917e-05
FA(38:0),-2.178920160833722,8.850993322701605,148.28842031485965,4.10283638461681e-34,1.4876239340627468e-32,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0002439399885259444,0.00023792552093718572,0.00019759303486015275,0.00016925703557175815,0.0005654262608896465,0.0009281100291141273,0.0007247323596497876,0.0007273857941049294,0.00015907350562831428
DG(28:1)_C18:1,-2.164786437953692,6.166571422004164,145.40554578785256,1.7510534358231586e-33,6.278499374890369e-32,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.04286757819859e-05,2.634514199703498e-05,3.4852495170315346e-05,3.4217221596539676e-05,0.00011446983906671718,9.98527738601582e-05,0.00011023897822367628,9.621172849916918e-05,5.261762472153674e-05
DG(36:6)_C16:0,2.1507035970919826,8.305040964219405,144.67679994303558,2.527091904447261e-33,8.9614566765399e-32,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,8.440191533061554e-05,7.992837538732514e-05,0.00043230008555058115,0.002219351723785861,0.0002489886763712507,5.7309175574509124e-05,6.868808228147755e-05,6.526767491823756e-05,0.00014683424738979665
FA(6:2),2.1484248690290664,11.956296288531366,144.6488763887328,2.5628660832520974e-33,8.989531359407086e-32,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.014851950216561315,0.004546308893427167,0.009572109586291847,0.005710961086573331,0.0008436572168103156,0.001190080455003306,0.0021095658527063446,0.001680479559122729,0.0008194495943958896
Cer(44:0),2.150975033897329,5.253810078741306,142.8333570594757,6.392441140993203e-33,2.2181083399983943e-31,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,Cer,8.101961425130259e-05,5.0809778447734856e-05,7.728623802659699e-05,0.00012720756915873526,1.3351523914185237e-05,1.4072588270446184e-05,1.360436985872455e-05,1.487032381070154e-05,8.716269720048561e-06
DG(30:1)_C18:1,-2.1267356889551574,6.298830054554338,140.71023354250303,1.861678969088916e-32,6.391104290691416e-31,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.0425419423236387e-05,2.634034102528851e-05,3.4863306776378485e-05,3.4733516812032535e-05,7.309095466129998e-05,9.950802165166859e-05,0.00013297722892645396,0.00010512410354743314,9.570079022272418e-05
FA(27:3),-2.111419070766813,9.674137991132412,139.98306787321962,2.6848276367370185e-32,9.119935561842482e-31,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0005181233818587432,0.00043550193498359497,0.00022092024362334873,0.00017072903520580498,0.0008299125398607878,0.0009657606489131357,0.001652759385634004,0.001067755818726345,0.0007670137300264327
LPC(20:4),-2.0997934169940766,6.062598719247466,137.514156118449,9.307735656393872e-32,3.128756558664899e-30,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,3.5144101004378934e-05,2.9290578561208385e-05,4.462665850630528e-05,2.751631422779956e-05,2.411965833999828e-05,0.00013600738872076893,0.000152150660257799,0.00012506081540928848,9.522289039698612e-06
SM(40:1),2.081439761987339,5.986383331298777,135.2120113295039,2.967307793260597e-31,9.871651802940153e-30,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SM,0.000130011716100773,0.0001017254587417363,0.00010581947325436796,0.00020387176584666774,1.8617273537752014e-05,2.0795618707005933e-05,2.955872866207992e-05,2.6080795612094924e-05,1.853000444269286e-05
FA(40:6),-2.058192812156183,8.061474085941024,133.2825488139481,7.8418078378066845e-31,2.5821952951634865e-29,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.00018865642158139435,8.22296571393865e-05,8.535401495411956e-05,9.9065653442891e-05,0.0002792494249230755,0.00029643564425369743,0.000479540611801233,0.00037472950831251217,0.00028500820800815357
"DG(36:8),DG(35:1)_C16:1",2.0492562893463444,6.607844517578196,131.7734538030312,1.677060430224267e-30,5.466539402357282e-29,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,0.0001176111331811529,0.00019729034831833634,0.00016996686992921896,0.00034063316932062026,5.342370669335357e-05,3.860222862913418e-05,2.8697282258167495e-05,2.7922456219510647e-05,2.971820696554984e-05
FA(24:4),-2.0362284414893312,8.930242484255336,130.7940805347812,2.7467115078699794e-30,8.863638035896423e-29,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.00014995092212660875,0.00034471893402870853,0.00013376067452819357,0.0001416547281202139,0.0005916543018160568,0.0006064012281690586,0.0007358797531359307,0.0005553813982803813,0.0006122835026909165
Cer(46:0),2.046479104946894,5.270770358187849,130.31671412994885,3.493446582375845e-30,1.116173477359094e-28,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,Cer,6.997690144112867e-05,8.8382035587747e-05,3.6341902098371036e-05,0.00013076625748160926,1.3352516069935953e-05,1.4405391849695985e-05,1.7094385780705367e-05,1.490404392352581e-05,8.720164374708145e-06
FA(10:3),2.028650032215285,16.113215285660786,130.07627156114904,3.943307380282267e-30,1.2475542074677326e-28,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.028538183237578087,0.06400539264899237,0.14282683648833372,0.3188414540502522,0.0821197209856784,0.007129791996557045,0.0031660414835667948,0.004063278728470439,0.06287464934246878
LPC(20:3),-2.0114162357395857,5.305800169427364,126.23122047758532,2.7366582718232565e-29,8.573976935120048e-28,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,1.7846718089734236e-05,1.8982396029905022e-05,2.5395227188656952e-05,2.0979731954594486e-05,2.8412574719310857e-05,7.711683711068273e-05,8.140506753235419e-05,6.315544410576199e-05,9.897468513339266e-06
FA(24:1),-1.992115166748985,8.824323481687442,125.55229223005108,3.853018795454524e-29,1.1955472743203604e-27,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.00014150835209147966,0.0003738841273583654,0.00010572515055658693,8.656817609486356e-05,0.0006036408337826951,0.0005350478421642465,0.0005435493158937151,0.000599026085670797,0.0005964200077885929
DG(41:5)_C16:0,1.9905660044579048,9.78634003111702,125.48180965959745,3.9923286912661577e-29,1.2269756844491323e-27,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,0.0001270791053082706,0.00022475097330558268,0.0012197407380265114,0.006028940616943337,0.0009296021164319203,0.00015936587174782043,0.00012263292353549522,0.00011256088279711955,0.0004703424964316991
FA(21:0),-1.9724779850870733,14.13050893887204,123.44038010620714,1.116924407406962e-28,3.4002972289644024e-27,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.005186634022205614,0.00971232517393369,0.006787653906651181,0.008723723491555448,0.018919113979999753,0.019030836542264708,0.0316393682222664,0.020856291992119105,0.022507215521761208
FA(28:6),-1.9650815812729587,9.546430415126672,122.47661382786188,1.8154253156617e-28,5.4751191529348645e-27,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0004771052549895407,0.0002965710649553932,0.00031702632557357665,0.0002896325295984055,0.0007114156880698066,0.0009794309909267767,0.0011193303907465996,0.001291534721844313,0.0007043495060073199
