lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDF-J,NDF-L,NDF-M,NDF-N,NDM-P,NDM-Q,NDM-R,NDM-S,N4F-J,N4F-L,N4F-M,N4F-N,N4M-P,N4M-Q,N4M-R,N4M-S,Blank1
"[TG(66:11),TG(65:4)]_FA16:0",0.0004361872220670122,3.778219957164499,3.96229595631516e-06,0.9984117706027884,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2445415095739321e-05,1.2518094395483701e-05,1.16302217135715e-05,1.3475388028128575e-05,1.6228019172124457e-05,1.4036716395621772e-05,1.851673937221358e-05,1.810458318178789e-05,9.563583203414362e-06,1.1402684831957436e-05,1.3806340837467885e-05,1.021673863246444e-05,2.0561751286342316e-05,1.2423655579427292e-05,2.20157367763025e-05,1.5880890636155372e-05,8.161614267710848e-06
"[TG(66:11),TG(65:4)]_FA16:1",-0.0004552691171884091,3.8423672483657736,4.318557532134726e-06,0.998341906168087,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3038491039509882e-05,1.3102803014792096e-05,1.2257780871690051e-05,1.4216152469366016e-05,1.681642959636056e-05,1.466449273668117e-05,1.926088366795715e-05,1.8807794133161877e-05,1.0017316087750096e-05,1.2018389488778306e-05,1.4549032266322805e-05,1.0748165274324777e-05,2.1316056854375785e-05,1.2934315951496538e-05,2.2957695575403815e-05,1.6525726926317465e-05,8.512127987226116e-06
"[TG(66:11),TG(65:4)]_FA18:0",0.0017897570894538,3.779251772170284,6.671043325560955e-05,0.9934832342017472,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2426315754534335e-05,1.2470799957643082e-05,1.1639252992196511e-05,1.3576278599112821e-05,1.6136843114615828e-05,1.3966680930236494e-05,1.8865324105537716e-05,1.8120250723674785e-05,9.533334351715892e-06,1.1393600216721171e-05,1.3881574688885145e-05,1.026434726069843e-05,2.0461728219442937e-05,1.240767404816817e-05,2.208409755214137e-05,1.590265168171861e-05,8.12737441859114e-06
"[TG(66:11),TG(65:4)]_FA18:1",3.5193325950561857e-05,3.841439159275076,2.5805516834509493e-08,0.9998718270617032,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2977968072079762e-05,1.3062478349549176e-05,1.2179046533393895e-05,1.4205901613517919e-05,1.69369124478541e-05,1.4641618313640168e-05,1.9313078064726154e-05,1.8860990707731634e-05,9.988779437942952e-06,1.1947984273007485e-05,1.4445964765073592e-05,1.0673496983608546e-05,2.1528089014977062e-05,1.2967777318291863e-05,2.297500778865804e-05,1.657660959818974e-05,8.507422063536783e-06
"[TG(66:11),TG(65:4)]_FA18:2",-0.002081989528574,3.951822886371856,9.03817881562352e-05,0.9924146786520804,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.4057956361021439e-05,1.4018573031326391e-05,1.30775443594442e-05,1.519538607084641e-05,1.81658338562536e-05,1.5782798665099495e-05,2.1187978743881642e-05,2.041752804625342e-05,1.0780956897550116e-05,1.2845082371052712e-05,1.5536163934990462e-05,1.1471043731548674e-05,2.3670317061541273e-05,1.3957884152050652e-05,2.4835399004049617e-05,1.7918764915596714e-05,9.204717126474865e-06
"[TG(66:11),TG(65:4)]_FA18:3",-0.0005270773916387045,4.050756923640073,5.79621151697296e-06,0.9980790690467296,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.5039719007032115e-05,1.5069256493830115e-05,1.4010083372822085e-05,1.6352932020395115e-05,1.9582968887528208e-05,1.6991472819535532e-05,2.2352288424270177e-05,2.1905930070389853e-05,1.1511304840383122e-05,1.3704933923499765e-05,1.674376062828766e-05,1.2343259080653985e-05,2.4775943109958753e-05,1.5027648972354253e-05,2.6773916626874236e-05,1.92798012344343e-05,9.842781874276235e-06
"[TG(66:11),TG(65:4)]_FA20:4",-0.0064481417553422,4.152979994538153,0.000868015531953481,0.976496042982482,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.6093414387950762e-05,1.6145329760835668e-05,1.504636619151091e-05,1.7546895706200837e-05,2.0953213594983457e-05,1.8127287385379814e-05,2.399194120726535e-05,2.3569588804156352e-05,1.2727346648569206e-05,1.4769868790299598e-05,1.79023038055097e-05,1.3207336010338535e-05,2.6586689611616634e-05,1.6042477207511544e-05,2.865916612917522e-05,2.0753803841798605e-05,1.0492043657500562e-05
"[TG(66:11),TG(65:4)]_FA22:5",-0.0005497347368812182,4.283354826095539,6.313514784177937e-06,0.9979951808345636,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.771240492582221e-05,1.777275665954966e-05,1.6491604866042373e-05,1.9257722117383493e-05,2.2931080622210105e-05,1.984032885150032e-05,2.6296327714297977e-05,2.5730960350722403e-05,1.3568607253251887e-05,1.625042130619376e-05,1.9724997826063823e-05,1.452430565836069e-05,2.9064118914800795e-05,1.757320968919299e-05,3.126131633561241e-05,2.2606707738507326e-05,1.1573443360513942e-05
"[TG(66:11),TG(65:4)]_FA22:6",0.00986232767718,4.409846948162668,0.0020332774810319,0.964034075084326,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.975530428646989e-05,1.963665603233095e-05,1.797227383600794e-05,2.0873052947182962e-05,2.512711884117713e-05,2.170614880634364e-05,2.8693918724761762e-05,2.8098558212472324e-05,1.4738229397971981e-05,1.760833266433726e-05,2.132502175439242e-05,1.5743819868155796e-05,3.1903614505930254e-05,1.918559818222768e-05,3.4143124746304176e-05,2.458537899477402e-05,1.2604537914825257e-05
"[TG(66:12),TG(65:5)]_FA14:0",0.0015670643765915,3.778335257020181,5.114170227477066e-05,0.9942941027132872,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2484358214310542e-05,1.2552942878653244e-05,1.1621885165674867e-05,1.3533116830000371e-05,1.6145309523147214e-05,1.3972893828927166e-05,1.8552529911202014e-05,1.8148306232875578e-05,9.551407614061133e-06,1.142153515840864e-05,1.3831694410439192e-05,1.0220400765979302e-05,2.0531579003707003e-05,1.237571079513505e-05,2.200153169016043e-05,1.5901371885912218e-05,8.155934641667279e-06
"[TG(66:12),TG(65:5)]_FA16:0",-0.0036646748355574,3.7803156044567503,0.000279691199674921,0.9866568238925992,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2451368219487023e-05,1.2516600615049911e-05,1.1636937311439476e-05,1.3474039087779983e-05,1.6226065418983436e-05,1.4036716287894541e-05,1.8524568510396133e-05,1.8104947617571422e-05,9.558827203971852e-06,1.1407227117916343e-05,1.380441183039523e-05,1.0225690505766082e-05,2.1036240468574127e-05,1.2420409301122334e-05,2.2037931763020072e-05,1.5870970158603913e-05,8.159017903491226e-06
"[TG(66:12),TG(65:5)]_FA16:1",-8.58359091085004e-05,3.842556784714694,1.5351104065697285e-07,0.9996873849671593,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3036754778773834e-05,1.3113506407620327e-05,1.2259401865887488e-05,1.422748239516837e-05,1.6810242701062535e-05,1.4674659063133768e-05,1.926498454351562e-05,1.8805972579706075e-05,1.0016364808031896e-05,1.2011348941210156e-05,1.4545449787071497e-05,1.0750810183024287e-05,2.1312336984993816e-05,1.2932318164831708e-05,2.29683493688435e-05,1.6535007353369287e-05,8.513588401475846e-06
"[TG(66:12),TG(65:5)]_FA18:0",-0.0020759050988628,3.778316429896537,8.974647114667889e-05,0.9924413844610904,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2414657557804324e-05,1.2470799957643082e-05,1.1635779294385844e-05,1.3572501957178705e-05,1.6126748588818362e-05,1.3966963498761625e-05,1.859353987564548e-05,1.8130088404957333e-05,9.534856304920825e-06,1.139428165924744e-05,1.3874960589918785e-05,1.026434729950455e-05,2.0463794699672443e-05,1.2401930643696794e-05,2.2080102432518663e-05,1.5998017252929718e-05,8.127374263833778e-06
"[TG(66:12),TG(65:5)]_FA18:1",0.0003000621784518012,3.841505638001853,1.875952974517148e-06,0.998907174300809,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2978464031678007e-05,1.3074177580174145e-05,1.2175804500830247e-05,1.4209678203999148e-05,1.6935284268479334e-05,1.4645571849129323e-05,1.9296673993617566e-05,1.8877386356732203e-05,9.987447660851962e-06,1.1947075755169877e-05,1.4445964765073592e-05,1.0682245590455267e-05,2.150907665582435e-05,1.2968027130928816e-05,2.2968793026428865e-05,1.6579809972765062e-05,8.50742203258531e-06
"[TG(66:12),TG(65:5)]_FA18:2",-0.0052818024210447,3.95047575769304,0.0005816799941156248,0.980758451342318,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.4052995487646148e-05,1.4023800337035983e-05,1.3064344828955263e-05,1.5175963326198694e-05,1.8160298232705478e-05,1.5776585766408824e-05,2.0899417972165096e-05,2.041934953021346e-05,1.0780386042632252e-05,1.2850306056219443e-05,1.5531754588242488e-05,1.1805321819675397e-05,2.302678068330516e-05,1.3959632078449808e-05,2.4831403630424473e-05,1.791908506292368e-05,9.202282978919427e-06
"[TG(66:12),TG(65:5)]_FA18:3",-0.0050220212709008,4.053865501516695,0.000526212699024392,0.9816986706515528,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.5044679833096554e-05,1.506527394975842e-05,1.4002904532797629e-05,1.6437367289105846e-05,1.9595994260417627e-05,1.699740331129192e-05,2.2370183800428403e-05,2.189390612188491e-05,1.1877334967174629e-05,1.3703344093091232e-05,1.6721989692256463e-05,1.233756218705945e-05,2.4785862577697594e-05,1.5032892799180439e-05,2.67934482287325e-05,1.927468107459153e-05,9.840672283855053e-06
"[TG(66:12),TG(65:5)]_FA20:4",-0.0007272564609146327,4.150286256537078,1.1041470334927084e-05,0.9973487375723398,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.6093662391405306e-05,1.6137115416509545e-05,1.504289267037536e-05,1.754797467324932e-05,2.096363375665587e-05,1.8119945128270067e-05,2.400312563959089e-05,2.3577968811800523e-05,1.233886772107651e-05,1.476328235003568e-05,1.7895414381901074e-05,1.3212422483670393e-05,2.6583796791564683e-05,1.6040479516104154e-05,2.8661385433111777e-05,2.0761804228889735e-05,1.0486364062408464e-05
"[TG(66:12),TG(65:5)]_FA22:5",-0.0005196986389602554,4.283346011924004,5.642450716991654e-06,0.9981047192991588,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.7721334611443766e-05,1.777101424013892e-05,1.649299428333035e-05,1.9254754675009295e-05,2.2925545060770676e-05,1.984202313151519e-05,2.630266576075891e-05,2.5717114501282833e-05,1.3573363361553078e-05,1.6249967112252633e-05,1.9729407172811794e-05,1.4519015957380033e-05,2.906990542208063e-05,1.7563471187679156e-05,3.1244004207025666e-05,2.261662827709735e-05,1.1576851086617728e-05
"[TG(66:12),TG(65:5)]_FA22:6",0.0057327109097959,4.4118485271887655,0.0006870097583659973,0.9790891450614512,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.9214069959138366e-05,1.925830019726443e-05,1.8884666144119453e-05,2.0880066644621184e-05,2.5126141747226193e-05,2.1711232131160786e-05,2.868869915708805e-05,2.8017670703476833e-05,1.4741463516782013e-05,1.7611285076569184e-05,2.1318959145717522e-05,1.6113295921767166e-05,3.190196127444614e-05,1.9181353129662107e-05,3.413868579976115e-05,2.4591459230366247e-05,1.2607134279044877e-05
"[TG(66:13),TG(65:6)]_FA14:0",0.00188545964475,3.778385970437877,7.403483546630785e-05,0.9931348068501816,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2491055301111033e-05,1.256688237637127e-05,1.1600348910614182e-05,1.3537702671494403e-05,1.6153450171586263e-05,1.3976282604411364e-05,1.8553275705945507e-05,1.81519498957533e-05,9.54931487851079e-06,1.1417674358294454e-05,1.3840788638829134e-05,1.0229352794505423e-05,2.05204193955611e-05,1.2370217203300629e-05,2.201618060322282e-05,1.588089051407822e-05,8.156746065454386e-06
"[TG(66:13),TG(65:6)]_FA16:0",0.0006067745492975087,3.778215377134983,7.66753298563072e-06,0.9977906356959286,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2450376016425456e-05,1.2513364842501691e-05,1.1635779426892182e-05,1.3476736659759842e-05,1.6224437488043438e-05,1.403897559723244e-05,1.8518603503525618e-05,1.8101668390477244e-05,9.554831981557561e-06,1.1412223554497934e-05,1.3802207235865644e-05,1.0224876819048483e-05,2.0549764865368923e-05,1.2421408265897828e-05,2.2021951284529242e-05,1.5874490375313327e-05,8.161127462960939e-06
"[TG(66:13),TG(65:6)]_FA16:1",-0.0001106402841314671,3.84241552102699,2.5505094602973344e-07,0.9995970478174778,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3039235097184364e-05,1.3109772739912429e-05,1.2263107008101274e-05,1.4212375827431898e-05,1.6817080806001774e-05,1.467155258685662e-05,1.926834012209597e-05,1.880196455054058e-05,1.0019028180782743e-05,1.2016572539739985e-05,1.4548481143971878e-05,1.0746334207567342e-05,2.1294977541988518e-05,1.2933067364598972e-05,2.2967017718747587e-05,1.653084708616024e-05,8.510180737275005e-06
"[TG(66:13),TG(65:6)]_FA18:0",-0.0010121087657697,3.778125430882288,2.1333200225751026e-05,0.9963147536723176,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2425571507616468e-05,1.246955514852782e-05,1.1632537394328534e-05,1.3579785576464153e-05,1.6126097441285846e-05,1.3968657832640109e-05,1.8601742053418455e-05,1.8130452701749342e-05,9.54056365665399e-06,1.1394963058455262e-05,1.388074797907728e-05,1.0272892445865752e-05,2.0469167958206876e-05,1.2403928239846744e-05,2.2069004896826137e-05,1.5900411749124193e-05,8.131268980396308e-06
"[TG(66:13),TG(65:6)]_FA18:1",0.0101019670847993,3.8462978977441695,0.0021263076921358,0.963221058067902,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3563106344046954e-05,1.307343080865067e-05,1.2183446450504839e-05,1.435373069845451e-05,1.6940168806603628e-05,1.4633710973343779e-05,1.9319043213815348e-05,1.8860626063460808e-05,9.987067127192945e-06,1.1941625038010254e-05,1.4445138107828662e-05,1.067939718246412e-05,2.1529742482963695e-05,1.297077406973219e-05,2.2981666208472583e-05,1.658172988010966e-05,8.507908899238165e-06
"[TG(66:13),TG(65:6)]_FA18:2",0.0049533218198113,3.9505255436395834,0.0005115793242116973,0.98195489035093,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.4055475947989216e-05,1.4391452351977958e-05,1.3080786392007848e-05,1.5181897953682664e-05,1.816681082598715e-05,1.5787034715250168e-05,2.0901654858630205e-05,2.040914769113043e-05,1.0777342136222387e-05,1.284826185859598e-05,1.5542502236248156e-05,1.1469416125276758e-05,2.302264740750945e-05,1.3963627366007148e-05,2.4856706167591593e-05,1.7908524351756864e-05,9.204879435993464e-06
"[TG(66:13),TG(65:6)]_FA18:3",0.00011296220503058908,4.050721768758574,2.662318452917312e-07,0.9995883102603834,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.5042447423518881e-05,1.506925658878485e-05,1.4009388597924929e-05,1.636399207580313e-05,1.959892492118351e-05,1.6998532777438217e-05,2.2353034076794993e-05,2.1899007249913714e-05,1.1511685301469686e-05,1.370266282383876e-05,1.672805245862016e-05,1.2341631474382071e-05,2.4770156523844753e-05,1.5036139315628998e-05,2.6773916203536845e-05,1.926220045608011e-05,9.839049560086726e-06
"[TG(66:13),TG(65:6)]_FA20:4",-0.0062502538490762,4.152571318601133,0.0008155539765245523,0.9772171847846411,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.6086469155763187e-05,1.6139853436330184e-05,1.5037566533964137e-05,1.7554448938616186e-05,2.0953864742515977e-05,1.811994518213369e-05,2.3995296359189664e-05,2.355756478615565e-05,1.2335253141179913e-05,1.4766234978859853e-05,1.789982362352318e-05,1.359369870215619e-05,2.6575116912393685e-05,1.6050967598415014e-05,2.8655614667137873e-05,2.0758284378411773e-05,1.0487986724273852e-05
"[TG(66:13),TG(65:6)]_FA22:5",-0.0004190288078370855,4.283342451683109,3.6682006646360232e-06,0.9984718487585535,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.771166082083688e-05,1.777101424013892e-05,1.6493920546799405e-05,1.9267703257195913e-05,2.2917404226005547e-05,1.985190721262435e-05,2.6303783955108782e-05,2.572440168804675e-05,1.3575265666985892e-05,1.6254963635471122e-05,1.9728304717858203e-05,1.45129122204267e-05,2.906618515852778e-05,1.757146181042256e-05,3.126397955113677e-05,2.25974275556098e-05,1.1567925982086028e-05
"[TG(66:13),TG(65:6)]_FA22:6",0.0008204407645154201,4.405722315012664,1.4070968605395253e-05,0.997007039122298,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.9208612842299758e-05,1.9258549168582958e-05,1.7975284335830908e-05,2.087332261176575e-05,2.512451406472097e-05,2.172055139840137e-05,2.8696901121533008e-05,2.803042338455732e-05,1.4750404914752757e-05,1.7616054524476336e-05,2.1320061337856448e-05,1.5746261588012622e-05,3.189369480168889e-05,1.918035421251533e-05,3.414756386218216e-05,2.458345866015939e-05,1.2607783331410443e-05
"[TG(66:14),TG(65:7),TG(64:0)]_FA14:0",-0.00052752637604524,3.779159119080204,5.795526056640368e-06,0.9980791826345752,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2480389496685971e-05,1.2556178841110932e-05,1.1612390777399719e-05,1.3532847062511808e-05,1.6145309647364595e-05,1.3966398631029437e-05,1.8553648461098576e-05,1.8158872716229434e-05,9.638159055600933e-06,1.141517601004831e-05,1.384133970861713e-05,1.0228335647302308e-05,2.0527032400331718e-05,1.2372215037594178e-05,2.2025502661899107e-05,1.5906812132043384e-05,8.152202296526294e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA16:0",0.0007068765526965197,3.778150243413847,1.040610274535836e-05,0.9974261492308548,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2443430736927035e-05,1.2514609461707483e-05,1.1630684867390418e-05,1.347646689227128e-05,1.6237787937829577e-05,1.4034174787076814e-05,1.8537990113624137e-05,1.809729599502398e-05,9.558066100367591e-06,1.1400640677652424e-05,1.3798349169157401e-05,1.0220807686950342e-05,2.0550178429451015e-05,1.2420409301122334e-05,2.2037043855177e-05,1.5883130873942665e-05,8.153338215544714e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA16:1",1.3674743339120196e-06,3.8423850983174295,3.9663383688548486e-11,0.9999949750130056,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3037994985289946e-05,1.3107283691410314e-05,1.2259401865887488e-05,1.4217231590773158e-05,1.68258729746255e-05,1.4662515888141167e-05,1.927803324937188e-05,1.880014251061443e-05,1.0021881947364892e-05,1.2008623517652673e-05,1.4545725374528432e-05,1.0748572195295815e-05,2.1305723743720675e-05,1.2933067412227689e-05,2.2959471475757444e-05,1.652476678952944e-05,8.511316625341951e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:0",0.0254579939794056,3.790233579933258,0.0134984975339027,0.9075074821007262,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3432634669345224e-05,1.3288496022287823e-05,1.163346365779759e-05,1.3571422784318674e-05,1.6132610034567516e-05,1.397063468118011e-05,1.8603233216249407e-05,1.8118064525948154e-05,9.53409534646147e-06,1.1395871403019074e-05,1.3872480407932269e-05,1.02669920917857e-05,2.047164776601595e-05,1.2398684460649277e-05,2.20734440973716e-05,1.5898171633414047e-05,8.127536666206795e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:1",0.014463278220894,3.8479351032005575,0.0043586494980105,0.947361847636196,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2987889629586958e-05,1.3072932913490985e-05,1.2176036166077264e-05,1.4210487455011952e-05,1.69320279718385e-05,1.4643877461387224e-05,2.081702500368774e-05,1.8851881620033108e-05,9.98212077020536e-06,1.1948665542259956e-05,1.4429429885598229e-05,1.0680617945377234e-05,2.1517342970913254e-05,1.2966029391892705e-05,2.2967017295410193e-05,1.6583329945320174e-05,8.505961494529694e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:2",0.0033676646031009,3.949606263937768,0.0002364693886386937,0.9877309648748543,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.4053243443789847e-05,1.4030769967201576e-05,1.3072912909592576e-05,1.5456784850182633e-05,1.8146947658701954e-05,1.578562257285151e-05,2.0881522453788195e-05,2.0424086152962964e-05,1.0781527571036847e-05,1.2844173809896655e-05,1.5536990644798322e-05,1.1472671531851185e-05,2.3018101198305035e-05,1.3960880665347378e-05,2.4844276727800717e-05,1.790756421496884e-05,9.203581269359387e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:3",0.0012082526718685,4.0514011137429735,3.0458827315449355e-05,0.9955965360406872,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.5047160198817934e-05,1.505755735815988e-05,1.4011472745941282e-05,1.6507505138187138e-05,1.9583294647620544e-05,1.699344945262107e-05,2.2344832254568713e-05,2.1904836971526535e-05,1.1514919565424622e-05,1.3688354740028014e-05,1.673411517242092e-05,1.2340410595050598e-05,2.4783796018633912e-05,1.503339232919691e-05,2.6796555609847087e-05,1.9270840832632297e-05,9.83499259590854e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA20:4",-0.00085596589538387,4.1500661273887305,1.5295515024382755e-05,0.9968795228494792,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.6090189917244058e-05,1.6132385958482277e-05,1.5038261264692515e-05,1.754851415677356e-05,2.0962331151047366e-05,1.8127005086172756e-05,2.398299337696756e-05,2.357286775326748e-05,1.2337535980271746e-05,1.476464514845132e-05,1.790974440403219e-05,1.3205098061416185e-05,2.656933024744551e-05,1.6033987054751678e-05,2.867248288413682e-05,2.0751883629261126e-05,1.048344304820017e-05
"[TG(66:14),TG(65:7),TG(64:0)]_FA22:5",0.0048694851586356,4.286062691517859,0.0004953784463180844,0.9822428706066104,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.7719846164918875e-05,1.7772756754504396e-05,1.65004046119267e-05,1.9253675502149263e-05,2.2915450472864523e-05,2.047064674724106e-05,2.629483619592033e-05,2.5709827453510455e-05,1.358553902347876e-05,1.6258824522222205e-05,1.9718383832223333e-05,1.4522271053505498e-05,2.904882571552248e-05,1.757046298853322e-05,3.125820886983035e-05,2.260894797629462e-05,1.1581232484124279e-05
"[TG(66:14),TG(65:7),TG(64:0)]_FA22:6",-0.0043893148954943,4.407784217816587,0.00040274247757243753,0.9839887724580144,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.920737268309449e-05,1.9257055673013375e-05,1.797389483020537e-05,2.0876829537664195e-05,2.5105627494517167e-05,2.1721963325345574e-05,2.8680869947796163e-05,2.8005282527675646e-05,1.474355621604613e-05,1.7617871516833108e-05,2.138950795780401e-05,1.6124689320895035e-05,3.189328163177767e-05,1.9184848982460418e-05,3.41497832507862e-05,2.4576418348817715e-05,1.2605673679086315e-05
"[TG(66:15),TG(65:8),TG(64:1)]_FA14:0",0.0005420067313636963,3.778322530927842,6.118020285217352e-06,0.9980264638999,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.248386211277976e-05,1.2555432069587457e-05,1.1605675135362963e-05,1.3534195797048848e-05,1.6145635283239553e-05,1.3950866626689023e-05,1.854917454594968e-05,1.814794186658781e-05,9.554451629329678e-06,1.1412677878394412e-05,1.3851811716602933e-05,1.0225080240727883e-05,2.0532405658866144e-05,1.2375211598519623e-05,2.201618051855534e-05,1.5911932536040457e-05,8.155610084533023e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA16:0",0.0004503446433244981,3.7783060023627,4.223681502824039e-06,0.998360220938288,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.245211232447235e-05,1.2515107404344537e-05,1.16302217135715e-05,1.3470262497298752e-05,1.6227042326608292e-05,1.4034739439354538e-05,1.852792408897648e-05,1.8109684379312457e-05,9.562822208668782e-06,1.1407681398494376e-05,1.380551423278589e-05,1.0226707846999797e-05,2.0548938289043952e-05,1.2419410479232999e-05,2.20361560320014e-05,1.5869689935527495e-05,8.160640565356612e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA16:1",7.358180333153316e-05,3.842391759751431,1.1280779266265029e-07,0.999732015544134,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.30379949379791e-05,1.3104047681475256e-05,1.226009664078464e-05,1.4215882856236114e-05,1.6820337288968685e-05,1.4679459927153011e-05,1.927094983482349e-05,1.8802693074628834e-05,1.0015793989400257e-05,1.201362008418961e-05,1.4551512343183458e-05,1.0746944472605542e-05,2.1298697569038836e-05,1.2931569203208048e-05,2.295902747950217e-05,1.6529887010410787e-05,8.510180737275005e-06
