lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4M-P,G4M-Q,G4M-R,G4M-S,G2M-P,G2M-Q,G2M-R,G2M-S,Blank1
"PE(12:0),LPE(13:0)",-0.0329529721247344,3.722770258670692,0.0101423695033169,0.9197812033680456,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.211921490065262e-06,2.226957102438157e-05,1.623580623283983e-05,1.5789211530474124e-05,1.609713415233469e-05,9.11506631441806e-06,1.4929811998933047e-05,1.4833036957980989e-05,1.031013343839365e-05
"PE(16:0),LPE(O-18:0)",0.0787613471011923,3.7544417384226536,0.0579441304577308,0.8097753374861003,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,8.110082696774904e-06,2.264426200379969e-05,1.4977008787260667e-05,1.652728846516074e-05,1.4897410694818421e-05,9.121570571725293e-06,1.5685935975633424e-05,1.4376173428563434e-05,1.0265507915735154e-05
"PE(20:0),LPE(21:0)",0.0222589578166876,3.631311316614848,0.0046253763768784,0.9457775786103568,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.284537110489478e-06,2.0781109443325547e-05,1.4337388805853327e-05,1.5793385974045937e-05,1.4291316120816125e-05,8.521902622591645e-06,1.3499688232053266e-05,1.4041621683587273e-05,9.935603171875918e-06
PE(24:0),-0.0834697728381106,3.668376318115599,0.0650467679633513,0.7986901360606148,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.2056650302309445e-06,2.077492747800703e-05,1.378112863396889e-05,1.5948619660787286e-05,1.6803185815779713e-05,8.5221852897483e-06,1.4591469593469905e-05,1.4045582255993462e-05,1.0154349635273632e-05
PE(25:0),-0.0584080930836511,3.770289493951636,0.0318687809406443,0.858315956189149,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.38966569522102e-06,2.0775957750972074e-05,1.4058463914605314e-05,2.031681408341583e-05,1.495315141728982e-05,9.966139473700817e-06,1.6175995604521094e-05,1.5614900404781296e-05,1.1014893191613699e-05
PE(26:0),0.0086706903987601,3.816043003155555,0.0007019446925484729,0.9788631287147564,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.209972739677211e-06,2.166889725563727e-05,1.3783627076244326e-05,1.668826196205122e-05,1.4423730202000621e-05,8.961366904269175e-06,1.3499464498108121e-05,1.4380367114354073e-05,2.0876012636829742e-05
PE(26:1),0.0358420496829707,3.6625388874215337,0.0119944582848847,0.9127906826855604,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.961975650537334e-06,2.077492734699572e-05,1.3782718461195901e-05,1.6265348202006634e-05,1.4294138421114032e-05,8.67022882163268e-06,1.4050166226895546e-05,1.4046747156369638e-05,1.0345184897009299e-05
"PE(27:0),PE(O-28:0)",-0.0076574462685027,3.649328012234272,0.0005474224428603236,0.9813335496986416,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.208331670245062e-06,2.0778361677553392e-05,1.4149546020593524e-05,1.579782122081677e-05,1.4515455769156347e-05,8.520912788607916e-06,1.3501254625755442e-05,1.4634309486318628e-05,1.0745841517610979e-05
"PE(27:1),PE(P-28:0)",-0.0333971341884733,3.695271466345191,0.010416397568628,0.9187084518267646,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.209972680989338e-06,2.2091326661313348e-05,1.4269929001523909e-05,1.7112740939386815e-05,1.466880230714393e-05,9.780766994241585e-06,1.5074144679055952e-05,1.4039292016144136e-05,9.851382390722208e-06
"PE(28:1),PE(P-29:0)",0.0346163046669704,3.685906287528539,0.0111891003093251,0.9157580609050566,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.240331819917466e-06,2.2675858526189084e-05,1.4722614682750616e-05,1.6311266135816523e-05,1.4969144691562778e-05,8.523599299768651e-06,1.3501030891810297e-05,1.4879864842193144e-05,1.0900002720768556e-05
PE(28:2),0.0207567871500903,3.6322090240536,0.0040221374907922,0.9494318036501344,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.210793215705411e-06,2.178566645976776e-05,1.3785671362626345e-05,1.5792864218361567e-05,1.4301664659914306e-05,8.525154683821552e-06,1.3494094072485128e-05,1.4038826100430072e-05,1.0023231617230473e-05
"PE(29:0),PE(O-30:0)",-0.0206888458579442,3.65288303189163,0.003996125264301,0.9495953694303544,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.371922042801036e-06,2.078900831190027e-05,1.3784762790901004e-05,1.5791559704745376e-05,1.5213746129211956e-05,8.596843373684388e-06,1.3492527678782951e-05,1.4343790042397429e-05,1.0607583335468632e-05
"PE(29:1),PE(O-30:1),PE(P-30:0)",0.0426718484435804,3.646013044889105,0.0170001421397172,0.8962621553918187,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.694282244269166e-06,2.144703634423912e-05,1.3786352791420351e-05,1.6179252393346513e-05,1.4620117111119024e-05,8.526709986966008e-06,1.3500359561931783e-05,1.4044417533362908e-05,9.802699965788472e-06
"PE(29:2),PE(P-30:1)",-0.0149864244955951,3.648352256728731,0.0020969391140255,0.9634757580115064,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.2104855543121325e-06,2.2029507466667807e-05,1.3788851320341957e-05,1.5792081460429745e-05,1.588099100655198e-05,8.52685144190701e-06,1.3500359561931783e-05,1.4046514265167217e-05,9.80659452759364e-06
"PE(30:0),PE(O-31:0)",0.0469953596927197,3.680946194001407,0.0206234567336806,0.8858094757187579,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.426281254858219e-06,2.5082674365498158e-05,1.3895832998292804e-05,1.5789994288405947e-05,1.4533565746222908e-05,9.153243560127189e-06,1.370801966146851e-05,1.4280187859386759e-05,9.905419977419675e-06
"PE(30:1),PE(O-31:1),PE(P-31:0)",0.0075970447333665,3.7234014464235305,0.0005390096519981569,0.9814775121262488,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.790487826965393e-06,2.1420934829348786e-05,1.4674915576954945e-05,1.6600861341202275e-05,1.5221037258563443e-05,8.523740808648618e-06,1.4230078579640293e-05,1.5569470089965706e-05,1.1733770932562054e-05
"PE(30:2),PE(P-31:1)",0.026974371269503,3.652696611359852,0.0067935888040731,0.9343101642184002,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,7.038488713049779e-06,2.077149281992108e-05,1.3792712446913069e-05,1.5797299315846083e-05,1.430331100923136e-05,8.631485783129024e-06,1.3855037319657263e-05,1.4424865286686692e-05,9.8044849990754e-06
PE(30:3),-0.013367081653068,3.632251535036943,0.0016680547076393,0.967421995257334,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.204536834121592e-06,2.077424052018758e-05,1.3790441234215137e-05,1.5786341899091145e-05,1.4961618363043195e-05,8.517943421504141e-06,1.3496779349318165e-05,1.4034632592385055e-05,1.0068181697023225e-05
PE(30:4),0.0282228241691685,3.632263634369086,0.007436075217734,0.9312814520296456,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.576128003484567e-06,2.077492747800703e-05,1.3951481976715961e-05,1.5785037335712845e-05,1.4299547777682087e-05,8.52557888682766e-06,1.3502149774941158e-05,1.4042553559451809e-05,9.803673668142708e-06
"PE(31:0),PE(O-32:0)",-0.00045716082073477227,3.6445041874996753,1.951266496824644e-06,0.9988854534441876,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.329665502617074e-06,2.172522111525547e-05,1.3787942748616615e-05,1.5797299365608188e-05,1.5000425418306114e-05,8.726363643996994e-06,1.3491184976344892e-05,1.4087517825244114e-05,9.87621054722061e-06
"PE(31:1),PE(O-32:1),PE(P-32:0)",-0.0303935077092031,3.654826714127573,0.008624789866948,0.926007040421386,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.207100907296201e-06,2.16809177401174e-05,1.3782037119048062e-05,1.5793125121084805e-05,1.4768994730333719e-05,8.987808136504219e-06,1.4179058618579772e-05,1.4047446052158938e-05,1.0133091762009391e-05
"PE(31:2),PE(P-32:1)",0.0074551654586368,3.636825292494722,0.0005188907530273568,0.9818264207192192,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.211203502626073e-06,2.0771836528100606e-05,1.3791349589325057e-05,1.6667651045012258e-05,1.4324008177147035e-05,8.524023475805272e-06,1.4067620376926692e-05,1.40437185487008e-05,9.803024646728615e-06
PE(31:3),0.0047607466329323,3.636883882655117,0.00021159314750107683,0.9883941876189392,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.205870163909963e-06,2.1616694684396194e-05,1.3782491491556902e-05,1.57965168564869e-05,1.4816739039966909e-05,8.521195509703537e-06,1.3484695539547956e-05,1.4047446096595344e-05,1.0050169085586812e-05
PE(31:4),0.0431889547029409,3.643208707965237,0.0174138818037039,0.8950146110943941,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.382383645242108e-06,2.1935405446869986e-05,1.3779084434233039e-05,1.625021614263146e-05,1.4296960721411936e-05,8.526144463866316e-06,1.3495212827572906e-05,1.4038826055993665e-05,1.0084733677549605e-05
"PE(32:0),PE(O-33:0)",-0.0868128301081123,3.782905945324175,0.0703998412490456,0.7907554991466648,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,7.050899085441529e-06,2.1964597584138466e-05,1.5153040529998788e-05,1.6257782321605365e-05,1.5618749810733825e-05,1.0007851798399794e-05,1.564878995199043e-05,1.649111847135882e-05,1.1282484544221108e-05
"PE(32:1),PE(O-33:1),PE(P-33:0)",-0.0398342988506552,3.937959019365109,0.0148299210744937,0.9030747083218392,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,8.020851541789555e-06,2.4895500336844924e-05,1.443165108617257e-05,1.7581050628746387e-05,1.5182935845664476e-05,9.146315072844366e-06,1.806462734961883e-05,1.8515669066855533e-05,1.7446333056399997e-05
"PE(32:2),PE(O-33:2),PE(P-33:1)",-0.0344009538404192,3.7131265857987343,0.0110506256715599,0.916279037314442,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.410691466942677e-06,2.1698776547242174e-05,1.4033478582066174e-05,1.6081937817349264e-05,1.4663157527109499e-05,8.523316470795097e-06,1.4358747194698347e-05,1.5908215565168916e-05,1.2371024287527788e-05
"PE(32:3),PE(P-33:2)",0.0225219362123623,3.6546875133344847,0.0047360380384482,0.9451337908403096,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.212434226449686e-06,2.2849638351240253e-05,1.4254710815032193e-05,1.5791820756754934e-05,1.5082978442204168e-05,8.524447786689312e-06,1.3823485711668574e-05,1.4040223936445077e-05,9.803673668142708e-06
"PE(32:4),PEd(O-34:4)",0.0401389375692875,3.642894020752399,0.0150411454978938,0.9023903187808686,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.583922887661025e-06,2.0786260677139427e-05,1.4375321025540078e-05,1.5794429684463098e-05,1.4294608909169538e-05,8.524164984685243e-06,1.3504163679214652e-05,1.4039757931858201e-05,1.0144288673626457e-05
PE(32:5),0.0036325599793509,3.6324170298607306,0.00012319010819084042,0.991144378151615,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.357562998271732e-06,2.077286653904302e-05,1.3790214091283801e-05,1.5993232931694665e-05,1.430378140756756e-05,8.524871935756451e-06,1.3972293753590815e-05,1.4042320623812978e-05,9.802213130087091e-06
"PE(33:0),PE(O-34:0)",0.0106440062886234,3.631091131807074,0.0010576845061187,0.9740557225322312,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.210177873356229e-06,2.0775614239309515e-05,1.3782264305302482e-05,1.646389069580128e-05,1.4615648371784755e-05,8.520347184599774e-06,1.349521291293496e-05,1.4041621639150867e-05,9.801401768202925e-06
"PE(33:1),PE(O-34:1),PE(P-34:0)",-0.0255317280014176,3.67455997481109,0.0060870319127701,0.9378125948760389,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.613564058712588e-06,2.17963131596203e-05,1.3858809653592984e-05,1.578529803938766e-05,1.4669742969237371e-05,8.524164984685243e-06,1.349745050847257e-05,1.6517677577825968e-05,1.0007490905733841e-05
"PE(33:2),PE(O-34:2),PE(P-34:1)",0.0783634928661604,3.667326190398808,0.0573341670603575,0.8107601202962965,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.209665019596058e-06,2.545770892208449e-05,1.4195427852969258e-05,1.579599495151621e-05,1.4299547957120704e-05,8.520488612571293e-06,1.3497898232449024e-05,1.4596567691731432e-05,9.80675683711224e-06
"PE(33:3),PE(O-34:3),PE(P-34:2)",0.0319338119753425,3.6780322549651374,0.0095227018675437,0.922262366308003,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.457358283412413e-06,2.209544762216219e-05,1.5441278368077724e-05,1.5789733584731132e-05,1.5193049320173518e-05,8.664855691433275e-06,1.3797304401259799e-05,1.4585617850377397e-05,9.805296299056622e-06
"PE(33:4),PE(O-34:4),PE(O-34:4),PE(P-34:3)",0.0363329753013343,3.63541229479647,0.0123239091490687,0.911605955869238,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.206177825303242e-06,2.0771149504775494e-05,1.3993048093396322e-05,1.7020383564893192e-05,1.4289669816358725e-05,8.523882182681172e-06,1.349745050847257e-05,1.4041155812309613e-05,9.799454425397396e-06
"PE(33:5),PE(P-34:4)",-0.0138003171425128,3.6285172874176728,0.0017779376240283,0.9663666872661608,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.210075267391471e-06,2.0778018558924776e-05,1.378521703344059e-05,1.579182065723072e-05,1.4294844108337643e-05,8.522468199630303e-06,1.3498793296272687e-05,1.4717947466999073e-05,9.803673637191236e-06
"PE(34:0),PE(O-35:0)",0.1549127520544323,3.795252173150562,0.2241182301343727,0.6359197912598972,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,7.770491618396459e-06,2.4918854216974415e-05,1.6497695967437785e-05,1.76439267917078e-05,1.4491701281213282e-05,8.95556954409418e-06,1.5157163972081616e-05,1.5481405754474226e-05,1.0818702891920192e-05
"PE(34:1),PE(O-35:1),PE(P-35:0)",-0.0546676888098133,4.949720179868285,0.0280289871790984,0.8670406920833966,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,1.7554529399183035e-05,4.4499646264765094e-05,3.1648465328061727e-05,4.106149873028303e-05,3.6917194866981843e-05,1.808053357805142e-05,4.002153651565674e-05,3.6515299087148716e-05,2.447737839141382e-05
"PE(34:2),PE(O-35:2),PE(P-35:1)",0.3049757139026019,4.465640805908655,0.8696606885981455,0.3510492614958964,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,1.3363128655719769e-05,4.725024364993365e-05,2.643042999162081e-05,2.5665197942874808e-05,1.8226578568159654e-05,1.2567434267400686e-05,2.7990013052587848e-05,2.307964471508997e-05,1.7073587730314785e-05
"PE(34:3),PE(P-35:2)",0.1954806145223212,4.160204180672462,0.3573089438435488,0.5500045909499882,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,1.1057683802002915e-05,2.6971584994705736e-05,2.498560686090944e-05,2.0354122476169392e-05,1.463140622259134e-05,1.296306545207406e-05,1.75788194339474e-05,2.1992118297223785e-05,1.4659262302214444e-05
PE(34:4),-0.0879186482163447,5.999457117962206,0.0726149207603725,0.7875668261307651,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,2.9988731493165622e-05,0.00010969007825381772,8.635322917126178e-05,9.057840153721163e-05,6.46992282057506e-05,5.6823382971688285e-05,8.16705629168399e-05,8.878062284569309e-05,1.1480784372432858e-05
PE(34:5),-0.2645718698330941,4.481771173171205,0.6549385808736046,0.4183525221014793,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,8.606187074908431e-06,3.693473083270983e-05,2.4476136659895237e-05,3.069059154599461e-05,2.351773349074355e-05,2.0253675765694322e-05,2.421319745709294e-05,3.47738127509113e-05,1.1609792861957778e-05
PE(34:6),-0.0076484705720926,3.648433480809751,0.0005461861250033451,0.9813546362513638,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.207306040975219e-06,2.0771149570281153e-05,1.4368279594668683e-05,1.6258825783212e-05,1.4757235041086582e-05,9.123408730812785e-06,1.349745059383463e-05,1.4037428131105849e-05,9.805458701429637e-06
"PE(35:3),PE(O-36:3),PE(P-36:2)",0.1105902285380106,4.215466021939331,0.1144610340118723,0.7351213725087397,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,1.0014089998147704e-05,3.4059121404633905e-05,1.9471383597146683e-05,2.8122323907486064e-05,1.993102822550758e-05,1.2577473576728283e-05,1.906600483202716e-05,2.3898550660760524e-05,1.1439242111598309e-05
"PE(35:4),PE(O-36:4),PE(P-36:3)",0.0007798738157228548,3.644333738614459,5.678452149382451e-06,0.998098682543028,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.438999190830123e-06,2.1020142269534676e-05,1.408549301364946e-05,1.5788428921828622e-05,1.4292962425273524e-05,8.518933174579422e-06,1.3557645055119985e-05,1.5079757258668083e-05,9.80562107285118e-06
"PE(35:5),PE(O-36:5),PE(P-36:4)",-0.0520498096675072,3.658834062609183,0.0252949181533885,0.873634395710391,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.208434276209821e-06,2.110909285900165e-05,1.378703404692202e-05,1.6194123400712132e-05,1.6656895432273784e-05,8.75860247913238e-06,1.3493646476551756e-05,1.4128521385321013e-05,9.798805403983305e-06
"PE(35:6),PE(P-36:5)",0.0888303896139498,3.815066080237827,0.0737204292315967,0.7859949163746905,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.8862830444904655e-06,2.3642293936294773e-05,1.3781582963154645e-05,2.2813596117430846e-05,1.4980198828165263e-05,1.0351024155250033e-05,1.423768672884398e-05,1.5511925388911157e-05,1.1631537787583704e-05
"PE(36:3),PE(P-37:2)",-0.0821795167447849,4.637820941895229,0.0632960560756146,0.8013602503552488,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,9.047932456173644e-06,5.285309645203733e-05,2.3592116603018098e-05,3.898684819600185e-05,2.0310160671433125e-05,1.556393596185937e-05,3.438383662308889e-05,4.061402392325713e-05,1.3365606938022252e-05
"PE(36:4),PE(O-37:4)",-0.1212224484897236,4.0419331383189405,0.1374210167115244,0.7108584516933059,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,8.005569473955168e-06,2.469871040534944e-05,1.754729975541171e-05,2.286864539774354e-05,2.3739991814896892e-05,9.341444059627125e-06,1.8996635699792854e-05,2.1094699577036717e-05,1.1640949758768258e-05
PE(36:5),-0.0438587623173593,3.721517046526183,0.0179631140983413,0.8933815858939257,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.393050342236953e-06,2.2805334845090877e-05,1.3781582833185391e-05,1.5953576364669853e-05,1.6106777093928568e-05,8.835240069219028e-06,1.4985978737033468e-05,1.4047912145618627e-05,1.2170290218906187e-05
PE(36:6),-0.0085658934837686,3.668594730947743,0.000685149918145278,0.9791174622082516,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.3981785472740425e-06,2.077218003976316e-05,1.4546582810043245e-05,1.6507721358063157e-05,1.4298371916420544e-05,8.52557888682766e-06,1.5188939570101611e-05,1.4596800582933853e-05,9.875723742470701e-06
"PE(36:7),PE(35:0),PE(O-36:0)",-0.0585866140341569,3.805657571077269,0.0320729833257189,0.8578675704997699,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.849770051692776e-06,2.3205783827736772e-05,1.488365520863602e-05,1.9216351675947427e-05,1.4290375369003374e-05,1.1217509646181859e-05,1.615719883741394e-05,1.6896960519646383e-05,9.803835915758363e-06
"PE(36:8),PE(dO-38:8),PE(35:1),PE(O-36:1),PE(P-36:0)",0.1399130210277862,3.815863314146801,0.1828628833740717,0.6689243806697486,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,7.734183720152541e-06,2.3092105835535335e-05,1.8343417317431575e-05,1.8346260899266597e-05,1.5978126109714382e-05,9.37410688201275e-06,1.4938315254641424e-05,1.5266136964088592e-05,1.0217961409819838e-05
"PE(37:3),PE(O-38:3),PE(P-38:2)",-0.0086166844351575,3.6688499723158974,0.0006932640228658471,0.9789942005329094,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.3539732175767805e-06,2.078591736199384e-05,1.3783172790381656e-05,1.70498647764254e-05,1.532075919369772e-05,8.52713424391108e-06,1.4220232536131804e-05,1.4201209524647425e-05,1.0437357018437529e-05
"PE(37:4),PE(O-38:4),PE(P-38:3)",-0.0150456633721915,3.6492393509940433,0.0021135611325524,0.9633313851131898,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.208741898477851e-06,2.1834778081102405e-05,1.3791804048480068e-05,1.5985406049045946e-05,1.532546326677905e-05,8.526427238900905e-06,1.3492527593420897e-05,1.4648753851055567e-05,9.8044849990754e-06
"PE(37:5),PE(O-38:5),PE(P-38:4)",-0.1216863296156741,3.678656361800623,0.1382352474841381,0.7100417561907235,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.207818875172765e-06,2.0776988089442768e-05,1.3790668420469556e-05,1.5789211580236232e-05,1.5062751807203659e-05,8.52260954669337e-06,1.4830233833105035e-05,1.699341200453712e-05,9.869232692640023e-06
"PE(37:6),PE(O-38:6),PE(P-38:5)",0.0633610526084131,3.647927581713573,0.03748001618185,0.8464910069761018,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.206177844865866e-06,2.433603964838883e-05,1.3783172617089318e-05,1.5788428971590727e-05,1.4291080966507678e-05,8.521054162640468e-06,1.3505282605026537e-05,1.4044184464414861e-05,9.805783227612419e-06
"PE(37:7),PE(P-38:6),PE(36:0),PE(O-37:0)",0.1384633570577032,3.796169213314561,0.1790775344800366,0.6721671941832862,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,8.347929700499367e-06,2.1362893935463064e-05,1.513191680058469e-05,2.068337409929364e-05,1.5680840865884303e-05,1.0201849604135757e-05,1.4287587849454667e-05,1.4044650380128926e-05,1.0105504900821297e-05
PE(38:3),-0.0334063897201211,3.694535581701765,0.0104213448004386,0.9186892165001104,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,PE,6.421973525849327e-06,2.1489622488592696e-05,1.4259707916198489e-05,1.6339964639179015e-05,1.5372266779739838e-05,8.86521638044392e-06,1.4766458860438867e-05,1.4530169658945125e-05,1.069391358323764e-05
