lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G2M-P,G2M-Q,G2M-R,G2M-S,G2F-J,G2F-L,G2F-M,G2F-N,Blank1
"DG(44:9),DG(43:2)_C18:0",-0.0134579043481727,4.326360816090976,0.0032305862391801,0.95467404705004,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.003498396996595e-05,1.2934078759077028e-05,1.9925735039188698e-05,2.024014812421921e-05,2.2780524582125384e-05,2.6984785182797132e-05,2.1909535745413036e-05,2.5922822958491308e-05,1.4232966070375781e-05
"DG(44:9),DG(43:2)_C18:2",0.0218782096120921,4.703178736048794,0.0085583375421016,0.9262918268702144,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.52146569092912e-05,1.5333740416564835e-05,2.839235420734332e-05,2.8630268141633506e-05,2.9454174799491497e-05,3.270756992389573e-05,2.9124804242192327e-05,3.425837354029608e-05,1.7884961902213843e-05
"DG(dO-38:9),DG(35:2)_C16:0",0.0392945520648434,4.322165884364357,0.0275383627179201,0.8681987641374568,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.086545325689761e-05,1.2852350705947632e-05,1.950638720229236e-05,2.0730793053563395e-05,2.0945533041573747e-05,2.7362925861147152e-05,2.13029556082589e-05,2.558224839744055e-05,1.4916467733671284e-05
"DG(dO-38:9),DG(35:2)_C16:1",0.0557844832051754,4.4538606583759766,0.055553827592524,0.813666560362787,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.210421892398525e-05,1.5626009734187095e-05,2.1736270278269363e-05,2.1818086180299503e-05,2.3251366953156305e-05,2.8902729506424624e-05,2.3775802263225127e-05,2.8526019163937277e-05,1.529375676678165e-05
"DG(dO-38:9),DG(35:2)_C18:0",0.0199706917561753,4.386423001992725,0.007117288815678,0.9327670086977108,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.2174777238906676e-05,1.3745701901815436e-05,2.1443353375531417e-05,2.012832022098137e-05,2.403520869385339e-05,2.538669354907088e-05,2.1718455681283323e-05,3.009284063199243e-05,1.4235886991729655e-05
"DG(dO-38:9),DG(35:2)_C18:1",-0.0169008170788016,4.618640811145992,0.0051049203026085,0.9430406317322498,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.3624982158134308e-05,1.42902247007516e-05,2.4807534390234122e-05,2.8491415216214464e-05,2.7074794820443892e-05,3.027586960625785e-05,2.672535410737186e-05,3.6901039112803645e-05,1.633929374214963e-05
"DG(dO-38:9),DG(35:2)_C18:2",0.124075506329351,4.813698597852777,0.2753570846215911,0.5997606229028813,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.928327468308818e-05,1.7518053175490586e-05,2.842480113524183e-05,3.5140981039874316e-05,2.9589050462301063e-05,3.5376230889916745e-05,3.155510548212375e-05,3.584373358910334e-05,1.7405764064599076e-05
"DG(O-38:8),DG(36:1)_C16:0",0.3298830574631945,4.541172581974261,1.9392713692292,0.1637476695323021,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.2909757816852646e-05,2.0729903822450294e-05,2.2544309493259057e-05,2.47048766599693e-05,2.2048238205823786e-05,2.6216201240889815e-05,2.2935596741817035e-05,2.720050031737595e-05,1.8625584228321932e-05
"DG(O-38:8),DG(36:1)_C16:1",0.2275807472661143,4.565082431814177,0.92439487264211,0.3363236620431245,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,3.090211341333515e-05,1.5255547334547348e-05,2.5900882188033968e-05,2.3358049195098925e-05,2.404547110273296e-05,2.8261852422576684e-05,2.3663592401143612e-05,3.09348579783166e-05,1.5483942852345864e-05
"DG(O-38:8),DG(36:1)_C18:0",0.1159389443762474,4.58060892226834,0.2401371129726843,0.6241071021008433,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.5224535498649727e-05,1.6461811747066955e-05,2.919435128270226e-05,2.1813193687592372e-05,2.791654527585214e-05,2.708466578769539e-05,2.517282750077838e-05,3.2953486176318735e-05,1.4393618199558145e-05
"DG(O-38:8),DG(36:1)_C18:1",0.2117311162891097,4.795206257317036,0.8013012742413608,0.3707045944977586,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.8055092529968552e-05,1.766793492040142e-05,3.1589377582139734e-05,3.490707411008829e-05,3.210330601095003e-05,3.027030433327872e-05,3.1115969499783666e-05,3.223645579587979e-05,1.699845414655106e-05
"DG(O-38:8),DG(36:1)_C18:2",0.0391039768096519,4.620495209430283,0.0273255977321333,0.868704269419348,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.4992163789706648e-05,1.586341651482955e-05,2.553725349330469e-05,2.4772206213128895e-05,2.675519840763162e-05,3.1239528388717976e-05,2.7048548344352512e-05,3.21013028831452e-05,1.7910601265839048e-05
"DG(O-38:9),DG(36:2)_C16:0",0.114645923883114,4.451468766896239,0.234541831444794,0.6281763888069064,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.4222844716393407e-05,1.40778453580797e-05,2.2618377635875786e-05,2.1057423609290764e-05,2.2343400695708946e-05,2.5950536161884517e-05,2.1851316040968726e-05,3.001330363261007e-05,1.793672752706858e-05
"DG(O-38:9),DG(36:2)_C16:1",0.0787829944984578,4.452174022920773,0.1107894327830045,0.7392471616713626,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.209245932445742e-05,1.3603031688916846e-05,2.3670999154737996e-05,2.3273479471863165e-05,2.291906495821102e-05,2.818393966234683e-05,2.3336666233429754e-05,2.852841114136679e-05,1.593896170963368e-05
"DG(O-38:9),DG(36:2)_C18:2",0.1788186057569062,4.794099964071533,0.5716373889091955,0.4496089943224503,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.809954423068694e-05,1.5454352558596637e-05,3.665668421375654e-05,3.0184210183129088e-05,2.9813598608737937e-05,3.285636577875535e-05,2.7927816063188598e-05,3.598008297532434e-05,1.9138535172209437e-05
"DG(O-40:9),DG(38:2)_C16:0",-0.0714306021075675,4.362077266712735,0.0910237871074275,0.7628796348040131,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.1064427267145814e-05,1.2564040778199255e-05,1.9433661335303423e-05,2.0610810936565136e-05,2.3595152943607893e-05,2.879494016458908e-05,2.225885420935531e-05,2.7442998556876755e-05,1.472498354337594e-05
"DG(O-40:9),DG(38:2)_C16:1",-0.0370667378127078,4.483451065672811,0.0245322342935983,0.8755382758554747,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.2873773106747274e-05,1.4046030860797835e-05,2.1659069134843152e-05,2.2310361970170337e-05,2.611356240875363e-05,2.8461613911709504e-05,2.582294809529402e-05,2.875296912240662e-05,1.6139208849699486e-05
"DG(O-40:9),DG(38:2)_C18:0",0.0813912554984934,4.358769249818205,0.1181706352572877,0.7310271150438163,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.0827116779409502e-05,1.2831565351977093e-05,2.1078605968395386e-05,2.2773282759361983e-05,2.195783249991667e-05,2.677857974041881e-05,2.154777721180998e-05,2.6060368361943044e-05,1.4957361096897628e-05
"DG(O-40:9),DG(38:2)_C18:1",0.24499191456563,4.652197547952074,1.0714925726984106,0.300608552230839,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.5807345534448617e-05,1.592054111723863e-05,2.417985550805179e-05,3.4806895077303005e-05,2.6361322844886798e-05,2.8867287931176097e-05,2.4452793508813242e-05,3.1370816724282943e-05,1.8431990478556873e-05
FA(10:4),-0.0893188103539255,11.481477034640715,0.1437468084304782,0.7045842283687794,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0025795099144866867,0.0014982987612137432,0.002700360368182758,0.0028962886284405708,0.003254335001509858,0.003440802026434047,0.0030328714206685125,0.00368693622277361,0.0030140472530818894
FA(15:0) | FA(16:7),-0.0355515224996109,12.297743497061774,0.0227770201709063,0.8800383693298409,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,1.2173866369108123e-05,0.009333850703592134,1.1602329539983036e-05,1.2109562089447919e-05,0.007143545546513866,0.00418109926482069,0.0031061061532340075,0.0037838630027791312,0.010762694628226346
FA(15:0) | FA(16:7)_2,-0.0608999663933153,12.409587297412184,0.0668335460486559,0.7960041893645246,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,1.2172925572435718e-05,0.009725560473797716,1.1601210699533204e-05,1.2109562089447919e-05,0.007097340790823856,0.004581112758523618,0.003494350037855179,0.004202539394662574,0.012273218136278706
FA(15:1),0.3020447800898431,13.12575875639792,1.6411709874062126,0.2001648796966141,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,1.2172925527576064e-05,0.019878244074743666,1.1600539412335715e-05,1.210560151704173e-05,0.009724150152114043,0.009164752197461322,0.0030563446612542644,0.009634501140042186,0.016324810947497805
FA(15:2),-0.2257585588164989,8.855301139139273,0.9171743361472408,0.3382179947380401,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,1.2173631125080367e-05,0.0009766051638191164,1.159763044423856e-05,1.2109096173733857e-05,0.0005246107985206894,0.0006010877832220048,0.00047699866079895523,0.0006700386645730511,0.0005007075350256577
FA(15:3),0.1450888220632774,8.715043597398374,0.3790233250834376,0.5381264002182502,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,1.217292548271641e-05,0.0009912153779356638,1.1600315635709546e-05,1.211165877681582e-05,0.0003956900850663057,0.0004718848895490366,0.00042577622520982626,0.00048282263775446436,0.0004960732846693369
FA(15:6),-0.0980432993995031,10.197175461594757,0.173172513031659,0.6773075496978729,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,1.217174957659521e-05,0.0016257272837793227,0.0004252574107927895,0.0009258128110096401,0.0014114694077274213,0.0013656150199075573,0.0011959257782718996,0.001083520185528074,0.0017208913542772826
FA(16:0),-0.3136148233735129,15.242304960405068,1.7691017916331475,0.1834932784650226,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,1.254641341776546e-05,0.08359120135323148,1.1601882114773775e-05,1.2118181996740381e-05,0.06167579958472574,0.03275976548349731,0.03717152284080681,0.06879584063316833,0.034730020670695604
FA(16:2),0.0545563421788652,12.088029569298586,0.0536340249873319,0.816856312738591,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,1.2177629421218778e-05,0.0057960985183893666,1.1605910008682817e-05,1.2106067432755793e-05,0.003073594171882239,0.0032137072380715647,0.0014974481288619267,0.0031518812250582143,0.015035396679523364
FA(17:1),-0.3112536431398103,11.14316200206428,1.742455200823315,0.1868280370308871,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0014184998865458072,0.0024702676360753603,0.0012379127829010778,0.0011787600349558345,0.0017144291003123157,0.002471394518555558,0.004614181350896769,0.00262032570743177,0.0021879705013671557
FA(18:4),0.3087331698648483,11.30273711645024,1.7144310065373816,0.1904114778597136,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.002703862288349905,0.003760181113870018,0.001387957862012796,0.0015291726717026615,0.002716578005577102,0.0026044629378985753,0.00351402854538919,0.002210674209205006,0.0013693293351511192
FA(18:5),0.2503451320208168,10.731714192233712,1.1279485990053215,0.2882133297411335,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.001600492410270566,0.0015690666445149868,0.0014362224540914424,0.0010743794091881264,0.001863152606859351,0.0017136267012198888,0.0013817629704565245,0.0016702326551744763,0.002328074721899917
FA(19:0),-0.2885081913856855,14.65192298591303,1.4976333357190017,0.2210358712539091,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.013357976295068099,0.028369684935838777,0.013237969702975945,0.015222268941937175,0.025608328432592187,0.04265616654591929,0.0351726414088549,0.023958515862998173,0.028364568178968656
FA(19:1),0.1161861143014131,11.807553440654504,0.2432072303163295,0.6218992200997471,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.002305058927746116,0.0034408228059954224,0.0027634554385714332,0.0020937795860186,0.0036529077436077586,0.003548256704163432,0.003103878356347582,0.0036631157353605058,0.005822908738038527
FA(19:2),0.17144709570402,13.138373696536204,0.5294281245828643,0.4668473870286517,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0055415764733296,0.007902202123211506,0.005312608756136582,0.005872251058341217,0.0064916078091382485,0.009015895990653191,0.007869926511449082,0.007883952177630524,0.01887303676859293
FA(19:4),0.0242508747233314,11.88910109421513,0.0105983250687131,0.9180041090954704,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0021603853690859705,0.0037070698415963797,0.002853587948193645,0.0022830903928360968,0.004427450236361157,0.0036333837373206048,0.0033560903461640657,0.004083473604110228,0.005820302816809124
FA(20:0),-0.2248602574831558,15.131979633094636,0.9103303763549776,0.3400267753503599,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.019177640413198787,0.03596208256600169,0.0189654702772511,0.03433681499836538,0.03174305789739921,0.061754194694044875,0.04813625043872716,0.04106548572994548,0.0316603598096072
FA(20:1),-0.0593862588471579,11.325512019228004,0.0635507355500522,0.8009694029094975,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0012493494774882465,0.0035337043298133207,0.001606604316796167,0.0013899672432971962,0.00261020494534606,0.0035349889959486896,0.0029509489921510984,0.003348404322333271,0.0021503152576069855
FA(20:4),0.2402312343234467,10.4053789930149,1.0387328251570125,0.3081163664691836,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0008353291310358631,0.0017341163296565015,0.0011870322812436629,0.0009130961251512046,0.0015215151350161955,0.0013704092979931698,0.0013252482442267742,0.0015603625782378396,0.0012420594266965015
FA(21:2),0.1704162522223451,11.09083601505593,0.5230459615654581,0.4695452457905641,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0010488526492094198,0.002971064795217461,0.0012141252088857313,0.0015418933500388424,0.0020765278822767242,0.002248743750391167,0.0024659240319863628,0.002283204300321462,0.002571118194481819
FA(21:5),0.1457093598771197,12.43875124121346,0.3824614790064515,0.5362888296013374,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0038746313553880453,0.00729486349955423,0.003251989439942624,0.0024596826926579413,0.005747968290127392,0.004931746880309299,0.005678952837698171,0.006580630979824009,0.007031349798731086
FA(22:0),-0.0417367101666776,13.91459227657692,0.0313928048126399,0.8593668886293682,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.005597588509144167,0.020644889380037845,0.005604624510785062,0.011110785640195119,0.010978867916661486,0.01481727825263068,0.018596694131156534,0.024595231464143167,0.01974587949887605
FA(22:4),-0.0196747363471498,10.142296451014072,0.0069749942572343,0.9334409129361472,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0006960979190925087,0.0014100480357980144,0.0006578370143828753,0.0006031849224289113,0.0013296864659233757,0.0014046680707180874,0.0011428313508277026,0.0012279126494943416,0.0012564873027898875
FA(24:1),-0.1349066898010861,9.442907479278508,0.3277862243830896,0.566965556192936,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0003022040480547106,0.0010293473894291824,0.0002982737923292152,0.00035695577746763964,0.0008069575539443996,0.0011441012264650635,0.0009198852827370361,0.0005357907718775783,0.0005964200077885929
FA(24:12),-0.1223625316879218,12.196964904658447,0.2697517542837886,0.6034983462122031,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.004330915240847875,0.004890206406538206,0.003038486238112093,0.0045074312942132815,0.0013269916239674994,0.010572003047367488,0.009803520113008333,0.00407856234433539,0.0011381970208132503
FA(24:2),-0.2721096336248893,8.904584196555534,1.3318670064904836,0.248473346830725,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0001739916686144138,0.0007039250661940863,0.00017667522563647673,0.00018132262639878244,0.0004846211859895843,0.0009675317342298513,0.0004352876940583576,0.0005590861777275805,0.00048043031770427864
FA(24:3),-0.0754873603661082,9.27130328084984,0.1026513960655393,0.7486707605910827,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.00043390928021743314,0.0008259704386150241,0.0003418253268457322,0.0002804561831591248,0.0005799696269392277,0.0011100527451463238,0.0006971285357805187,0.0006408333015196384,0.0005124099851733655
FA(24:4),-0.1637308171551125,9.433417373418576,0.4827343413271592,0.4871863759691556,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0003548747496539223,0.0009486337296660971,0.00029861369327507145,0.0003790126570270811,0.0006218980754746002,0.0011556639481390787,0.000648692447488049,0.0010691768906303772,0.0006122835026909164
FA(24:5),0.1412713289713152,10.38289071123999,0.3594828623326975,0.5487935808581598,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0004937044780976965,0.002379496205510192,0.0005290524843128955,0.0004849612002191958,0.0010108847042529841,0.0019974956670196927,0.0013554352000605732,0.0015070679089971757,0.0013792407780683087
FA(25:4),-0.0379768259620768,9.636687303652844,0.0259847776924289,0.8719374990670137,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.00027701384966077885,0.001344330020749311,0.00025586751594046923,0.0002772718815225836,0.0008477644928414505,0.001356365074976147,0.000806789669074224,0.0006530150327823845,0.0008523328167937643
FA(26:5),0.0091050250288669,10.051565805871268,0.0014937658361304,0.9691700222628096,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.001127878491265344,0.0009035179398885907,0.0007039480495252303,0.0006154682866324476,0.0010363456333073488,0.0017051845879303286,0.0010380059324715143,0.0008473759491085568,0.001354517701909833
FA(27:0) | FA(28:7),-0.2572870029853268,9.966402767112593,1.1911849901485994,0.2750906600054424,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0006720526444994522,0.0011818460358883752,0.00034126253447821017,0.0005387758025073273,0.0011046573980005071,0.0014640238961432085,0.001133525380143974,0.0012350046068985432,0.0010899683077489977
FA(32:0),-0.3271278235266594,8.481012729054864,1.9233813489014155,0.1654843812650135,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,7.227670310144062e-05,0.0006935697941024583,3.9211707685192044e-05,4.012547568128084e-05,0.000553621017785587,0.0005167131819438446,0.0005014813163973734,0.00030246921591029987,0.000269551693174042
FA(34:0),0.1709601919546495,7.96489077096569,0.5260027236599853,0.46829226263819,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,7.471260359968647e-05,0.0005166321349611272,5.452595815393345e-05,0.00010412177886077058,0.00023145616670762156,0.00027531668718970483,0.00022585183532003214,0.0004172215529537802,0.00018225284744373822
FA(4:1),0.0237914087387614,12.695824740491217,0.0102008598660177,0.9195510108816236,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.006204152345995095,0.003488621371363533,0.006719452463292106,0.007990757432344833,0.00696027544265425,0.007593488899360115,0.0069841078486931815,0.009673051728047296,0.005643120792089825
FA(46:0),0.0977634234254674,7.6395562970596975,0.1720464730983621,0.6782994099673569,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,6.30338202196582e-05,0.0003845029722007156,7.117590121417164e-05,0.00010618150775904442,0.000193974213893726,0.00022600636050183298,0.00028767649283682647,0.0002491234249887865,0.00010460302604275628
FA(8:5),0.3184520138502485,10.960016156041576,1.8237877554074091,0.1768630706046543,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0016768770109769644,0.0010828313753531269,0.002089288225062729,0.00280251835344204,0.0020143666535740973,0.001996936781676467,0.0017225050081723934,0.0021983824730441083,0.002277088278064986
"LPC(14:1),LPC(P-15:0)",-0.2968595289358942,3.910199522286304,1.5637487370463108,0.2111171761672088,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,PC,1.3016330679033986e-05,7.802612041776119e-06,1.3099584715516429e-05,1.637113644323337e-05,1.5262435831560597e-05,2.0369224586266394e-05,2.1872713247415163e-05,2.3174008019416303e-05,1.0236136176017489e-05
LPC(24:1),-0.2698070134877468,3.751854067066386,1.2903354769683515,0.2559861357362514,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,PC,1.1967836563255496e-05,7.527310709550666e-06,1.357330907750381e-05,1.2719024057668567e-05,1.5149550918424694e-05,1.8264699647908907e-05,2.286493696771194e-05,1.5324351827789556e-05,8.183359069530885e-06
"LPC(3:0),PC(O-3:0)",-0.3326917210264191,3.822888609141974,1.9607100202055483,0.1614374034433218,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,PC,1.345778933441846e-05,6.863165251963142e-06,1.2813604632103651e-05,1.2496533018259857e-05,1.8079183995708353e-05,1.8448937078017047e-05,1.745199250962934e-05,2.0620447812264784e-05,1.1667400422374685e-05
LPC(3:1),-0.0686816543168599,3.5741931721074254,0.0835591061544303,0.772530932648895,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,PC,1.1211688419057653e-05,7.480790723813008e-06,1.1714215206845376e-05,1.2671497188794295e-05,1.3355853032450442e-05,1.4946374739508896e-05,1.5212025052082609e-05,1.5888586914959403e-05,7.719253014853074e-06
"LPC(4:0),PC(O-4:0),PC(O-5:0)",-0.1062527994326641,3.58372914412167,0.1999767587644036,0.6547396063269937,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,PC,1.303702744321277e-05,7.644670709444111e-06,1.0849114659422897e-05,1.1153200565572856e-05,1.3245411525588484e-05,1.538309665355581e-05,1.432877664193165e-05,1.7904524173998318e-05,7.790167139211175e-06
LPC(6:0),-0.3018658231724977,3.762870563984558,1.6144418735928667,0.2038685339185435,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,PC,1.2278527531632182e-05,8.601509606751549e-06,1.130493723276473e-05,1.2104669552304382e-05,1.306337852714752e-05,1.7624701356061873e-05,1.696782350643771e-05,2.600265914753521e-05,9.289262310005467e-06
LPC(8:0),-0.0698176554761781,3.640903687808216,0.086415236501308,0.768784888362159,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,PC,1.6124181563210135e-05,6.971900033457792e-06,1.1087654994388768e-05,1.1665279306347449e-05,1.4062238994661221e-05,1.6743056046587997e-05,1.57830263517814e-05,1.5786923169068816e-05,7.942543247178878e-06
LPC(O-10:1),-0.2116079144234005,3.652437407204368,0.7932136521663746,0.3731301532269241,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,PC,1.2197150503574639e-05,7.203792498654683e-06,1.0739466588098168e-05,1.3205941305808988e-05,1.4209087436760883e-05,1.584881602200395e-05,1.3873717087592287e-05,2.2453090796847332e-05,8.26644399356912e-06
