lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4F-J,G4F-L,G4F-M,G4F-N,G2F-J,G2F-L,G2F-M,G2F-N,Blank1
CAR(4:1),-0.2381077372110255,6.669215912717786,2.563560087749579,0.1093520836343087,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.0003893180798194546,0.0005378349012818866,0.00019566280804931622,0.0007210476272163719,0.0003138877131573485,0.0009531481436390943,0.0002978018825171334,0.0004476266995974401,0.00015228795943537896
CAR(4:1)_QUAL,-0.1001115223860489,4.656791859656166,0.4456348212948597,0.5044152308078188,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.00011207659471666096,0.00010523231659762396,5.267714643783741e-05,0.00019843050262215704,0.0001123844731764572,0.00012354600001665092,9.551512905540594e-05,0.00015045742858881453,4.97750465785149e-05
CAR(5:0),-0.2680921361961311,5.470206470854588,3.2246366960020545,0.0725378907777887,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.00016215768846786755,0.00020560085279857583,9.560196812791339e-05,0.00030996591815885655,0.00016928087589432577,0.00035488742616206497,0.0001405731102440534,0.00022393809749922134,7.444800707177307e-05
CAR(5:0)_QUAL,-0.1189009608039142,4.427418021879533,0.6262573579963355,0.4287314721512879,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,9.799110432739681e-05,9.734535705283672e-05,4.7107057423099446e-05,0.0001502649449577128,0.00011052959598299554,0.00011131268675707985,7.57437912461016e-05,0.00012041270361759192,3.842099847689835e-05
CAR(5:1)_QUAL,-0.1384860890923313,4.965470816117153,0.8569117624566331,0.3546043583900733,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.0001147311876804366,0.00017546359044970624,5.829801095410271e-05,0.0002509231618307025,0.00013744985430594979,0.00021110229061276352,7.875247309802349e-05,0.00020472058444829448,4.581026811767241e-05
CAR(6:0)_QUAL,-0.0266531235283686,4.648739239991389,0.0316045994743916,0.858898248454948,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.00010482039800011484,0.00012867463872254795,5.2493305624775034e-05,0.0002038150575220805,0.00011477790357587108,0.00013012929644246887,7.991479345039086e-05,0.00015824203712932008,4.104682524716691e-05
CAR(6:1)_QUAL,-0.1045497548024507,4.878312591233501,0.4876870807102236,0.4849608628072321,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.0001324335744506802,0.00014296237174528804,6.400641888961024e-05,0.00019415204221785642,0.00013175641165985975,0.0001644261574376792,9.11219045328424e-05,0.00018466827608035807,5.4895509544803265e-05
CAR(7:0),-0.1314254777013536,4.9332672407794975,0.7712701210727957,0.3798244167995392,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.00012274802972964848,0.00014598318580610507,6.976209984627734e-05,0.00021910943058050836,0.00013407010037153378,0.0001916833680686003,9.35032449187366e-05,0.00018134322207256042,5.17659482666667e-05
CAR(7:0)_QUAL,-0.1662754388491919,4.8818928694600725,1.2335093125318508,0.2667256443333183,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.00010775919928620769,0.00012072742781271169,5.595768627733892e-05,0.0002861596689635516,0.00011666590316688,0.00022808318437547094,8.124538120225201e-05,0.00015277194233053351,4.8218778349423845e-05
CAR(8:0),-0.0279194079806586,4.886501723528976,0.034795682890433,0.8520244427739692,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.0001513081802207013,0.0001526922989779238,6.129782839472549e-05,0.0001934963112881166,0.0001150649672404648,0.00020091539916701967,9.849088910823915e-05,0.00012906035062242816,5.097579645799416e-05
CAR(8:0)_QUAL,-0.12672614657828,4.6426101183176325,0.7142637918363626,0.3980319599259395,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.00011624186310497382,0.00012454686263203398,5.0189749199677425e-05,0.00017552317459356508,0.00012042227544006837,0.00015584988597798152,8.25412172552966e-05,0.0001302497742310949,3.8559199810459886e-05
CAR(8:1),-0.0814909950250602,5.201005686246838,0.2975313648320821,0.5854341881460807,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.00017303196156143503,0.0002057248959489891,6.132876029228279e-05,0.0002649096767133409,0.00015269493500143092,0.00024723692658419323,0.0001014026342416432,0.00020489946809017624,6.403382925629612e-05
CAR(9:0),-0.0935501401947938,4.678279268285635,0.3894250270856076,0.5326017867952634,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.00010955880166763466,0.00013266655704210608,5.302907079840487e-05,0.0001831919773837087,0.0001113478529967183,0.00017257587761708069,7.684667012016695e-05,0.00012830401454480523,4.381736346458168e-05
CAR(9:0)_QUAL,-0.1985672167769371,4.877793021136345,1.758674439994941,0.1847899400789732,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.0001174600747335509,0.00015398946666400263,6.11490049270966e-05,0.00019435200405617804,0.00013508096058441598,0.00019552028092807708,8.240770172904506e-05,0.00018450508261030904,4.7188777315217506e-05
CAR_QUAL,-0.1741996355307355,4.569813296594928,1.3467846934979446,0.2458410084753052,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,9.905364757611249e-05,0.00010741906919295954,5.010454065602992e-05,0.0001654206026513206,0.00011423934990194303,0.00011900193351862442,8.448177123426704e-05,0.0001515448579996393,4.6664513467298254e-05
CE(12:0),-0.0101262444455585,6.0305520502856815,0.0046260876059278,0.9457734163920556,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CE,0.00030387938560246734,0.0003004782860969501,0.00015197344311751977,0.00046423550025452727,0.0003185261327058106,0.0002680516525658658,0.00023774438611487986,0.0004031441289547018,0.000128275961231351
CE(14:0),-0.0077769227033676,6.035520479402628,0.002728625234055,0.9583404534497332,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CE,0.00031243988327376535,0.0003071011592086428,0.00014945044478719834,0.000455512844356245,0.0003186120053456862,0.0002738609875643547,0.0002336575195290199,0.00040441828589614994,0.00012940761063506275
CE(14:1),-0.02505410516595,6.035279627752647,0.0283192633961633,0.8663604244090288,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CE,0.0002998214325232674,0.00030225863936044167,0.00015321889225322266,0.000459800315000573,0.00032448823890646075,0.00026471734991108235,0.000234995420251617,0.0004186678357381638,0.00012898749733471657
CE(15:0),0.0263412623990122,6.050093412569465,0.0313068182367652,0.8595576172346152,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CE,0.0003071023979100677,0.00031271866741961255,0.00015790012513084396,0.0004721438978443697,0.00032019331295934434,0.0002648530237580013,0.00024208731412271332,0.00040034317439352935,0.00012970203989112966
CE(15:1),0.1038341056590901,6.118107798469352,0.4865670358229774,0.4854626807328732,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CE,0.0003065976592142475,0.00030665459417786816,0.00019560211230424288,0.0005156598974613846,0.00033938246450585744,0.00027074869706898594,0.00024180930838133607,0.0004034846368698731,0.00013350458153464994
CE(16:0),0.0092243735238887,6.090590754444501,0.003840254822915,0.9505868901540384,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CE,0.0003250807400032433,0.0003217917425802862,0.0001590072561249968,0.0004742065669481373,0.00034326764480290743,0.00027642338549281495,0.00024097346230403055,0.00041512467325748997,0.0001311566594641954
CE(16:1),0.0574101669872421,6.075313491674367,0.148728719556991,0.6997532115849687,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CE,0.00030735358681207084,0.0003219713179624326,0.00016223527078122616,0.000502493048817926,0.000318634087022047,0.0002646567073242126,0.00024503198018307765,0.0004115752306975477,0.00012987178629886686
CE(16:2),0.0378309091725487,6.066477352507514,0.0645776573199565,0.7994018146129626,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CE,0.0003091968252042014,0.0003118113621568677,0.00016299164357246255,0.0004768240865159639,0.00031800598101381977,0.00026958621401960357,0.00023695609231320244,0.0004106745306131085,0.00013510040669767242
CE(16:3),0.0373446467888124,6.072568960981695,0.0629345573828814,0.8019164677905183,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CE,0.0003138491402203439,0.00030356407719076743,0.0001771637398806964,0.0004602867112801495,0.00032080424495436994,0.00026721807739228074,0.0002415934866131061,0.000421708872315544,0.00012810170652888858
